label_id	shape_volume_in_microns	shape_extent	shape_surface_area	shape_sphericity
4.0	455.8965922622253	0.10585457103875792	770.9127858457523	0.05130613734443897
5.0	166.20680757546378	0.16895604395604394	274.5007835718856	0.15104947622576348
7.0	208.03746583213038	0.051822644396276936	509.0152514294363	0.037114455868922216
9.0	201.1838406983676	0.14216225478295033	386.6684408031141	0.07918125511208868
10.0	221.53421921121242	0.05605765802871245	435.3218521015706	0.06728257536784467
12.0	128.3128889984128	0.08531945071952883	258.36743323434104	0.10796416444424288
15.0	130.92906461192626	0.16987171505368312	224.63434207755543	0.1710393542176643
16.0	208.38168262843033	0.10793433017842467	440.0742139005668	0.05762271126995727
17.0	181.6031514159108	0.09939711781976288	288.1541620262629	0.15589222098273128
20.0	219.46379996804058	0.08078677698407652	471.79951092819715	0.05186874065427262
22.0	567.1765081173379	0.0002679410776956784	1246.1576019660527	0.0188005229212584
23.0	395.40912772283633	0.10536211129296236	698.2974968546132	0.051930714576337
25.0	495.25183270312203	0.03830405241705621	1212.961578946248	0.015544022715525152
26.0	680.6708000542234	0.08058865860679333	1218.6159648028713	0.0289551636483885
28.0	165.8600315464776	0.09125226604713378	381.07280917811516	0.05622273601461495
29.0	158.59373014205792	0.12606445089997725	294.1150867364535	0.11180790092619944
31.0	411.8426006093839	0.09177463341302283	946.5610033957606	0.022618775165098123
35.0	420.00975191936175	0.10357792919245876	680.125575824722	0.06341672377894655
36.0	240.66832238991955	0.00012416707263906022	468.4587057123833	0.06372007705069645
37.0	211.92941893973673	0.00010844113758519838	392.3546488664454	0.08410047717595692
39.0	317.40819410330437	0.086481431121524	613.4333848624458	0.04936128058762793
42.0	226.30654836288684	0.11958857553984074	388.19914249271807	0.09901087530015447
43.0	232.6911941068953	0.1505016321044547	422.87024113146055	0.08098244782427827
44.0	262.3066347521169	0.08389203103770032	477.4696846479413	0.0714880608514627
45.0	184.4336627668972	0.15837289029535864	270.5253662938521	0.19431609518760684
46.0	289.5893348038265	0.07964628398638432	531.5980825882313	0.06313457810205964
47.0	386.9265509842788	0.21006805499977768	474.41028867245285	0.1585795351046826
48.0	299.13911157254796	0.1590539057498151	541.3327848361042	0.06379781163727298
52.0	291.55226627417613	0.09152370324666352	514.395535006969	0.0706307220454123
54.0	233.5069495256358	0.09281797743664866	407.4458489560585	0.09116797352380923
57.0	268.5070157427158	0.09805739493717024	462.4720581259176	0.08243414799640092
58.0	494.7374269331869	0.14605136112806813	741.5537164332665	0.06788503685886416
63.0	417.90542284309714	0.11634020479002324	843.5157306866922	0.032910071696298525
64.0	390.6905424575729	0.09573753888219948	694.8407264792894	0.051459122117632115
66.0	198.0935672297273	0.004989161231168117	549.2680359447344	0.026781823252765888
69.0	118.62747289732044	0.07032221898572097	195.4469349131852	0.2131750330493404
70.0	196.19525638470543	0.07656833662931224	323.66084865183007	0.12839818166548586
71.0	137.2574072368374	0.1443677279120317	220.3833538086423	0.1990616463298749
73.0	257.3174106302832	0.15707638325826706	490.27440533142493	0.06354378112628431
81.0	157.77797472331747	0.1401402527732315	277.3261984677249	0.1319995443738509
82.0	89.09392769805874	0.19475664335664336	137.57295879474893	0.3447857836147055
86.0	235.8940738137304	0.08930526489167928	436.45705912794665	0.07569407192139814
87.0	440.0741361795187	0.10735731517276514	870.3607044338928	0.03322050566568304
90.0	177.50645969340488	0.14942116445715484	393.10058710030455	0.05866372289883196
91.0	79.69002719245327	0.05075168132542025	227.45883468078827	0.061031197867452085
94.0	145.79372786180596	0.14969374241253725	236.2574884472826	0.1822943911403961
96.0	355.40064313877576	0.10240693538378264	599.3615478309663	0.06634713294643446
98.0	452.41987465796217	0.00016360582391958448	839.9531665625025	0.0390634420809718
101.0	332.50446791128917	0.10540878880516126	585.6818209697552	0.06223892914625035
104.0	193.67505199692616	0.2621429511649335	277.5556086372	0.19840367532151512
106.0	168.872888226359	0.07813712830222863	287.681691590622	0.13546763987074648
107.0	223.30840727095142	0.06334034747685922	438.9148985203253	0.0666993425486849
109.0	166.24391644941434	0.06912626049794192	325.6764272199343	0.0904867357526558
111.0	169.8114868140391	0.0365155264249496	286.9757735967592	0.13799101104815276
112.0	220.57770599472846	0.13762681606351446	372.5408058699484	0.10642754785831823
115.0	272.7201525524458	0.04014220363843548	612.3954669424309	0.03662612167410798
116.0	244.5020529539138	0.021209290709290708	642.5118338570851	0.02549024446492729
118.0	253.2712637533306	0.0946134247308744	483.3943777577636	0.0642272642109647
120.0	101.4492632990757	0.1831951530612245	152.13237614994947	0.3305865826342113
121.0	145.36505638686	0.19803102937331124	226.3570685529773	0.20605835705558714
123.0	152.75292134387638	0.13075232919084578	334.6600220582177	0.07040766098764784
124.0	154.18801107268797	0.19766711286967592	263.61780216691085	0.1467673258892815
125.0	167.74810546075452	0.1514060431907271	287.9779347161373	0.13325698505092742
127.0	651.1039848300405	0.0857367706618157	1187.1590319378538	0.028656713190271063
128.0	163.44347608249126	0.07625536563960812	410.42418735394807	0.043700732144849784
132.0	412.268073043472	0.058856594811837776	923.2096506246166	0.02442928595930765
134.0	430.3669666005933	0.11042671845578253	782.3178471244755	0.04375024784864707
138.0	94.7869408086097	0.08295202580124975	267.65477965965164	0.052993716440982934
140.0	84.8200091120304	0.1347060915510847	136.63203288198858	0.3190005360856648
145.0	229.4991911389769	0.05170674047166004	454.72371138870886	0.06335368620442128
152.0	156.1810135271009	0.09099197829069004	343.2590370917484	0.06820919240211047
159.0	73.20493156550967	0.09613581367211133	141.83734989020374	0.21240328376340525
160.0	272.8404364886993	0.08234009523037178	613.5083300867518	0.03645931066113702
165.0	98.76014955400429	0.13477368770300002	164.52566614416094	0.2476936526938893
166.0	192.47093301804813	0.12996215524987906	324.4946641299539	0.1226196288346325
171.0	279.94358680937097	0.1056686441062736	549.4154651209336	0.053442993862867744
173.0	433.2365062500448	0.10715979039482648	763.2536412661043	0.04774147235997954
174.0	100.70324697103544	0.0468128390596745	217.1792906521497	0.11196546548640243
177.0	429.0489617671773	0.14427433616894936	645.6752654574499	0.07734346683511956
179.0	262.9144525151	0.08316313231398911	541.5122221332182	0.0492330230915648
180.0	153.11953142618088	0.11635666874758115	269.4893022275688	0.13548429835706727
182.0	290.5049002973305	0.03675330804056018	567.4279898837676	0.05224287087117285
185.0	229.29957098944985	0.1309327222935037	432.5162475774256	0.07349394810629478
187.0	175.58127690517742	0.1675470536950613	250.4816716615293	0.2218609767255822
188.0	99.46969681626557	0.0676178314695096	204.40962814656842	0.1310176837642178
189.0	554.2024780144213	0.13447085422891875	883.0944126455305	0.05043916508726822
190.0	221.3531534986606	0.11728913632631364	423.72133484256125	0.07284215827053298
193.0	288.40377026192374	0.07655825982925607	604.6249277142051	0.04255945864876735
198.0	101.86897745961979	0.17153747864104238	151.91823141230552	0.3347392044298728
199.0	127.62509521398458	0.22469766058683585	187.60554050055416	0.27898930260910193
200.0	91.81759108439444	0.03766978017824293	191.18343968245773	0.1364436565483165
201.0	64.80233084839736	0.09332883662385576	117.26445976816477	0.2945333020196837
202.0	104.95925092826003	0.08149380132855641	163.68764624681597	0.2840835636258945
203.0	243.71764813557982	0.0991581050674047	448.15262875985223	0.07463602231068757
208.0	72.2055512015312	0.1858613306982872	114.13895690615787	0.3965444271272309
211.0	407.4739904139645	0.1171557130216755	670.6907773006894	0.06224223158242684
217.0	90.93529561581171	0.11611846405228758	156.99288801274358	0.24170041893881555
218.0	108.59080211004101	0.2739949825810972	155.60463389216557	0.35397360371561143
219.0	92.94877193171456	0.1960746205403537	152.251872491811	0.2768546090283794
221.0	77.43598300404341	0.1850611620795107	129.91719770146472	0.30927019785020515
222.0	121.17646865281998	0.1871858328012793	223.29393630186385	0.14916198993838706
223.0	82.99207716588027	0.13598908011272146	144.08020051018872	0.260443024287959
224.0	393.474987620207	0.01844604719633064	1158.019471928562	0.011275584087902302
226.0	434.50780508693686	0.06339317918583055	806.2278364771277	0.04074498582407896
228.0	194.3340544136341	0.1494679469009826	379.2043509642049	0.07833038500823103
237.0	76.54025156385784	0.1042429122139267	156.10882508137456	0.17416054644332546
238.0	220.5412369289496	0.01676934576107461	576.128757902529	0.028765592497696363
239.0	248.59234659470408	0.07193943298969073	558.4641651816307	0.0401274856393111
241.0	240.92104661768616	0.04709829513957682	517.8343599843878	0.047274752531391434
242.0	169.5261323695229	0.03414002352245096	296.95859697155436	0.12411891585103875
245.0	275.4962802088496	0.12705209468714093	457.4670107661494	0.08966119195991665
246.0	144.9722141695215	0.20549238473718864	225.35783685167456	0.20768442163559328
247.0	263.3994271091433	0.11157724532656707	452.66201467569357	0.08459795589418688
248.0	257.42873725213485	0.09975529330093716	508.26965043700613	0.057079990474604124
249.0	93.04090430841934	0.07181376422250316	149.97602717807922	0.2902249091563036
250.0	117.73046184079176	0.06801844244645935	204.31293043117745	0.1837987317214893
254.0	219.07735583241765	0.10690121321486327	395.6501379834808	0.08764222406805226
256.0	208.74445386170544	0.14269887506779336	387.73149555035866	0.08454521318337968
265.0	105.1774255147624	0.11258086298594837	209.32380815616955	0.136408541189385
266.0	143.01632058905912	0.1039485377310452	325.4479526847905	0.06710871812851046
267.0	360.572852397676	0.08029404657694131	720.3059499756745	0.03934480686701247
271.0	183.62046658084301	0.16731758877230785	272.65568649881266	0.1881268862554788
273.0	407.94936788543436	0.2887735507246377	442.0256158252446	0.21793279507566465
274.0	199.3315960416981	0.1114811057615753	295.55682780708236	0.1740530635467085
275.0	148.85201092186816	0.11884234314308426	230.49609802696997	0.20463082366866991
276.0	85.56794486458536	0.09161121062564004	144.99815831260366	0.2716358695185608
277.0	181.84052024756	0.08415860054579567	389.4779323855451	0.06329729290211743
279.0	88.49634686582064	0.056071269458859166	166.20118842041444	0.19293040925755445
281.0	134.74552035528842	0.25481306715063523	190.73910590461844	0.2959114823937357
282.0	295.54402945654596	0.07303404184540738	432.3276220428595	0.12225251478277747
283.0	183.90902006621707	0.12620483236952598	322.7051396942385	0.11382581978460428
284.0	137.3181890131357	0.062440068891681785	313.58263677628133	0.06915960196868927
286.0	103.58174393488892	0.2203156639885035	169.84111810161988	0.2476796299362713
287.0	96.97380513900559	0.3246185544047221	133.69453621363886	0.4450617494539534
288.0	81.31833898907635	0.09330402762606152	138.97472823677523	0.2786261483253393
289.0	91.776003553243	0.09732075010855408	167.64307746352085	0.20218725853079889
290.0	109.59338151487732	0.16529731920560478	168.39539573623432	0.2844660154392539
292.0	105.43782744058778	0.09067838764631048	219.3247771574136	0.11917418221876765
293.0	96.54065500685871	0.09218597262952101	172.7303738315979	0.2045345675111729
295.0	228.59578200073258	0.16905518964342495	382.72853716404717	0.10541836162578712
300.0	229.61051776082851	0.10115828853369896	411.7390003099923	0.08542203474149695
302.0	179.0023311985148	0.15413989086934293	319.18118423089925	0.11144431065603462
303.0	97.26427804889437	0.04645970910460059	192.79395991970446	0.1493065421331007
305.0	247.9723724764613	0.115935963950856	409.04679326013854	0.10161082810015196
306.0	378.9423848113676	0.09746498073491994	637.5872688876401	0.06265847655167096
310.0	301.84102148105063	0.10731678022361983	598.362985460099	0.04809663981013298
315.0	83.51608005838881	0.06543617600437936	260.5558308084541	0.04459541277535759
316.0	120.05168588721551	0.05500783325945678	345.91942915212354	0.039378941045707286
318.0	73.88056899467823	0.17566173786053305	125.22896963888924	0.3143391066715576
319.0	86.57948158382351	0.08808859830021247	141.83569756858006	0.2971157599211256
320.0	201.66561625155308	0.24920698924731186	264.89445342742545	0.24745571867594365
321.0	149.7918891258915	0.06639005090697908	306.7583860947287	0.0879102746344989
325.0	240.1743904814743	0.08845225460940903	518.8024773412459	0.046719656844173854
327.0	216.09137109574183	0.10775890673895176	420.75685736742315	0.07089793983133136
328.0	150.9844915576814	0.09083882252586002	277.3891889659872	0.12079486222529452
329.0	526.1398518015786	0.10922660223102047	766.7702935496695	0.06944787041366282
330.0	108.07639634010587	0.06065855396212539	228.29774339881146	0.1110220463189133
332.0	320.3903399909508	0.08249856176123457	499.26773441899854	0.09328476011816264
333.0	110.25302373975686	0.273800784911896	165.1971696030024	0.3049478566694173
334.0	360.5331842910392	0.08499276018099547	649.6215201370983	0.05362430195326704
335.0	105.33225909228018	0.3069967534586574	148.54591144714252	0.3828186279212357
339.0	178.5563849029367	0.13345760390524575	297.0027054944572	0.13763279392880307
345.0	81.08608862279965	0.05676667144444046	166.26861515248208	0.16177605406067164
346.0	84.40349399234411	0.27771462254220874	121.96034936209871	0.4441372964045705
349.0	296.4122491453544	0.09405042733307616	534.1378804682416	0.06520554523676253
350.0	477.58480966180457	0.11379027801596828	819.5188982004837	0.04686800467740237
352.0	153.05619041719638	0.12188289720388032	293.11118386422754	0.1052099959190654
355.0	384.8798046434548	0.015059446203514	910.769426783614	0.02217569755073673
356.0	60.5354501522562	0.08492932056543548	135.42996451109553	0.16685054592631446
357.0	102.82293144341743	0.2528015831068157	139.60178753148466	0.43950052509055776
358.0	457.1966824668376	0.01970243582537781	980.298115202874	0.025094815748161768
363.0	261.90739445306275	0.15627548262371385	353.9166809928625	0.17500271888073585
365.0	224.25596317303345	0.10484305174177568	463.5089645766428	0.05711707507853781
370.0	130.3110099181982	0.1102121212121212	249.60758806714767	0.12349268789070385
372.0	116.16357162863855	0.03955297039409189	238.50273085567198	0.11248956010866999
373.0	208.5627483409821	0.15079715334099406	337.5027742338208	0.12796577010104754
374.0	196.21189139716603	0.11166708844396947	314.7988025613159	0.13957376917616462
375.0	113.95943247761043	0.09524397730165148	180.2596243078713	0.2507595860493457
376.0	254.74026331523498	0.13433275436955702	399.15816081142646	0.1154017837270268
377.0	333.4929715363512	0.09303998063656577	535.1264739756086	0.08208360714135449
378.0	530.8373233971804	0.12534058875248888	869.5967646334434	0.048464253655336534
388.0	80.3810200177393	0.1064901225840466	140.8502772258879	0.2615087839028896
393.0	253.4772819845733	0.043054387303326086	492.3878982747828	0.06087070688835481
394.0	155.07094634944238	0.10647609382790894	294.1123682978652	0.10689893615625187
395.0	196.42046886109497	0.2463212167505392	289.4777524920944	0.1798789251929689
396.0	236.61385800673665	0.10634345525649873	452.9800768882746	0.06812326014146845
397.0	165.03403919699224	0.0870253036437247	315.68420838535144	0.09791311313860633
401.0	243.70997043752112	0.05248739525904655	476.54350215323217	0.06207136714605675
404.0	87.7708043992703	0.1293825274217431	160.37677220424152	0.21121663783659345
409.0	97.58482194284649	0.09353275933966199	171.2713922995075	0.21436922452024024
411.0	103.12236166770805	0.0878811406985912	187.62636167830013	0.18208597800821266
414.0	92.91678152313648	0.13540734276166608	169.82966523904483	0.199342559047992
415.0	171.39245280596677	0.16240724124551362	268.8663419576855	0.1709332091054282
418.0	182.0900454344688	0.08928882920983115	314.1585098191941	0.12094232056248168
419.0	350.15997440551865	0.06802386513578201	654.1284079563602	0.04954460222849022
421.0	212.1239206238913	0.0834383622733363	395.2778626210021	0.08239942607386261
422.0	322.165807667033	0.09869380430231957	567.7556239193235	0.0641397008931794
425.0	76.11349951342656	0.2115123390939478	120.32057643764664	0.3761456486847732
427.0	73.23308312505836	0.10459325404077692	141.66504685154382	0.21334323761651594
430.0	131.56759316714428	0.2516108349912759	219.2998773288837	0.18562440185422044
432.0	190.8714125891453	0.10965408492948273	353.9192270014512	0.09294406834094636
437.0	183.01904689957559	0.08367469794935517	282.989781546715	0.1671601262472686
441.0	183.83096346928662	0.1600402381537238	277.4898382438	0.17887450663226598
444.0	106.549814042761	0.11554470111947936	168.28398470186443	0.26941973523195584
445.0	116.43037163617953	0.11538205480833062	179.70121283435049	0.2641994542138222
446.0	92.51818103225392	0.267890489529145	132.17456618266417	0.4192401462634482
448.0	137.66176600126403	0.16165850213379815	197.22447737318578	0.279380831148558
449.0	128.59312497755658	0.3157015940034808	187.8293803407637	0.2822261796252926
452.0	199.3527097113596	0.09199676398337113	340.1989784939932	0.11415571122328536
454.0	348.1010717094349	0.10375250932935616	642.0539278282671	0.05177839362217184
457.0	184.1739006492434	0.05189318791265746	468.16644951555895	0.03738588654710452
458.0	356.04684939205254	0.04386759772224935	732.3826572866661	0.036496608805073945
462.0	105.5638696503853	0.04445667728552718	292.5623300523296	0.05033009595577773
463.0	101.99693909393204	0.2226384000893805	177.84642266876216	0.2091660762371836
464.0	109.84610574264393	0.32483804074713163	150.52336985073842	0.40013810008142064
466.0	57.301859653186256	0.07439609914938862	138.21569873484964	0.1406428588882035
467.0	101.09608918837395	0.1766264252179745	156.73793506205445	0.3001917289076725
468.0	94.59115950811196	0.0316336442998973	266.3284117929725	0.053567450130958524
469.0	72.75578622907376	0.2652851263962375	113.74819205301384	0.4067747081933831
470.0	71.79927301258985	0.07392967655272414	122.11455805665052	0.3201770074389643
471.0	95.22840844698685	0.16711015601843118	149.7052707937738	0.30568501664127845
474.0	296.6803287692385	0.041522379185351815	593.1160974944187	0.047710145732417865
478.0	134.78774769461143	0.13986230796807989	206.27058816846048	0.23412149313907266
479.0	96.92070106076605	0.17433535537671346	150.21676815855562	0.3134225393131672
480.0	75.1665834195161	0.03987654471842746	196.413889729864	0.08433064175979241
481.0	133.28675772412902	0.11179695235335313	240.38669298920985	0.14464223106236684
482.0	92.41837095749037	0.2944953006177496	134.4954342261224	0.3970510668412505
486.0	96.43892550758049	0.0371707782852876	214.38595573714244	0.1067500542580225
487.0	97.17854375390516	0.08194657855891163	156.92024329812622	0.2764115768826452
488.0	77.0840885096848	0.2105373525557012	130.88788242913594	0.2996977839688618
489.0	172.17557800795757	0.09643681373813824	358.7154286010783	0.07263489340966256
490.0	63.077408017868564	0.14528916948143433	143.5524946555666	0.15211352100909736
491.0	323.24516405245663	0.07899255419713319	617.5386296442008	0.0501792374012269
492.0	257.2643065520436	0.08182911566287128	511.20428579709227	0.05603094996354164
493.0	86.63962355195025	0.15017078093463748	156.94671889174958	0.21959819405729367
495.0	321.7883208458119	0.02253945833685691	501.81475062586287	0.09267501379464606
496.0	165.7704584024591	0.25010038997644696	215.00211499238415	0.3127076126222937
504.0	102.73271849122732	0.0533377624235982	246.016945696961	0.08016316711677228
509.0	384.31805306882416	0.12460865120439588	565.0210028033008	0.09260622264141198
513.0	422.53763400519966	0.05373608129448355	874.2282389786895	0.0302209890430836
516.0	121.84954684930227	0.14623491940635905	192.5932895697918	0.235058931050754
518.0	90.30828360768177	0.11784414239914508	151.83692115210042	0.2634968230379259
520.0	68.9578849226869	0.2002099084204856	137.68467755006972	0.20604562744544355
521.0	73.07569031485433	0.19796788904161114	126.885101877841	0.2956421341103229
523.0	152.8258594754343	0.0640488017429194	260.34976565607667	0.14968369451706182
527.0	99.50232703301519	0.17912312951496387	154.29498734864373	0.3048339945518435
528.0	69.23620147731599	0.17907449329467678	126.61058570098996	0.2671214638615712
533.0	402.3811173683378	0.0903552437473457	773.094865610554	0.039630467097184686
536.0	190.99105671722717	0.0812131768014121	290.3397540138476	0.16856170791892955
537.0	78.75974611100341	0.09842998500749624	165.65868136379905	0.154318640344229
538.0	74.31435893499665	0.18842834431069724	132.35602530235963	0.2693808351163754
539.0	261.4307373652497	0.0916772959541398	494.2365944481645	0.06402667867475867
542.0	97.96358838041068	0.14769905716617374	175.47223814254855	0.2008891571040409
546.0	154.95386145404666	0.1283328723294895	259.25708447958243	0.15583509919660515
547.0	113.84746604758725	0.17998753823496091	212.86919096370445	0.15197098638181847
548.0	106.95545242353077	0.12956770976237755	178.52433384118547	0.22738717605388226
549.0	112.14045784586216	0.2542274052478134	163.5972341805106	0.3248247792455173
550.0	68.83184271288934	0.30719458150584794	107.12995582276287	0.4358112015359471
551.0	86.29604656382195	0.1115048081374585	155.54762075443062	0.2237917415138996
553.0	143.56015753488606	0.1121347736239902	245.00370316177825	0.15849015128858085
554.0	99.40251695825165	0.10277777777777776	161.8688058399951	0.2634860625602495
555.0	110.961291385675	0.20123108697670106	170.26471186975604	0.28211191894050924
561.0	96.45300128735485	0.06902211685589567	178.52485017446034	0.18492168137701115
563.0	152.20012708364754	0.4439724677496417	194.0768349275037	0.358394470666845
572.0	103.74297559412236	0.24343654993807004	150.72173142019227	0.3555020840111859
577.0	131.46394424335136	0.12131721706189792	220.17064402074232	0.1831417885798448
580.0	98.05380133260078	0.09833872333872334	194.84686862437744	0.14699445468768862
582.0	97.03586653164707	0.2467718421326669	136.49329283031335	0.41877718891888455
583.0	109.7072673694152	0.09267667827811814	164.0829183077179	0.30812934013674
584.0	109.29842994778762	0.19527892089620488	159.06948895844982	0.33567543691359386
586.0	82.48662871034696	0.13789842981217645	161.7571839107236	0.18181459754266888
587.0	109.73925777799325	0.26377149922492066	155.81769873659138	0.3600195233085711
591.0	362.9887680534909	0.1815604198668715	519.6199154851835	0.106213906779158
592.0	478.2131012862776	0.14693767781568035	635.061402668853	0.10098297444235438
594.0	172.90303989902256	0.0613294299201162	362.8362896356217	0.07078243188075316
595.0	106.82941021373324	0.17367846221057232	161.92081805786302	0.3040366698457261
598.0	180.96462286069283	0.1116105040352176	249.63093832610943	0.2380918393051693
599.0	172.73349073355885	0.2066660848903505	257.5136699552627	0.1976080388593293
601.0	86.82196888084519	0.13653449885701407	182.55467184709252	0.14013053460080105
602.0	277.91667452186533	0.12123951653239493	547.9998851516625	0.05308113249320464
604.0	96.5099442146238	0.1662720458553792	165.90428401869843	0.2306873078373568
605.0	273.23839717141027	0.13295693702444553	389.9369447669145	0.14241399776505212
609.0	159.3608601397597	0.2237960034502588	213.37745553587155	0.2956447067935305
610.0	109.15959157455887	0.03350311402051507	200.94342759192418	0.16609431187733967
614.0	367.6056238194759	0.1265576416624595	618.5495858052567	0.06457926618946784
615.0	218.34477547598016	0.12311183261183264	452.06753940198234	0.05836171043791881
617.0	195.2860889729171	0.13334469200524246	402.9782857564991	0.06590980911748981
621.0	384.7953499648088	0.1280776102747792	701.9040638487427	0.048426015112026884
625.0	123.27695888005516	0.12703471601828928	255.10696356333682	0.1035259578169262
629.0	549.9746256167454	0.11620242096656976	862.7062158293727	0.053278120712313
630.0	188.3627247484541	0.08549789772836176	324.4818303704971	0.11745490344780232
634.0	141.51788985126294	0.02553074983217123	311.2624978855213	0.07510946472268927
641.0	91.90204576304052	0.17050148613102642	143.03467020604714	0.3264215138394721
642.0	141.80580352846545	0.1485026650184089	295.0793205010896	0.08851646458152941
645.0	72.57216128383571	0.29774879774879776	121.8935127997927	0.32889003016076906
646.0	82.3017241487658	0.16741370648883475	133.45975839293502	0.322269523815389
648.0	80.87111307715513	0.1703024644201115	135.67899493995935	0.2961429247173861
653.0	171.96316169499923	0.04509334152074452	440.96790072991786	0.03900338365072583
655.0	91.60581457960774	0.0872069084813815	214.106540676708	0.09669603168322642
658.0	101.78708201365995	0.1383627122535667	168.5288836784805	0.2448018356452907
659.0	106.55813154899131	0.17661587079396388	151.16348866652564	0.37177899397386255
660.0	82.72911600736862	0.080315515255867	160.5162033246913	0.1871597706783021
661.0	74.59651433865513	0.12735447169390884	133.84901131854838	0.26244840643656797
