label_id	cell_id	length	diameter_mean	diameter_std
44.0	0.0	3022.232666015625	0.23733316361904144	0.09490249305963516
45.0	0.0	1635.5106201171875	0.2612500786781311	0.07028426975011826
46.0	0.0	7.024587154388428	0.05753224343061447	0.01706146076321602
47.0	0.0	0.21630091965198517	0.13559281826019287	0.07867392152547836
48.0	0.0	4.889662742614746	0.05137794464826584	0.01763550564646721
49.0	0.0	4.090538501739502	0.05881868302822113	0.017887264490127563
50.0	0.0	1.7903279066085815	0.042954221367836	0.02963126450777054
51.0	0.0	0.8816978931427002	0.16537250578403473	0.04575054720044136
52.0	0.0	1.2070749998092651	0.02142857201397419	0.013552618212997913
53.0	0.0	2144.37060546875	0.2513236701488495	0.0863792672753334
54.0	0.0	302.55145263671875	0.23018167912960052	0.07825218886137009
55.0	0.0	108.66315460205078	0.2418092042207718	0.06611356884241104
56.0	0.0	201.0260772705078	0.24246135354042053	0.060687560588121414
57.0	0.0	476.4651794433594	0.22574114799499512	0.07510057091712952
58.0	0.0	477.6700439453125	0.2194298952817917	0.09056064486503601
59.0	0.0	143.02188110351562	0.1510353684425354	0.04377887025475502
60.0	0.0	316.584228515625	0.13271982967853546	0.035042278468608856
61.0	0.0	1.434754729270935	0.07521413266658783	0.02863139845430851
62.0	0.0	2.1043922901153564	0.04411764815449715	0.010604562237858772
63.0	0.0	4.684972286224365	0.06632397323846817	0.031090300530195236
64.0	0.0	4.148647308349609	0.044662244617938995	0.014757507480680943
65.0	0.0	3.211514472961426	0.09794947504997253	0.04204244539141655
66.0	0.0	6.510159492492676	0.056947071105241776	0.024548308923840523
67.0	0.0	613.279052734375	0.22397910058498383	0.09104329347610474
68.0	0.0	262.3263854980469	0.2025778591632843	0.0847993716597557
69.0	0.0	614.1602783203125	0.21697363257408142	0.08396837115287781
70.0	0.0	491.4397888183594	0.21046561002731323	0.08188299834728241
71.0	0.0	7.168538570404053	0.03483869135379791	0.012307842262089252
72.0	0.0	316.2733154296875	0.14968082308769226	0.043916620314121246
73.0	0.0	71.8738784790039	0.0952019989490509	0.03614957258105278
74.0	0.0	2.881187677383423	0.07180814445018768	0.02331501990556717
75.0	0.0	393.85504150390625	0.16204875707626343	0.05370614677667618
76.0	0.0	195.48046875	0.13603971898555756	0.05767607316374779
77.0	0.0	7.554595470428467	0.044251322746276855	0.011524769477546215
78.0	0.0	6.347562789916992	0.043348927050828934	0.011060794815421104
79.0	0.0	8.703455924987793	0.046367160975933075	0.01173701323568821
80.0	0.0	7.235365867614746	0.04799112677574158	0.013280433602631092
81.0	0.0	7.997300624847412	0.044634122401475906	0.008572135120630264
82.0	0.0	9.080281257629395	0.060013290494680405	0.016233988106250763
83.0	0.0	21.900697708129883	0.05809277668595314	0.01683753915131092
84.0	0.0	3.3072619438171387	0.043140262365341187	0.013895480893552303
85.0	0.0	3.7082648277282715	0.04494903236627579	0.010905439965426922
86.0	0.0	0.2775878310203552	0.061539072543382645	0.03302605450153351
87.0	0.0	97.82875061035156	0.1877005398273468	0.08671104162931442
88.0	0.0	63.21980667114258	0.20469462871551514	0.06050820276141167
89.0	0.0	68.84194946289062	0.19021588563919067	0.1044933944940567
90.0	0.0	0.33846938610076904	0.16523809731006622	0.06779655814170837
91.0	0.0	92.77445220947266	0.18412233889102936	0.09299548715353012
92.0	0.0	29.766864776611328	0.17870381474494934	0.07542268931865692
93.0	0.0	4.812633514404297	0.1285770982503891	0.06353837251663208
94.0	0.0	0.6431044936180115	0.05691147968173027	0.017720745876431465
95.0	0.0	0.16401219367980957	0.09000000357627869	0.09000000357627869
96.0	0.0	0.356088250875473	0.12438970804214478	0.06968940049409866
97.0	0.0	8.755585670471191	0.0388639010488987	0.013682696036994457
98.0	0.0	4.5812859535217285	0.03536093980073929	0.014847133308649063
99.0	0.0	1.5115257501602173	0.07329119741916656	0.029303645715117455
100.0	0.0	205.5031280517578	0.21152694523334503	0.08391998708248138
101.0	0.0	51.85354232788086	0.20426638424396515	0.08031189441680908
102.0	0.0	5.339825630187988	0.04260148108005524	0.011138882488012314
103.0	0.0	195.44644165039062	0.20634624361991882	0.08526556938886642
104.0	0.0	484.61297607421875	0.13479410111904144	0.042030248790979385
105.0	0.0	221.85687255859375	0.19418852031230927	0.08640219271183014
106.0	0.0	300.616943359375	0.1571875363588333	0.051126960664987564
107.0	0.0	221.76968383789062	0.13839583098888397	0.023265274241566658
108.0	0.0	171.97787475585938	0.201904296875	0.08555475622415543
109.0	0.0	1.748664379119873	0.033511724323034286	0.01490387786179781
110.0	0.0	39.282012939453125	0.22375525534152985	0.06469104439020157
111.0	0.0	91.97332000732422	0.21878868341445923	0.08489353209733963
112.0	0.0	82.467529296875	0.1816077083349228	0.09371065348386765
113.0	0.0	1.3905330896377563	0.07930516451597214	0.05433560535311699
114.0	0.0	5.430675983428955	0.14073215425014496	0.08092774450778961
115.0	0.0	3.333782196044922	0.03899020329117775	0.012674638070166111
116.0	0.0	10.346048355102539	0.04209434986114502	0.011596879921853542
117.0	0.0	0.3111650347709656	0.02984045073390007	0.010077078826725483
118.0	0.0	7.23960018157959	0.05927516892552376	0.024112051352858543
119.0	0.0	11.330467224121094	0.19069474935531616	0.07189470529556274
120.0	0.0	5.561633586883545	0.11852439492940903	0.043997474014759064
121.0	0.0	121.00794219970703	0.1502896100282669	0.03714176267385483
122.0	0.0	42.28950881958008	0.16772471368312836	0.05510967969894409
123.0	0.0	0.30848076939582825	0.018571428954601288	0.005150787532329559
124.0	0.0	182.93734741210938	0.1659344881772995	0.060067255049943924
125.0	0.0	6.604327201843262	0.04983069375157356	0.020077573135495186
126.0	0.0	67.28314208984375	0.14923404157161713	0.06016918271780014
127.0	0.0	0.8202548027038574	0.21187147498130798	0.07816953212022781
128.0	0.0	31.147480010986328	0.15818089246749878	0.053895190358161926
129.0	0.0	96.02908325195312	0.17449277639389038	0.08214305341243744
130.0	0.0	0.0	0.0	0.0
131.0	0.0	4.932974815368652	0.10112488269805908	0.05288100242614746
132.0	0.0	0.2596378028392792	0.08023267984390259	0.027374867349863052
133.0	0.0	0.8150156140327454	0.06609638035297394	0.036486558616161346
134.0	0.0	5.323905944824219	0.0934099480509758	0.04851983115077019
135.0	0.0	1.5646452903747559	0.06005867198109627	0.029386118054389954
136.0	0.0	20.8200626373291	0.20628982782363892	0.06442233175039291
137.0	0.0	0.48845797777175903	0.08308276534080505	0.055097322911024094
138.0	0.0	12.245551109313965	0.19233684241771698	0.10399534553289413
139.0	0.0	4.658756256103516	0.046859260648489	0.014362909831106663
140.0	0.0	5.318154811859131	0.04124178737401962	0.024606870487332344
141.0	0.0	1.5010592937469482	0.16179467737674713	0.048916783183813095
142.0	0.0	0.4765775501728058	0.09138516336679459	0.05117373913526535
143.0	0.0	3.4671638011932373	0.09798543155193329	0.04852447658777237
144.0	0.0	853.455322265625	0.248742938041687	0.114500992000103
145.0	0.0	1354.706787109375	0.23974096775054932	0.1103639155626297
146.0	0.0	114.49632263183594	0.21455352008342743	0.07019508630037308
147.0	0.0	62.41288375854492	0.21293893456459045	0.08134385943412781
148.0	0.0	4.386581897735596	0.0588567852973938	0.018417712301015854
149.0	0.0	2.8477416038513184	0.04067721217870712	0.015219688415527344
150.0	0.0	2.650621175765991	0.06333012133836746	0.03916299343109131
151.0	0.0	1.3633809089660645	0.1413450539112091	0.02384841814637184
152.0	0.0	5.467810153961182	0.06629300117492676	0.01780455745756626
153.0	0.0	2.1519546508789062	0.051784317940473557	0.008498855866491795
154.0	0.0	1.0271782875061035	0.06821615248918533	0.0311909057199955
155.0	0.0	0.6141980290412903	0.11845266073942184	0.04009274020791054
156.0	0.0	1.4562923908233643	0.10571987181901932	0.06174300238490105
157.0	0.0	0.6707500219345093	0.18175716698169708	0.051270030438899994
158.0	0.0	1.2903900146484375	0.13942426443099976	0.03018069639801979
159.0	0.0	2.3725318908691406	0.07218094915151596	0.049017660319805145
160.0	0.0	1.4737516641616821	0.05267683044075966	0.014903728850185871
161.0	0.0	843.9558715820312	0.22262154519557953	0.05699986591935158
162.0	0.0	286.2037048339844	0.19511692225933075	0.08898915350437164
163.0	0.0	313.17864990234375	0.20199604332447052	0.0917912945151329
164.0	0.0	2439.549072265625	0.21760334074497223	0.08836261183023453
165.0	0.0	441.474853515625	0.20981165766716003	0.08343624323606491
166.0	0.0	250.36968994140625	0.19979414343833923	0.07999061793088913
167.0	0.0	274.3149719238281	0.22444619238376617	0.06410767138004303
168.0	0.0	481.0906677246094	0.1861097812652588	0.10342752188444138
169.0	0.0	374.71209716796875	0.20291832089424133	0.08222155272960663
170.0	0.0	378.3820495605469	0.20300401747226715	0.07940670102834702
171.0	0.0	374.7793884277344	0.2182432860136032	0.08451845496892929
172.0	0.0	644.6981811523438	0.20945857465267181	0.0828685611486435
173.0	0.0	374.0144348144531	0.21213963627815247	0.08702601492404938
174.0	0.0	332.29443359375	0.21866868436336517	0.08300569653511047
175.0	0.0	593.4496459960938	0.22199879586696625	0.06434020400047302
176.0	0.0	462.3475341796875	0.21323125064373016	0.07242856919765472
177.0	0.0	3.327263832092285	0.05129561945796013	0.03407297283411026
178.0	0.0	403.6059875488281	0.20845744013786316	0.09224946796894073
179.0	0.0	284.88800048828125	0.2059272825717926	0.08765402436256409
180.0	0.0	625.1039428710938	0.18973888456821442	0.0852603018283844
181.0	0.0	0.45177900791168213	0.1681859791278839	0.07689912617206573
182.0	0.0	1421.5894775390625	0.22847607731819153	0.11696042120456696
183.0	0.0	0.7650944590568542	0.07643935084342957	0.039426662027835846
184.0	0.0	6.648438930511475	0.049313757568597794	0.019361549988389015
185.0	0.0	0.5442314743995667	0.06102655455470085	0.02321837842464447
186.0	0.0	6.682590007781982	0.06232689321041107	0.0394991897046566
187.0	0.0	0.3380584418773651	0.2099904716014862	0.1049952358007431
188.0	0.0	0.8632584810256958	0.0977010428905487	0.043966781347990036
189.0	0.0	13.347557067871094	0.06726677715778351	0.046512532979249954
190.0	0.0	2.7860159873962402	0.056921493262052536	0.028239041566848755
191.0	0.0	0.7846176028251648	0.04488861560821533	0.019130203872919083
192.0	0.0	1.6059691905975342	0.03970608115196228	0.01428538653999567
193.0	0.0	0.9219115376472473	0.04570978134870529	0.009787805378437042
194.0	0.0	2045.067626953125	0.2723304331302643	0.07293283939361572
195.0	0.0	2708.43701171875	0.26349934935569763	0.08060326427221298
196.0	0.0	1834.55078125	0.27475494146347046	0.07532121986150742
197.0	0.0	1967.4703369140625	0.27215462923049927	0.06948232650756836
198.0	0.0	1.892745018005371	0.06059442460536957	0.022354960441589355
199.0	0.0	544.573486328125	0.2011815905570984	0.07939687371253967
200.0	0.0	491.6076354980469	0.20957840979099274	0.07904648035764694
201.0	0.0	226.95965576171875	0.20339779555797577	0.08567879348993301
202.0	0.0	112.55473327636719	0.12355773895978928	0.07981011271476746
203.0	0.0	0.5338477492332458	0.08876435458660126	0.04148360714316368
204.0	0.0	2.10343074798584	0.04739183932542801	0.02502470277249813
205.0	0.0	341.0116882324219	0.12726335227489471	0.03096548281610012
206.0	0.0	16.945587158203125	0.08616170287132263	0.02909020520746708
207.0	0.0	0.5745391845703125	0.057989928871393204	0.017072021961212158
208.0	0.0	0.7983942031860352	0.05487346276640892	0.02612762711942196
209.0	0.0	13.725830078125	0.10249318182468414	0.023327993229031563
210.0	0.0	414.5147705078125	0.11138365417718887	0.049418855458498
211.0	0.0	2.5838425159454346	0.033528149127960205	0.01469228696078062
212.0	0.0	3.6416120529174805	0.0924534872174263	0.03009691834449768
213.0	0.0	140.78384399414062	0.1161213368177414	0.028564512729644775
214.0	0.0	151.3461151123047	0.11851168423891068	0.04210503026843071
215.0	0.0	147.3245391845703	0.1303587257862091	0.03407642990350723
216.0	0.0	8.809516906738281	0.11045067757368088	0.06759072095155716
217.0	0.0	218.6225128173828	0.12668950855731964	0.034979112446308136
218.0	0.0	5.351864337921143	0.06939586251974106	0.03428007662296295
219.0	0.0	259.63079833984375	0.12964124977588654	0.031176732853055
220.0	0.0	104.17430877685547	0.13025078177452087	0.030760429799556732
221.0	0.0	118.55701446533203	0.11798520386219025	0.03990727663040161
222.0	0.0	100.67090606689453	0.11501307040452957	0.04270078241825104
223.0	0.0	94.67582702636719	0.1008937656879425	0.04306311532855034
224.0	0.0	0.0	0.0	0.0
225.0	0.0	138.83447265625	0.11632711440324783	0.03962957486510277
226.0	0.0	3.0020859241485596	0.09953757375478745	0.05794528126716614
227.0	0.0	316.4510498046875	0.12060003727674484	0.04946443438529968
228.0	0.0	139.26419067382812	0.17682524025440216	0.06499075144529343
229.0	0.0	43.07394790649414	0.1770307570695877	0.06685325503349304
230.0	0.0	56.462623596191406	0.16190455853939056	0.06504584103822708
231.0	0.0	140.07948303222656	0.17032116651535034	0.08060195297002792
232.0	0.0	122.91403198242188	0.17855609953403473	0.07453835010528564
233.0	0.0	115.46920013427734	0.16028937697410583	0.0582410953938961
234.0	0.0	4.013020038604736	0.05193142965435982	0.023284951224923134
235.0	0.0	1.9885565042495728	0.048779383301734924	0.007440049666911364
236.0	0.0	13.164571762084961	0.08045517653226852	0.03576504439115524
237.0	0.0	4.137936592102051	0.06840763241052628	0.038652047514915466
238.0	0.0	3.6728925704956055	0.12474893033504486	0.07013525813817978
239.0	0.0	1191.2548828125	0.24907515943050385	0.10707371681928635
240.0	0.0	1086.013671875	0.25628960132598877	0.09693428128957748
241.0	0.0	1158.810791015625	0.25734344124794006	0.10759063810110092
242.0	0.0	877.5136108398438	0.2572449743747711	0.10627038031816483
243.0	0.0	1950.240478515625	0.2780076265335083	0.07697685807943344
244.0	0.0	3.034548044204712	0.08773765712976456	0.04192974790930748
245.0	0.0	0.9581165909767151	0.05331061780452728	0.028336869552731514
246.0	0.0	0.14038404822349548	0.013333333656191826	0.009428090415894985
247.0	0.0	5.663458824157715	0.06434223800897598	0.029125791043043137
248.0	0.0	3.7105584144592285	0.09030082076787949	0.06490322947502136
249.0	0.0	16.519989013671875	0.06670016050338745	0.03014405257999897
250.0	0.0	1.5327348709106445	0.06706296652555466	0.028599698096513748
251.0	0.0	0.6416788697242737	0.042307980358600616	0.014851297251880169
252.0	0.0	6.530262470245361	0.04334237799048424	0.010793516412377357
253.0	0.0	7.076777458190918	0.1494225114583969	0.04946311190724373
254.0	0.0	1.9464457035064697	0.04465955123305321	0.028870826587080956
255.0	0.0	4.0579681396484375	0.07553926855325699	0.03710576891899109
256.0	0.0	3.197148084640503	0.04166506603360176	0.012664355337619781
257.0	0.0	0.7406756281852722	0.032499998807907104	0.016393596306443214
258.0	0.0	538.639892578125	0.20660322904586792	0.07518018037080765
259.0	0.0	81.77972412109375	0.10677821189165115	0.0384918749332428
260.0	0.0	10.394208908081055	0.024044355377554893	0.008391227573156357
261.0	0.0	2.11197566986084	0.0880545824766159	0.05308658257126808
262.0	0.0	7.551232814788818	0.03004297986626625	0.010160933248698711
263.0	0.0	0.9319806098937988	0.04682070016860962	0.015483440831303596
264.0	0.0	23.71527099609375	0.1072058379650116	0.05067833513021469
265.0	0.0	4.161002159118652	0.05328785255551338	0.026348643004894257
266.0	0.0	9.40430736541748	0.1221434697508812	0.049402303993701935
267.0	0.0	0.9301313757896423	0.1279478222131729	0.036979030817747116
268.0	0.0	5.904625415802002	0.13052962720394135	0.040536317974328995
269.0	0.0	454.844482421875	0.2765156626701355	0.09360046684741974
270.0	0.0	5.282404899597168	0.030431441962718964	0.014712446369230747
271.0	0.0	3.459134578704834	0.06590037047863007	0.028702054172754288
272.0	0.0	949.912353515625	0.251130074262619	0.11237471550703049
273.0	0.0	15.911510467529297	0.19781042635440826	0.09580252319574356
274.0	0.0	1.4212489128112793	0.10252737253904343	0.04337780550122261
275.0	0.0	1.3992198705673218	0.04912251979112625	0.0055531770922243595
276.0	0.0	3.0948410034179688	0.0729847177863121	0.027402373030781746
277.0	0.0	4.292659759521484	0.05066544562578201	0.019824549555778503
278.0	0.0	0.0	0.0	0.0
279.0	0.0	6.543910503387451	0.05361170694231987	0.020301444455981255
280.0	0.0	4.253253936767578	0.04670087248086929	0.008718825876712799
281.0	0.0	3.3940768241882324	0.04421933367848396	0.01181008480489254
282.0	0.0	1.0928828716278076	0.10000000149011612	0.0505964420735836
283.0	0.0	0.723558247089386	0.07702633738517761	0.03222377598285675
284.0	0.0	0.0	0.0	0.0
285.0	0.0	1.9654810428619385	0.1367955058813095	0.028807032853364944
286.0	0.0	1.9575860500335693	0.16692163050174713	0.07923729717731476
287.0	0.0	5.289869785308838	0.16847749054431915	0.0911259725689888
288.0	0.0	29.0487003326416	0.12335136532783508	0.05101253464818001
289.0	0.0	14.784663200378418	0.13540290296077728	0.05781272426247597
290.0	0.0	13.910508155822754	0.21732594072818756	0.05343928560614586
291.0	0.0	4.317434310913086	0.1069478914141655	0.045294832438230515
292.0	0.0	7.016631603240967	0.1196330264210701	0.03875458985567093
293.0	0.0	3.9541594982147217	0.13970884680747986	0.037059541791677475
294.0	0.0	2.173084259033203	0.06848305463790894	0.029071617871522903
295.0	0.0	9.092937469482422	0.09078071266412735	0.03854256495833397
296.0	0.0	3.8085715770721436	0.04734867811203003	0.013033317402005196
297.0	0.0	4.545199394226074	0.05375651642680168	0.02172415517270565
298.0	0.0	0.7098766565322876	0.09917403012514114	0.027649814262986183
299.0	0.0	8.024935722351074	0.0498131699860096	0.01840239018201828
300.0	0.0	3.5696094036102295	0.05710143595933914	0.03153452277183533
301.0	0.0	3.848418951034546	0.16765096783638	0.08181170374155045
302.0	0.0	49.216941833496094	0.13605299592018127	0.0733446404337883
303.0	0.0	753.2879638671875	0.2695561349391937	0.09693814069032669
304.0	0.0	1.4740855693817139	0.09262571483850479	0.020365718752145767
305.0	0.0	4.458801746368408	0.07133293151855469	0.029600605368614197
306.0	0.0	0.0	0.0	0.0
307.0	0.0	9.94340991973877	0.15076693892478943	0.09450521320104599
308.0	0.0	0.8433399796485901	0.18333333730697632	0.055277079343795776
309.0	0.0	0.4152630865573883	0.046875	0.012103073298931122
310.0	0.0	0.0	0.0	0.0
311.0	0.0	1.7501671314239502	0.13027216494083405	0.021993335336446762
312.0	0.0	0.2771352529525757	0.07939532399177551	0.028220247477293015
313.0	0.0	1.4500095844268799	0.040879372507333755	0.013034666888415813
314.0	0.0	1.015382170677185	0.0951957255601883	0.07513631880283356
315.0	0.0	0.5454385876655579	0.1425870954990387	0.044184327125549316
316.0	0.0	1.8327887058258057	0.11463622748851776	0.04311073198914528
317.0	0.0	4.26908016204834	0.08035160601139069	0.04819389805197716
318.0	0.0	3.6175198554992676	0.10786167532205582	0.04866065829992294
319.0	0.0	6.386410713195801	0.09582491964101791	0.047274649143218994
320.0	0.0	2.6669256687164307	0.047173913568258286	0.008511640131473541
321.0	0.0	116.0744400024414	0.15671072900295258	0.06802395731210709
322.0	0.0	11.138888359069824	0.16976149380207062	0.08333786576986313
323.0	0.0	1.1228516101837158	0.09929070621728897	0.08028771728277206
324.0	0.0	3.7918896675109863	0.07042228430509567	0.06541794538497925
325.0	0.0	2.5597639083862305	0.044729214161634445	0.01856166496872902
326.0	0.0	2.260061264038086	0.05909140408039093	0.0218791626393795
327.0	0.0	0.8564793467521667	0.09057214856147766	0.024641679599881172
328.0	0.0	10.417020797729492	0.07861948013305664	0.04398790001869202
329.0	0.0	1.2359168529510498	0.06648067384958267	0.03172137215733528
330.0	0.0	1.0111374855041504	0.12417333573102951	0.08270473778247833
331.0	0.0	0.1609399914741516	0.053087830543518066	0.03607883304357529
332.0	0.0	1.4879176616668701	0.08103539794683456	0.04461397975683212
333.0	0.0	1.0089373588562012	0.18905308842658997	0.07346693426370621
334.0	0.0	0.7832184433937073	0.24971690773963928	0.09587211906909943
335.0	0.0	0.5104623436927795	0.07636966556310654	0.03691442310810089
336.0	0.0	0.8533927798271179	0.07074011862277985	0.027218293398618698
337.0	0.0	3.394178628921509	0.08856188505887985	0.04061373323202133
338.0	0.0	11.306272506713867	0.0863584652543068	0.06097518280148506
339.0	0.0	1.6574575901031494	0.043665263801813126	0.008048180490732193
340.0	0.0	4.057992458343506	0.06554337590932846	0.02747470512986183
341.0	0.0	3.2071902751922607	0.04234620928764343	0.015265931375324726
342.0	0.0	171.61138916015625	0.14831387996673584	0.07392115145921707
343.0	0.0	0.4052802324295044	0.03476962819695473	0.009710757993161678
344.0	0.0	28.610200881958008	0.15801827609539032	0.07464633136987686
345.0	0.0	132.3295440673828	0.168767049908638	0.07058195024728775
346.0	0.0	93.66889953613281	0.18814176321029663	0.07512693852186203
347.0	0.0	39.665035247802734	0.14643192291259766	0.07028528302907944
348.0	0.0	164.38497924804688	0.1014326959848404	0.0738551914691925
349.0	0.0	18.19218635559082	0.14917553961277008	0.08107328414916992
350.0	0.0	13.629088401794434	0.09279857575893402	0.0489247664809227
351.0	0.0	35.953460693359375	0.14091111719608307	0.08435792475938797
352.0	0.0	0.8440088629722595	0.05910733342170715	0.025401024147868156
353.0	0.0	3.139954090118408	0.047590795904397964	0.008907691575586796
354.0	0.0	2.0569279193878174	0.09438028186559677	0.058626774698495865
355.0	0.0	6.390936374664307	0.01666666753590107	0.007453559897840023
356.0	0.0	2.576272964477539	0.04329594224691391	0.011547992005944252
357.0	0.0	3.485006809234619	0.044186562299728394	0.01100077759474516
358.0	0.0	3.0902292728424072	0.04424970597028732	0.010637199506163597
359.0	0.0	32.02396774291992	0.11681342124938965	0.08507084101438522
360.0	0.0	9.50019645690918	0.103729248046875	0.08583195507526398
361.0	0.0	0.8930988311767578	0.046571504324674606	0.016346443444490433
362.0	0.0	4.708343029022217	0.06025398150086403	0.05058227851986885
363.0	0.0	4.087835311889648	0.09700334817171097	0.053127139806747437
364.0	0.0	903.88525390625	0.24357277154922485	0.1072782576084137
365.0	0.0	998.0089721679688	0.2659904360771179	0.09936300665140152
366.0	0.0	2.379183769226074	0.05984807014465332	0.03165911138057709
367.0	0.0	3.6634974479675293	0.1317157745361328	0.08466815948486328
368.0	0.0	6.2333664894104	0.08967076241970062	0.06338591873645782
369.0	0.0	2.562657356262207	0.07037396728992462	0.05311758443713188
370.0	0.0	977.4254150390625	0.2446502447128296	0.10865302383899689
371.0	0.0	3.6377055644989014	0.055880799889564514	0.03049694001674652
372.0	0.0	754.9417114257812	0.2526344954967499	0.10927893221378326
373.0	0.0	968.1161499023438	0.23299524188041687	0.1167353093624115
374.0	0.0	421.59429931640625	0.23470136523246765	0.11321131139993668
375.0	0.0	246.22727966308594	0.2578810751438141	0.09158241003751755
376.0	0.0	0.699602484703064	0.18664413690567017	0.10776811093091965
377.0	0.0	606.2349853515625	0.257062166929245	0.10404001921415329
378.0	0.0	250.71566772460938	0.23490045964717865	0.10632926225662231
379.0	0.0	0.0	0.0	0.0
380.0	0.0	0.0	0.0	0.0
381.0	0.0	0.28897133469581604	0.06666667014360428	0.0471404530107975
382.0	0.0	937.5760498046875	0.25489455461502075	0.09668727964162827
383.0	0.0	3.135990858078003	0.04195122420787811	0.02504653111100197
384.0	0.0	572.8811645507812	0.2583029866218567	0.10784021019935608
385.0	0.0	0.33694887161254883	0.1749691516160965	0.04908490553498268
386.0	0.0	6.95405912399292	0.04745611548423767	0.009242133237421513
387.0	0.0	1.0414795875549316	0.04800000041723251	0.006782330106943846
388.0	0.0	0.16605359315872192	0.03999999910593033	0.019999999552965164
389.0	0.0	375.9033508300781	0.2499084323644638	0.08583719283342361
390.0	0.0	1.6227715015411377	0.047351397573947906	0.026555854827165604
391.0	0.0	4.675319671630859	0.0607905387878418	0.03617814555764198
392.0	0.0	683.3121337890625	0.2325046807527542	0.10747206956148148
393.0	0.0	0.5757299065589905	0.04643649607896805	0.01830180734395981
394.0	0.0	1.5324219465255737	0.06006018444895744	0.03359298035502434
395.0	0.0	0.3523142635822296	0.062759630382061	0.019923431798815727
396.0	0.0	0.5769457817077637	0.11470659077167511	0.03731483966112137
397.0	0.0	1.0756717920303345	0.08414896577596664	0.022780494764447212
398.0	0.0	573.3356323242188	0.21377812325954437	0.09334246069192886
399.0	0.0	1122.782470703125	0.23740628361701965	0.10363251715898514
400.0	0.0	3.3463528156280518	0.0563228502869606	0.030629288405179977
401.0	0.0	0.9634366035461426	0.12024274468421936	0.08391472697257996
402.0	0.0	0.14964239299297333	0.08666666597127914	0.06128258630633354
403.0	0.0	5.333560943603516	0.0693260133266449	0.029756169766187668
404.0	0.0	2.26308536529541	0.12502560019493103	0.06782060116529465
405.0	0.0	0.46721982955932617	0.15445013344287872	0.03890470787882805
406.0	0.0	0.0	0.0	0.0
407.0	0.0	0.0	0.0	0.0
408.0	0.0	816.8116455078125	0.2322937548160553	0.1049741730093956
409.0	0.0	508.5858459472656	0.23017802834510803	0.10200241208076477
410.0	0.0	4.05771017074585	0.04438997805118561	0.011859218589961529
411.0	0.0	2.916242837905884	0.08012979477643967	0.04327544569969177
