label_id	shape_volume_in_microns	shape_extent	shape_surface_area	shape_sphericity	intensity_mean	intensity_st_dev
1.0	79.09312000000001	0.27693669467787113	131.9419521478317	0.30802152904416463	174.0459529223275	16.11967314463136
2.0	70.67904	0.13008923049739377	265.94565550231385	0.030036889536040688	170.09081449687375	10.550750299265438
3.0	69.75872000000001	0.23594938900975204	121.88881786178699	0.3039189531095589	172.30322574726142	14.396367914982486
4.0	79.77344000000001	0.35972871572871573	121.55085723363331	0.40076975184314617	172.78320412018783	16.530874552063175
5.0	124.76224	0.2148032082579917	222.84068580735754	0.1590872012173364	173.27338793925722	16.697407589139264
6.0	63.088640000000005	0.3732327706975018	95.36711771604975	0.5189896929587824	172.8920934101607	18.196141062373602
7.0	39.30688000000001	0.30284516765285996	83.92298338471979	0.29562882451931466	154.0623443020662	13.206331371637516
8.0	141.86752	0.3294512811366744	196.90598339555498	0.29815465026724464	174.39512243535378	16.161747728518094
9.0	58.38400000000001	0.10761916559018009	176.39819101962465	0.07023566265665544	164.96687809889667	17.204767290349803
10.0	69.92384000000001	0.4898932831136221	95.57895018507212	0.6333097091132408	175.24616497034486	16.385310026001623
11.0	52.353280000000005	0.3827961215932914	86.32025388016767	0.4819500597067758	173.33592088213	18.157060254098838
12.0	98.26944	0.2234290079668231	212.0026772727022	0.11462129200368254	170.3120498091777	14.341711324430726
13.0	112.17920000000001	0.3717465811530761	155.8609674190164	0.3758936142363617	173.16430853491556	15.887028413338385
14.0	62.41024	0.3032129075989789	109.93948050380692	0.3315148883839298	174.23942737602036	22.03308992537061
15.0	61.24992	0.21987951807228914	114.11262178699042	0.28553698816754325	174.23226022172764	17.97018212296257
16.0	51.22688	0.14696313160987073	121.2620796854878	0.16644591777177944	166.35160290847304	13.827270029137882
17.0	122.28096000000001	0.2217713479181369	296.72846958161966	0.06472803197901239	172.69465965688988	13.158409112317395
18.0	60.467200000000005	0.36932795446727334	99.45612949682952	0.4203368147354686	173.2013467940446	16.26488405959086
19.0	54.835840000000005	0.35886728599311424	105.98774083935092	0.2856370040144497	172.46399151691037	17.41923955425259
20.0	67.20064	0.37748418176589016	107.15524378370867	0.4151058996476566	176.792762578864	20.514853633793134
21.0	45.98208	0.3135068856579338	99.89528771148922	0.23988030519228654	154.00552563085446	16.059272824794295
22.0	63.471360000000004	0.3180611145320197	103.22501301210612	0.4142410583308652	176.89325249849986	15.445671698811855
23.0	65.73184	0.38917497451753835	100.55737717319667	0.48057606919668233	176.9034720464238	14.702817853096631
24.0	64.59840000000001	0.32222690443810215	109.15657336690583	0.3628659474803931	176.11127953633527	17.575066581848176
25.0	65.45088000000001	0.34161422215096005	106.65840834751701	0.3992988489581426	176.8581164989684	17.47477176163097
26.0	30.679040000000004	0.3940970937641304	77.55695021418265	0.22817798261149203	167.7768900200267	14.189653654524752
27.0	16.244480000000003	0.20787878787878789	65.96679070899788	0.1039651854545883	151.10822630210384	15.175767013043219
28.0	22.65152	0.20011760648192647	108.48628048292481	0.045448820355297584	167.3870249773308	16.429069279832664
29.0	67.46816000000001	0.3114887305133024	106.19938100398424	0.42981755521502163	177.59861879759708	20.475085825727895
30.0	53.70112	0.26230758650010627	99.16903149948477	0.3344189237742216	169.436251608905	15.170279782716417
31.0	70.39168000000001	0.32522827809713056	108.22883089129184	0.4420446439963555	179.38500004545992	19.372901222161268
32.0	70.62848000000001	0.23270285087719297	131.57821804399146	0.24766240831998862	166.14455634891556	18.181161405243618
33.0	65.89888	0.23641226982596317	206.90826298602138	0.055446602026173124	172.58455621704042	12.510550312287755
34.0	58.495360000000005	0.1381166962850131	140.27578553294626	0.14019969908619379	173.49048142730544	14.126648642264499
35.0	68.528	0.26790718389079043	120.3589444922778	0.30461646656340946	173.74016088411082	16.377673319704687
36.0	70.26112	0.2879810920842777	120.72694995277232	0.3172998187427552	176.9575526265451	18.718213009687943
37.0	50.203520000000005	0.31535635030392695	93.08630241381026	0.3533974179143522	176.96463674260292	17.899194597707083
38.0	55.3376	0.3793655668655669	93.51678633581173	0.4234716010180505	171.89908055282484	16.833738312799326
39.0	68.9152	0.34342429229336496	109.43389352598302	0.4098518140623884	177.29583218798282	19.013697880506733
40.0	12.91904	0.35619000564652736	49.74959095140852	0.15330076302516174	164.52972357079165	14.965018600818835
41.0	22.71808	0.2608539094650206	73.0565029692436	0.14969902893606146	170.89199883619435	12.69002790594679
42.0	62.535680000000006	0.4319717064544651	97.40473853483789	0.4785946858263242	175.6932311282135	20.1729614793462
43.0	81.19936000000001	0.25810060866451845	159.20844617082997	0.18478183455148273	173.93240357210718	14.952801237492588
44.0	70.53376	0.3364133089133089	108.33266071924933	0.44255598202242546	176.44621582629367	20.851518194085735
45.0	66.09344	0.38255319464201043	106.81020768861904	0.40544393448045324	175.21390322549408	22.622664799913203
46.0	86.17856	0.26874149293289745	163.2360858765823	0.19310891407632882	175.55195538194187	16.004214883142005
47.0	52.302080000000004	0.31552895752895754	96.568863769772	0.34354128059379374	176.04432099067571	9.742707922766453
48.0	64.14784	0.209302956899432	123.82778319514304	0.24511063423261933	175.63298779818618	20.74599660813092
49.0	80.88768	0.37169148785996614	118.5598446715364	0.44402177339629195	182.05260723876904	21.808144097083638
