label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	label_id.1	cell_id	length	diameter	cell_id
170.0	147.28941345214844	84.79549407958984	182.32073974609366	147.03	84.59	182.125	147.5	85.0	182.45	8896.0	170.0	0.0	0.0	0.0	0.0
171.0	185.0863494873047	85.42681121826172	181.4728240966797	184.96	85.43	181.55	189.8	89.49	184.8	204698.0	171.0	21915.0	0.0	0.0	21915.0
172.0	185.24630737304688	85.90673828125	181.4728240966797	185.13	85.82000000000002	181.45	188.3	88.32000000000002	183.625	136715.0	172.0	21915.0	0.0	0.0	21915.0
173.0	186.11351013183602	86.96715545654297	181.2618865966797	185.48	86.71000000000002	181.25	186.49	87.03	181.4	1246.0	173.0	0.0	0.0	0.0	0.0
174.0	186.17022705078125	86.13268280029297	181.7761688232422	185.87	85.99	181.725	186.52	86.35000000000002	181.85	1448.0	174.0	0.0	0.0	0.0	0.0
175.0	169.97630310058594	87.1362075805664	182.50970458984366	169.81	87.04	182.4	170.23	87.26	182.8	3418.0	175.0	0.0	0.0	0.0	0.0
176.0	185.4591217041016	88.29346466064453	181.41574096679688	184.89	87.87	181.4	186.01	88.63	181.45	3607.0	176.0	0.0	0.0	0.0	0.0
177.0	186.19497680664062	88.22161102294922	181.26834106445312	185.21	87.54	181.25	186.87	88.79	181.4	3653.0	177.0	0.0	0.0	0.0	0.0
178.0	186.62228393554688	88.03789520263672	181.4445037841797	186.11	87.59	181.4	186.87	88.61	181.6	1442.0	178.0	0.0	0.0	0.0	0.0
179.0	189.66819763183602	89.69831848144531	181.5630798339844	189.44	89.60000000000002	181.425	189.94	89.81	181.7	1802.0	179.0	0.0	0.0	0.0	0.0
180.0	98.02395629882812	145.4717559814453	181.39170837402344	97.9	145.34	181.3	98.15	145.63	181.5	2684.0	180.0	0.0	0.0	0.0	0.0
181.0	98.53501892089844	148.5595245361328	181.6371307373047	98.34	148.39	181.3	98.72	148.75	181.75	6551.0	181.0	0.0	0.0	0.0	0.0
182.0	103.99903106689452	158.75326538085938	182.56707763671875	103.83	158.62	182.45	104.19	158.9	182.675	5571.0	182.0	0.0	0.0	0.0	0.0
183.0	103.277587890625	160.13246154785156	181.471923828125	103.06	160.01	181.4	103.46	160.3	181.6	4519.0	183.0	0.0	0.0	0.0	0.0
184.0	105.87091827392578	165.31260681152344	182.2686767578125	105.69	165.1	182.175	106.02	165.54	182.35	3618.0	184.0	0.0	0.0	0.0	0.0
185.0	105.79934692382812	166.78378295898438	181.99729919433602	105.64	166.63	181.925	105.91	166.99	182.075	1566.0	185.0	0.0	0.0	0.0	0.0
186.0	106.70059204101562	169.09390258789062	181.4728240966797	105.81	167.72	181.575	109.91	185.71	184.975	633356.0	186.0	0.0	0.0	0.0	0.0
187.0	107.02053833007812	169.09390258789062	182.2722625732422	106.91	168.9	182.4	109.21	178.22	184.975	300955.0	187.0	22515.0	0.0	0.0	22515.0
188.0	107.02053833007812	169.7338104248047	182.2722625732422	106.85	168.94	182.15	108.33	180.35	184.925	360977.0	188.0	22515.0	0.0	0.0	22515.0
189.0	102.2214126586914	159.17543029785156	185.8697509765625	96.61	145.96	182.125	107.93	171.51	186.5	1457989.0	189.0	22182.0	0.0	0.0	22182.0
190.0	107.02053833007812	170.3737030029297	181.8725433349609	106.73	169.93	182.0	107.53	180.71	184.45	340517.0	190.0	22515.0	0.0	0.0	22515.0
191.0	106.70059204101562	171.97344970703125	182.2722625732422	106.64	171.34	182.125	107.86	182.61	184.25	342755.0	191.0	22515.0	0.0	0.0	22515.0
192.0	106.86056518554688	170.3737030029297	182.2722625732422	106.88	170.01	182.175	108.04	181.29	184.8	357832.0	192.0	22515.0	0.0	0.0	22515.0
193.0	107.02053833007812	171.6535186767578	182.2722625732422	106.89	170.6	182.15	107.94	182.82	184.5	402207.0	193.0	22515.0	0.0	0.0	22515.0
194.0	107.3404769897461	170.53366088867188	182.2722625732422	107.24	170.14	182.25	108.57	181.33	184.975	356328.0	194.0	22515.0	0.0	0.0	22515.0
195.0	107.3404769897461	169.89376831054688	182.2722625732422	107.31	169.61	182.275	109.27	181.39	184.975	359399.0	195.0	22515.0	0.0	0.0	22515.0
196.0	107.50045013427734	171.17356872558594	182.2722625732422	107.36	170.96	182.325	109.06	181.89	184.975	370567.0	196.0	22515.0	0.0	0.0	22515.0
197.0	107.66041564941406	171.4935302734375	182.2722625732422	107.61	170.9	182.25	110.06	182.9	184.8	390961.0	197.0	22515.0	0.0	0.0	22515.0
198.0	107.66041564941406	171.6535186767578	182.2722625732422	107.48	171.48	182.35	109.26	182.95	184.9	384481.0	198.0	22515.0	0.0	0.0	22515.0
199.0	107.66041564941406	169.57382202148438	182.2722625732422	97.09	147.20000000000005	182.175	108.24	171.03	186.05	536720.0	199.0	22182.0	0.0	0.0	22182.0
200.0	107.9803695678711	170.85362243652344	182.2722625732422	107.75	170.35	182.3	110.07	181.66	184.95	351115.0	200.0	0.0	0.0	0.0	0.0
201.0	106.86056518554688	172.6133575439453	182.2722625732422	106.77	171.78	182.1	108.41	183.44	184.65	388967.0	201.0	0.0	0.0	0.0	0.0
202.0	107.22238159179688	172.91310119628906	182.4307861328125	107.14	172.22	182.325	107.31	173.78	182.475	3093.0	202.0	0.0	0.0	0.0	0.0
203.0	107.3404769897461	171.97344970703125	182.2722625732422	107.26	171.52	182.225	108.9	183.57	184.8	387984.0	203.0	22515.0	0.0	0.0	22515.0
204.0	107.50045013427734	172.6133575439453	182.2722625732422	107.32	171.52	182.175	109.4	183.59	184.775	367965.0	204.0	22515.0	0.0	0.0	22515.0
205.0	107.50045013427734	171.97344970703125	182.2722625732422	107.39	171.52	182.075	109.68	183.36	184.875	391564.0	205.0	22515.0	0.0	0.0	22515.0
206.0	107.74005889892578	172.97756958007812	182.0194854736328	107.59	172.85	181.925	107.89	173.12	182.125	4945.0	206.0	0.0	0.0	0.0	0.0
207.0	138.85475158691406	83.82705688476562	183.47142028808602	134.13	72.81	183.625	139.25	84.11	197.35	855183.0	207.0	0.0	0.0	0.0	0.0
208.0	139.18739318847656	84.19549560546875	183.05386352539062	138.89	83.87	182.775	139.45000000000002	84.61	183.35	18369.0	208.0	21904.0	0.0	0.0	21904.0
209.0	155.82510375976562	82.74163818359375	182.9443206787109	155.63	82.58	182.85	156.03	82.88	183.025	2626.0	209.0	0.0	0.0	0.0	0.0
210.0	156.71261596679688	83.16508483886719	183.25601196289062	156.21	82.85000000000002	183.15	157.04	83.43	183.375	5128.0	210.0	0.0	0.0	0.0	0.0
211.0	145.5785675048828	85.93836975097656	183.65809631347656	145.34	85.67	183.475	145.86	86.15	183.8	11565.0	211.0	0.0	0.0	0.0	0.0
212.0	159.2003936767578	84.82289123535156	183.6897125244141	159.01	84.61	183.6	159.46	85.06	183.725	4351.0	212.0	0.0	0.0	0.0	0.0
213.0	171.35316467285156	84.60806274414062	183.32862854003903	170.99	84.48	183.175	171.66	84.79	183.45	7176.0	213.0	0.0	0.0	0.0	0.0
214.0	189.07313537597656	85.25753784179688	183.2106170654297	188.88	85.05	183.075	189.22	85.44	183.35	8300.0	214.0	0.0	0.0	0.0	0.0
215.0	174.56300354003906	87.98104095458984	183.3518524169922	174.43	87.85000000000002	183.25	174.75	88.13	183.45	2782.0	215.0	0.0	0.0	0.0	0.0
216.0	189.65069580078125	89.0715103149414	183.7439422607422	189.22	88.92	183.525	189.95	89.29	183.85	6618.0	216.0	21915.0	0.0	0.0	21915.0
217.0	101.7388687133789	139.25193786621094	183.31851196289062	101.29	139.04	183.125	102.01	139.49	183.475	10381.0	217.0	0.0	0.0	0.0	0.0
218.0	101.57817840576172	139.77816772460938	183.31863403320312	101.44	139.63	183.225	101.75	139.97	183.4	3289.0	218.0	0.0	0.0	0.0	0.0
219.0	105.8293914794922	158.83731079101562	182.7520751953125	105.72	158.72	182.7	106.04	158.98	182.775	1123.0	219.0	0.0	0.0	0.0	0.0
220.0	105.9614715576172	160.385986328125	183.1822204589844	105.82	160.18	183.125	106.16	160.5	183.225	1147.0	220.0	0.0	0.0	0.0	0.0
221.0	106.05594635009766	160.45848083496094	183.0122375488281	105.89	160.36	182.95	106.22	160.54	183.05	1173.0	221.0	0.0	0.0	0.0	0.0
222.0	106.2206802368164	166.0543670654297	183.0717010498047	96.03	145.29	183.15	106.63	166.61	186.65	970270.0	222.0	22182.0	0.0	0.0	22182.0
223.0	105.7407684326172	166.69427490234375	182.67198181152344	96.34	145.92000000000004	182.625	106.18	167.07	186.75	965191.0	223.0	22182.0	0.0	0.0	22182.0
224.0	106.2206802368164	166.69427490234375	182.67198181152344	96.58	146.03	182.675	106.66	167.20000000000005	186.2	972171.0	224.0	22182.0	0.0	0.0	22182.0
225.0	106.2206802368164	166.0543670654297	183.47142028808602	96.18	146.21	183.6	106.76	166.78	186.0	889249.0	225.0	22182.0	0.0	0.0	22182.0
226.0	106.9854965209961	168.29122924804688	182.9761657714844	106.78	168.02	182.875	107.21	168.6	183.075	2290.0	226.0	0.0	0.0	0.0	0.0
227.0	108.14034271240234	172.29339599609375	182.67198181152344	107.71	171.21	182.5	109.98	182.99	185.075	383399.0	227.0	22515.0	0.0	0.0	22515.0
228.0	107.9803695678711	171.17356872558594	182.67198181152344	107.92	170.33	182.6	109.78	181.67	185.0	357089.0	228.0	22515.0	0.0	0.0	22515.0
229.0	107.3404769897461	173.89315795898438	182.67198181152344	107.13	172.57	182.5	108.81	183.71	184.675	351006.0	229.0	22182.0	0.0	0.0	22182.0
230.0	107.3404769897461	173.41323852539062	183.47142028808602	107.19	173.29	183.575	107.72	179.19	184.6	110824.0	230.0	22182.0	0.0	0.0	22182.0
231.0	108.38720703125	172.5952911376953	183.29779052734366	108.32	172.25	183.275	108.47	172.85	183.325	1391.0	231.0	0.0	0.0	0.0	0.0
232.0	106.76061248779295	175.745361328125	183.22537231445312	106.6	175.56	182.975	106.92	175.95000000000005	183.325	3834.0	232.0	0.0	0.0	0.0	0.0
233.0	107.3404769897461	176.45277404785156	183.47142028808602	107.09	175.25	183.3	109.28	188.0	185.55	139103.0	233.0	22699.0	0.0	0.0	22699.0
234.0	107.41610717773438	176.234130859375	183.30776977539062	107.21	175.49	183.05	107.61	178.76	183.525	7027.0	234.0	0.0	0.0	0.0	0.0
235.0	107.41854095458984	174.600341796875	183.05242919921875	107.35	174.31	183.0	107.51	175.16	183.1	1388.0	235.0	0.0	0.0	0.0	0.0
236.0	107.46070098876952	175.84548950195312	183.37110900878903	107.35	175.58	183.3	107.51	176.24	183.5	1116.0	236.0	0.0	0.0	0.0	0.0
237.0	107.77410125732422	176.98849487304688	183.4592437744141	107.43	175.82	183.125	107.96	177.96	183.625	12994.0	237.0	0.0	0.0	0.0	0.0
238.0	107.66041564941406	176.45277404785156	183.47142028808602	107.52	175.67000000000004	183.375	110.07	187.49	186.05	192557.0	238.0	22699.0	0.0	0.0	22699.0
239.0	108.35768127441406	174.64266967773438	183.6702117919922	108.22	174.15	183.6	108.48	174.99	183.725	2034.0	239.0	0.0	0.0	0.0	0.0
240.0	108.45662689208984	176.4527130126953	183.3457489013672	108.23	175.75	183.075	108.67	177.24	183.5	7521.0	240.0	0.0	0.0	0.0	0.0
241.0	108.14034271240234	174.53306579589844	182.67198181152344	108.09	174.47	182.775	110.07	184.98	184.425	98008.0	241.0	22699.0	0.0	0.0	22699.0
242.0	108.62025451660156	174.85299682617188	183.0717010498047	108.47	174.8	183.225	110.11	185.38	184.925	112255.0	242.0	22699.0	0.0	0.0	22699.0
243.0	108.78022003173828	175.8128662109375	183.0717010498047	108.29	174.28	182.875	110.77	187.55	185.65	159967.0	243.0	22699.0	0.0	0.0	22699.0
244.0	107.0166015625	178.3263702392578	183.2141265869141	106.72	178.0	183.075	107.49	178.61	183.375	13174.0	244.0	0.0	0.0	0.0	0.0
245.0	107.66041564941406	177.09266662597656	183.47142028808602	107.52	176.64	183.275	109.23	186.87	184.95	104391.0	245.0	22699.0	0.0	0.0	22699.0
246.0	107.8271484375	178.8954620361328	182.9391326904297	107.52	178.58	182.875	108.18	179.14	183.05	8198.0	246.0	0.0	0.0	0.0	0.0
247.0	107.9803695678711	179.49229431152344	183.0717010498047	107.73	178.1	183.225	110.29	189.22	185.55	128745.0	247.0	22699.0	0.0	0.0	22699.0
248.0	108.30030822753906	179.6522674560547	183.0717010498047	108.05	177.34	183.25	109.44	184.8	184.2	70770.0	248.0	22699.0	0.0	0.0	22699.0
249.0	108.62156677246094	179.48394775390625	183.7522430419922	108.06	176.64	183.5	109.17	182.31	184.025	56498.0	249.0	0.0	0.0	0.0	0.0
250.0	108.14034271240234	178.21249389648438	183.47142028808602	108.14	178.06	183.55	109.08	185.28	184.725	72358.0	250.0	0.0	0.0	0.0	0.0
251.0	108.94019317626952	181.092041015625	183.47142028808602	108.29	178.0	183.35	109.55	185.0	184.375	56597.0	251.0	22699.0	0.0	0.0	22699.0
252.0	108.67381286621094	176.82421875	183.7244415283203	108.55	176.64	183.7	108.76	177.13	183.725	398.0	252.0	0.0	0.0	0.0	0.0
253.0	108.62025451660156	177.73255920410156	183.47142028808602	108.58	177.38	183.425	109.85	185.23	184.425	75546.0	253.0	22699.0	0.0	0.0	22699.0
254.0	108.84683227539062	179.0756072998047	182.91136169433602	108.65	178.92000000000004	182.8	109.1	179.20000000000005	183.0	4782.0	254.0	0.0	0.0	0.0	0.0
255.0	108.46028137207031	176.61273193359375	183.47142028808602	108.41	176.38	183.55	110.79	188.42	186.5	151745.0	255.0	22699.0	0.0	0.0	22699.0
256.0	107.3404769897461	179.97222900390625	183.47142028808602	106.89	179.49	183.45	107.87	186.64	184.825	180732.0	256.0	22700.0	0.0	0.0	22700.0
257.0	107.18050384521484	182.0518951416016	183.0717010498047	105.67	181.46	183.125	107.61	184.92	184.525	104486.0	257.0	22700.0	0.0	0.0	22700.0
258.0	107.50045013427734	182.37185668945312	183.0717010498047	106.13	181.66	183.225	107.9	185.81	184.6	113557.0	258.0	22700.0	0.0	0.0	22700.0
259.0	107.66041564941406	180.1322021484375	183.47142028808602	107.42	180.04	183.6	109.19	186.87	184.95	239146.0	259.0	0.0	0.0	0.0	0.0
260.0	108.78022003173828	183.9716033935547	183.47142028808602	108.15	181.07	183.25	109.14	188.97	185.875	201870.0	260.0	22700.0	0.0	0.0	22700.0
261.0	109.2601318359375	183.49166870117188	183.47142028808602	108.52	180.94	183.425	109.79	190.14	186.35	193165.0	261.0	22700.0	0.0	0.0	22700.0
262.0	173.27337646484375	86.20668029785156	184.09686279296875	172.96	86.05	184.0	173.52	86.41	184.2	3820.0	262.0	0.0	0.0	0.0	0.0
263.0	175.72735595703125	86.62847137451172	184.67547607421875	175.56	86.44	184.625	175.99	86.89	184.725	3425.0	263.0	0.0	0.0	0.0	0.0
264.0	177.27133178710938	87.055908203125	184.09588623046875	176.82	86.82000000000002	183.975	177.86	87.3	184.35	11416.0	264.0	0.0	0.0	0.0	0.0
265.0	177.70855712890625	87.52375793457031	184.3820953369141	177.52	87.27	184.3	177.91	87.82000000000002	184.475	5140.0	265.0	0.0	0.0	0.0	0.0
266.0	181.6012725830078	93.31050872802734	184.56219482421875	181.38	93.14	184.4	181.86	93.51	184.725	8773.0	266.0	0.0	0.0	0.0	0.0
267.0	97.1023406982422	147.97715759277344	184.2708740234375	88.34	137.37	184.175	97.39	148.52	197.875	934884.0	267.0	22181.0	0.0	0.0	22181.0
268.0	96.78240203857422	148.45709228515625	184.67059326171875	88.49	136.8	184.5	97.27	149.34	198.2	946801.0	268.0	22181.0	0.0	0.0	22181.0
269.0	96.94236755371094	146.37741088867188	184.67059326171875	88.07000000000002	136.24	184.5	97.63	147.34	198.575	996355.0	269.0	22181.0	0.0	0.0	22181.0
270.0	97.42227935791016	147.01730346679688	184.67059326171875	88.3	136.28	184.7	97.88	147.79	198.35	912495.0	270.0	22181.0	0.0	0.0	22181.0
271.0	96.46245574951172	144.77764892578125	186.669189453125	94.97	141.96	184.925	104.1	161.43	190.5	1035673.0	271.0	22182.0	0.0	0.0	22182.0
272.0	101.05728912353516	147.31646728515625	184.84423828125	100.83	147.02	184.7	101.27	147.59	184.975	10690.0	272.0	22182.0	0.0	0.0	22182.0
273.0	105.39842224121094	159.1804962158203	184.40293884277344	105.21	159.0	184.35	105.56	159.36	184.475	3044.0	273.0	0.0	0.0	0.0	0.0
274.0	105.68785095214844	158.84854125976562	184.0629730224609	105.57	158.72	184.025	105.79	159.0	184.075	1072.0	274.0	0.0	0.0	0.0	0.0
275.0	105.7841567993164	159.1696014404297	183.8249969482422	105.59	158.72	183.775	106.28	159.75	183.875	9058.0	275.0	0.0	0.0	0.0	0.0
276.0	105.76742553710938	159.00616455078125	184.34927368164062	105.62	158.72	184.3	105.88	159.67000000000004	184.4	5725.0	276.0	0.0	0.0	0.0	0.0
277.0	105.85041809082031	159.7809600830078	184.0883026123047	105.68	159.15	184.05	106.12	160.64	184.15	8280.0	277.0	0.0	0.0	0.0	0.0
278.0	105.8547821044922	159.44602966308594	184.6087951660156	105.74	159.31	184.55	105.99	159.58	184.675	1570.0	278.0	0.0	0.0	0.0	0.0
279.0	105.84152221679688	159.461181640625	184.9540252685547	105.74	159.25	184.9	105.96	159.70000000000005	184.975	1671.0	279.0	0.0	0.0	0.0	0.0
280.0	104.65731048583984	163.70692443847656	184.44175720214844	104.2	163.47	184.375	105.01	163.83	184.625	2073.0	280.0	0.0	0.0	0.0	0.0
281.0	107.36392974853516	163.75807189941406	184.13059997558602	107.16	163.38	183.975	107.65	164.14	184.275	12067.0	281.0	0.0	0.0	0.0	0.0
282.0	107.60782623291016	163.99252319335938	183.8666229248047	107.43	163.84	183.8	107.79	164.16	183.925	1887.0	282.0	0.0	0.0	0.0	0.0
283.0	108.03160095214844	168.5784912109375	183.8806915283203	107.65	168.46	183.825	108.27	168.68	183.975	2695.0	283.0	0.0	0.0	0.0	0.0
284.0	107.97896575927734	168.41848754882812	184.0123748779297	107.76	168.21	183.95	108.18	168.61	184.075	2620.0	284.0	0.0	0.0	0.0	0.0
285.0	107.9865493774414	168.52151489257812	184.1190185546875	107.82	168.41	184.075	108.1	168.62	184.15	1036.0	285.0	0.0	0.0	0.0	0.0
286.0	107.18050384521484	170.53366088867188	182.2722625732422	107.11	169.93	182.225	108.59	182.72	184.675	391584.0	286.0	22515.0	0.0	0.0	22515.0
287.0	109.23403930664062	180.2296295166016	184.0361785888672	108.77	176.22	183.75	109.65	183.45	184.4	54871.0	287.0	0.0	0.0	0.0	0.0
288.0	107.50017547607422	178.32089233398438	184.64634704589844	107.47	176.64	184.35	107.51	178.98	184.75	1819.0	288.0	0.0	0.0	0.0	0.0
289.0	108.17028045654295	176.8668670654297	184.9554748535156	107.98	176.64	184.825	108.36	177.18	185.025	6438.0	289.0	22515.0	0.0	0.0	22515.0
290.0	107.49815368652344	180.4564666748047	184.3759765625	107.46	179.52	184.275	107.51	181.19	184.55	1595.0	290.0	0.0	0.0	0.0	0.0
291.0	108.45187377929688	180.8961639404297	184.4344024658203	108.4	180.31	184.4	108.51	181.36	184.475	987.0	291.0	0.0	0.0	0.0	0.0
292.0	109.00282287597656	182.97093200683602	184.1874237060547	108.73	181.76	184.05	109.25	184.07	184.375	24809.0	292.0	0.0	0.0	0.0	0.0
293.0	110.0847625732422	183.01133728027344	184.194580078125	110.08	181.81	184.0	110.1	183.99	184.35	1277.0	293.0	0.0	0.0	0.0	0.0
294.0	109.154296875	184.9204406738281	184.7904052734375	109.01	184.32	184.475	109.33	185.52	185.025	14108.0	294.0	0.0	0.0	0.0	0.0
295.0	109.70221710205078	185.0533905029297	184.9759063720703	109.55	184.58	184.825	109.94	185.38	185.15	7464.0	295.0	0.0	0.0	0.0	0.0
296.0	110.16179656982422	187.41197204589844	185.3124542236328	109.84	186.51	184.975	110.68	188.17	185.65	19065.0	296.0	0.0	0.0	0.0	0.0
297.0	136.77513122558594	79.18777465820312	188.66778564453125	134.87	73.21000000000002	185.8	138.3	81.91	197.375	708192.0	297.0	21904.0	0.0	0.0	21904.0
298.0	138.05490112304688	82.22730255126953	185.8697509765625	135.89	74.43	186.0	138.5	82.57000000000002	195.775	545895.0	298.0	0.0	0.0	0.0	0.0
299.0	138.87489318847656	82.94017028808594	185.3088531494141	138.58	82.62	185.075	139.25	83.33	185.775	2288.0	299.0	0.0	0.0	0.0	0.0
300.0	180.55108642578125	91.24050903320312	185.72677612304688	180.39	91.05	185.6	180.7	91.47	185.975	2272.0	300.0	0.0	0.0	0.0	0.0
301.0	96.62242889404295	144.9376220703125	185.47003173828125	87.81	136.31	185.6	97.09	145.38	198.45	885077.0	301.0	0.0	0.0	0.0	0.0
302.0	92.42572021484376	150.8262481689453	185.42808532714844	92.16	150.17000000000004	185.15	92.93	151.41	185.675	34535.0	302.0	0.0	0.0	0.0	0.0
303.0	99.0172348022461	153.0638885498047	185.8084716796875	98.69	152.36	185.8	99.24	153.61	185.85	2141.0	303.0	0.0	0.0	0.0	0.0
304.0	99.2555160522461	151.67630004882812	185.7650604248047	99.02	151.13	185.725	99.43	152.38	185.825	2307.0	304.0	0.0	0.0	0.0	0.0
305.0	100.0851821899414	155.1248321533203	186.14100646972656	99.9	154.68	186.125	100.26	155.72	186.175	2339.0	305.0	0.0	0.0	0.0	0.0
306.0	100.8276824951172	155.52476501464844	186.10716247558602	100.44	154.44	186.0	101.2	156.15	186.15	3714.0	306.0	0.0	0.0	0.0	0.0
307.0	101.2464370727539	158.314697265625	185.95030212402344	101.11	157.79	185.95	101.36	158.81	185.975	1054.0	307.0	0.0	0.0	0.0	0.0
308.0	102.11568450927734	158.46029663085938	186.07981872558602	101.83	157.75	186.0	102.36	159.12	186.15	4053.0	308.0	0.0	0.0	0.0	0.0
309.0	102.72930145263672	160.37924194335938	186.0579833984375	102.47	159.94	186.025	103.09	160.87	186.1	2170.0	309.0	0.0	0.0	0.0	0.0
310.0	103.1545181274414	160.1649627685547	185.72998046875	102.85	159.70000000000005	185.7	103.46	160.56	185.8	2603.0	310.0	0.0	0.0	0.0	0.0
311.0	103.77952575683594	162.8610076904297	185.8056945800781	103.6	162.46	185.775	103.89	163.06	185.825	1289.0	311.0	0.0	0.0	0.0	0.0
312.0	104.55835723876952	163.95025634765625	185.02029418945312	104.13	163.84	185.0	104.81	164.14	185.075	1824.0	312.0	0.0	0.0	0.0	0.0
313.0	110.6541976928711	177.07003784179688	185.02500915527344	110.47	176.1	185.025	110.89	177.74	185.025	3305.0	313.0	0.0	0.0	0.0	0.0
314.0	108.1104965209961	177.00267028808594	185.09947204589844	107.93	176.72	185.025	108.3	177.26	185.175	6482.0	314.0	0.0	0.0	0.0	0.0
315.0	108.74855041503906	179.1888427734375	185.0008544921875	108.6	178.5	185.0	108.96	179.74	185.025	2936.0	315.0	0.0	0.0	0.0	0.0
316.0	108.91533660888672	177.36886596679688	185.0145263671875	108.69	176.72	185.0	109.11	178.05	185.05	7819.0	316.0	0.0	0.0	0.0	0.0
317.0	109.2601318359375	185.7313232421875	185.0703125	108.96	185.6	185.15	109.58	187.38	185.75	22874.0	317.0	22699.0	0.0	0.0	22699.0
318.0	109.2601318359375	185.5713653564453	185.0703125	109.23	185.52	185.225	109.78	186.87	185.925	23563.0	318.0	0.0	0.0	0.0	0.0
319.0	109.74004364013672	185.7313232421875	185.0703125	109.53	185.36	185.0	110.46	187.93	186.075	76117.0	319.0	22699.0	0.0	0.0	22699.0
320.0	109.66609191894531	187.09120178222656	185.0148162841797	109.55	186.67	185.0	110.07	187.52	185.075	2061.0	320.0	0.0	0.0	0.0	0.0
321.0	110.05998992919922	185.7313232421875	185.47003173828125	109.89	185.66	185.6	110.76	187.47	186.225	22021.0	321.0	22699.0	0.0	0.0	22699.0
322.0	110.05998992919922	187.01112365722656	185.0703125	110.09	186.54	185.1	110.89	188.03	185.775	19843.0	322.0	0.0	0.0	0.0	0.0
323.0	109.7689437866211	187.904541015625	185.28546142578125	109.57	187.48	185.2	110.02	188.24	185.35	3315.0	323.0	0.0	0.0	0.0	0.0
324.0	109.9224853515625	187.6164093017578	185.23681640625	109.73	186.96	185.05	110.38	188.06	185.425	8069.0	324.0	0.0	0.0	0.0	0.0
325.0	110.46480560302734	188.5855255126953	185.12339782714844	110.18	188.26	185.075	110.75	189.04	185.2	3403.0	325.0	0.0	0.0	0.0	0.0
326.0	110.70535278320312	189.10980224609366	185.3216552734375	110.5	188.86	185.25	111.03	189.43	185.425	3954.0	326.0	0.0	0.0	0.0	0.0
327.0	110.98109436035156	187.23976135253903	185.0756378173828	110.85	187.1	185.05	111.1	187.4	185.1	1061.0	327.0	0.0	0.0	0.0	0.0
328.0	139.10572814941406	79.19721984863281	187.44554138183602	138.8	78.95	187.325	139.45000000000002	79.43	187.55	8737.0	328.0	0.0	0.0	0.0	0.0
329.0	138.37484741210938	81.58740234375	186.669189453125	138.31	81.04	186.275	138.76	82.35000000000002	187.4	30046.0	329.0	0.0	0.0	0.0	0.0
330.0	146.93907165527344	83.5514144897461	187.0665740966797	146.52	83.3	187.025	147.33	83.81	187.125	5555.0	330.0	0.0	0.0	0.0	0.0
331.0	98.0835418701172	140.72032165527344	187.0811462402344	97.91	140.54	187.0	98.31	140.9	187.15	2059.0	331.0	0.0	0.0	0.0	0.0
332.0	99.50310516357422	141.13064575195312	186.9731292724609	99.28	140.94	186.775	99.72	141.32	187.15	8683.0	332.0	0.0	0.0	0.0	0.0
333.0	96.78240203857422	144.77764892578125	186.669189453125	96.6	144.14	186.35	97.12	145.49	188.35	45193.0	333.0	0.0	0.0	0.0	0.0
334.0	96.94236755371094	143.65782165527344	187.06890869140625	87.24	135.24	187.2	97.28	144.04	200.425	879899.0	334.0	22181.0	0.0	0.0	22181.0
335.0	96.57669830322266	150.2714080810547	187.3559417724609	96.41	150.0	187.3	96.78	150.51	187.4	5005.0	335.0	0.0	0.0	0.0	0.0
336.0	96.53556060791016	153.41343688964844	186.3556365966797	96.23	153.24	186.275	96.8	153.56	186.425	3086.0	336.0	0.0	0.0	0.0	0.0
337.0	100.5756607055664	153.63632202148438	187.6145477294922	100.46	153.56	187.475	100.72	153.72	187.775	2196.0	337.0	0.0	0.0	0.0	0.0
338.0	101.37269592285156	156.11215209960938	186.2500457763672	100.65	154.47	186.25	101.85	157.09	186.275	3272.0	338.0	0.0	0.0	0.0	0.0
339.0	100.07244873046876	157.5076446533203	187.2358856201172	99.87	157.35	187.125	100.29	157.67000000000004	187.35	7105.0	339.0	0.0	0.0	0.0	0.0
340.0	98.5121841430664	160.8187713623047	187.2833251953125	98.36	160.62	187.225	98.64	161.03	187.3	1492.0	340.0	0.0	0.0	0.0	0.0
341.0	109.2596664428711	165.8898162841797	187.11566162109366	108.98	165.72	187.075	109.42	165.99	187.15	1025.0	341.0	0.0	0.0	0.0	0.0
342.0	109.2101821899414	165.77786254882812	187.24517822265625	109.0	165.52	187.15	109.44	165.98	187.35	6043.0	342.0	0.0	0.0	0.0	0.0
343.0	112.00942993164062	178.6986083984375	186.73594665527344	111.94	178.57	186.7	112.09	178.84	186.775	1078.0	343.0	0.0	0.0	0.0	0.0
344.0	104.7715301513672	181.55723571777344	186.77801513671875	104.64	181.3	186.725	104.86	181.73	186.825	1515.0	344.0	0.0	0.0	0.0	0.0
345.0	109.8214111328125	187.5402069091797	186.4451446533203	109.65	187.38	186.35	109.97	187.7	186.625	5048.0	345.0	0.0	0.0	0.0	0.0
346.0	138.202392578125	74.95475006103516	188.1528778076172	137.97	74.74	188.1	138.37	75.17	188.25	1429.0	346.0	0.0	0.0	0.0	0.0
347.0	138.93930053710938	74.42964935302734	188.5895538330078	138.8	74.27	188.5	139.08	74.60000000000002	188.675	3992.0	347.0	0.0	0.0	0.0	0.0
