"label_id"	"anchor_x"	"anchor_y"	"anchor_z"	"bb_min_x"	"bb_min_y"	"bb_min_z"	"bb_max_x"	"bb_max_y"	"bb_max_z"	"shape_pixelsize"	"shape_surface_area"	"shape_sphericity"	"shape_mean_intensity"	"shape_st_dev_intensity"	"shape_ratio_volume"	"shape_ratio_mean_intensity"	"shape_ratio_stdev_intensity"	"shape_heterochromatin_mean_distance"	"shape_heterochromatin_st_dev_distance"	"region_vnc"
330	141.686953314084	142.809922076039	200.385554468245	136.56	138.56	197.1	146.56	146.56	204.5	248319	224.142440215642	0.253664641893922	162.16158591597	27.872338800582	0.566120485257423	0.786160266965438	1.08394186797048	0.270847774277575	0.236790488060613	0
331	176.471795858058	165.346939981706	201.027736473016	174	161.12	198.3	179.36	169.68	203.5	85274	116.839241192417	0.211192946014782	155.985043763259	21.5140581930593	1.73207375997434	0.839093469154608	0.930849816242754	0.256297472589156	0.219249889650172	0
332	165.580241406968	182.239907662813	199.285540035605	162.48	178.48	195	168.8	186.72	203.7	102234	168.654320809542	0.100769860882798	156.293916595132	18.7281905254637	1.41445429313809	0.880110448574618	0.989604159645709	0.223866339242574	0.179069288536732	0
333	105.102828790199	99.2504397287246	203.394636622183	102.08	95.92	201.4	107.84	102.56	205.3	114275	103.602597661691	0.544004944554749	158.695989340826	23.3145100199342	1.29763365827339	0.832427961674024	1.04772593235521	0.302387673449431	0.263084348272953	1
334	91.9372564935065	109.481046019198	202.924596802654	88.24	106.4	200	95.92	112.32	205.3	113344	114.553038157794	0.395687163113207	158.509161628462	23.1823322726313	1.3621771307745	0.837147733613706	1.04759060883848	0.240283916012386	0.227779510358915	1
335	157.55020597356	158.72599836788	203.208376040477	155.68	156.24	201.6	158.96	160.88	204.9	30635	55.8345826148271	0.249768846907153	123.581682836087	22.4017974031669	0.72435703205908	0.72918946869084	1.23381467372818	0.105955162202876	0.0741255492698193	0
336	136.845429843796	187.00460579756	205.628079812525	130.72	183.84	203.1	144.96	189.68	207.9	132711	159.681422051632	0.200383976184438	163.394981747244	15.9660721049787	0.89491091636178	0.916181716528339	1.10524396833843	0.239600053985256	0.235739583968684	0
337	167.612260928303	83.2925176107305	209.784070732413	164.4	80.72	207.3	171.04	85.76	212.6	82904	109.178928135953	0.244650897219288	151.581214081002	20.8556856564136	1.97729303302969	0.845329506104042	0.974020077760125	0.229859921419036	0.204465930688905	0
338	92.7298108406361	93.1157322947092	212.668304446608	88.4	88.32	209.5	95.92	97.12	215.9	154050	220.323745680743	0.102790222880391	160.422394774088	17.639230510668	0.0484381547201367	0.836210807959351	1.94663280518283	0.054276910967878	0.0953143045485695	1
339	149.570906194439	103.265595903563	210.820132991964	147.76	96.48	207.2	151.52	108.8	214.2	140610	161.573920270784	0.217132470332487	145.920065888092	15.532061701438	0.306363763998546	0.910701604842123	1.29924719288249	0.270898768401866	0.266205096351694	0
340	101.689892125221	142.313568196561	212.541894175403	98.72	138.56	208.9	105.6	146.4	215.7	124867	166.789243251794	0.155667017973664	161.973769607405	21.7957823369389	0.799218431735504	0.84624205881164	0.960359201850663	0.191096471992502	0.20571122597944	0
341	137.664428358401	184.545339271783	210.047689633719	133.12	182.16	208.1	143.28	188	212.4	101261	154.762591017845	0.128144145442515	161.092975844623	17.0416082267006	0.0917411073877865	0.855223742188516	1.61672380748001	0.0889538687772307	0.16827339654788	0
342	143.537021669342	182.547404494382	210.36967094703	137.28	179.84	205.8	147.76	186.88	213.9	99680	199.946083057198	0.0575812335006296	157.180413568483	20.2214805798274	0.122223994338875	0.810170890124771	1.64869174670446	0.0617536910916927	0.078520984114091	0
343	156.251264906737	172.646506981959	208.101863554514	152.96	168	205	158	176.72	209.9	58866	171.093888146103	0.0320507270798351	134.533304373009	14.1581360808924	0.317150388178522	0.949551056630638	1.04955114236323	0.128656748595709	0.154254733714116	0
344	164.408162380333	180.56685146269	209.322837653024	159.44	176.8	205.4	168.72	184.24	212.2	119916	213.432278616589	0.0684499788917129	157.787472388603	16.434718480385	0.110439550728163	0.849259528023934	1.69698652717316	0.0804741441274871	0.108904745169309	0
345	146.294466799764	77.063357573626	218.246932378893	143.12	74.4	213.8	149.36	79.44	221.8	96671	117.302425498733	0.268215435198153	160.855439898952	19.8403955869635	1.69213161834027	0.882490735285299	0.988483719446802	0.238183376145746	0.214644251929431	0
346	160.593583121424	65.9791131595677	217.939711141132	158	62.4	212.9	162.48	69.2	223.2	100672	145.843420410508	0.151086922089568	162.490405367823	21.5505655013952	1.14817089048394	0.829904116757016	0.988850645200447	0.175015213613017	0.168078368268409	0
347	88.2953845755426	102.84545915989	215.352370901745	85.68	98	211.8	91.2	108.16	218.6	154456	157.679489785298	0.281900775491427	157.041040630471	19.5492009593433	0.741337095090885	0.887950210774707	1.06578255829006	0.281450113188343	0.242068563639078	1
348	97.1903280898876	103.108832359551	214.322168089888	92.48	100.96	211.3	102.96	105.44	217.2	166875	157.285911715004	0.331436608973172	153.757955760712	18.941501892059	0.0351312451448688	0.724520732045422	2.08630137706241	0.0208264312326445	0.014454442185169	1
349	124.410292057138	94.1627933966175	215.597428198829	121.28	91.44	213.7	127.68	97.2	217.6	98919	95.0682723764865	0.527551607464843	159.875239761021	24.1158850928822	1.78877927658273	0.84615187595866	1.00680441403768	0.275254118912834	0.240480634142472	1
350	74.9886067969134	116.206233459202	216.928194877688	71.2	111.92	213.7	79.04	119.2	219.7	121820	223.802243257121	0.0613125314793396	160.660635583302	20.6857057154822	0.970674799619534	0.890479580878714	1.10154169140101	0.196361173780461	0.205172821288918	0
351	140.775024660303	65.5134532113315	218.044573085668	137.84	60.96	216.7	143.6	68.96	219.7	91037	101.436125859568	0.366815873422228	157.470792506153	16.5512899481856	1.82683702368253	0.898145105094375	0.929892768348273	0.280212737182389	0.244723018169191	0
352	104.5936238262	81.2086379272941	220.452414231258	101.36	78.72	217.6	109.28	84.16	222.8	129068	123.753561170842	0.407170557570523	163.54403714186	26.5880790060825	1.20824352366827	0.817620897798959	1.08038806460459	0.251027786000051	0.226915857131793	1
353	110.622049154443	85.8266679733864	221.65412106759	107.12	82.8	219.8	114.4	88.56	223.4	91833	92.7981581660514	0.488868208851701	159.683692719251	23.67021678821	1.95178236586384	0.83821632290245	0.97578800478141	0.27374266617691	0.233837557466036	1
354	101.787528431106	123.16147778918	220.189966908916	98.64	120.56	218.1	104.96	126.16	223.1	95494	95.9235390329456	0.478617872213738	157.382822531406	26.3189109774745	1.64805072995677	0.817840908226346	0.986278250845422	0.229511222830953	0.216370488975345	1
355	72.4167006903844	128.769282198659	219.028551844878	69.28	123.44	216.5	75.6	133.84	222.4	121092	181.195965289131	0.11418200294045	160.083033183629	20.6617364128035	0.0749601936040872	0.795647314786392	1.7796609262257	0.0431829423837317	0.0458339601790928	0
356	84.9913236900022	143.157714496917	219.945357256859	81.36	141.36	218.2	89.36	144.88	221.9	59523	72.9124744145286	0.423424939321075	146.903845844702	15.2354755546769	0.0391800648460741	0.752416572382685	2.46016356133825	0.0241893564014758	0.0138501913173421	0
357	116.889158663453	135.672562037519	217.627055503748	112.24	133.36	215	121.12	137.84	220.2	82571	118.624600190936	0.189200415590024	142.116262854402	17.0306536219919	0.122796721966148	0.905561510790449	1.63002710519577	0.19572448396284	0.255133265681638	0
358	156.725328282252	40.1602775051918	226.782113923184	153.44	36.72	224.3	160.16	43.2	228.8	87638	109.440069361204	0.271436444772183	158.867646544438	15.9924026049446	1.83536330976645	0.910040421110699	1.04865033412031	0.224258807427838	0.204565236841464	0
359	178.242903165066	66.7254584980913	222.971717249525	174.4	63.04	220.7	181.84	70	225.7	116838	131.784813975363	0.276179308175731	162.801536832367	16.0652427628655	1.30915429714527	0.908254841623711	0.992144338637528	0.252014918095958	0.234979423921375	0
360	98.2894043800656	95.8744762890152	226.389589584411	95.12	92.56	224.1	101.2	99.04	228.6	115980	110.014803064881	0.467977694174448	163.786073090876	22.3059651219092	1.45059096654797	0.853865538491465	0.984558063249025	0.258799255464094	0.229023528720125	1
361	175.383846403353	103.275845704733	224.623038873225	171.52	99.6	222.1	179.36	107.2	227.7	160316	163.830644976252	0.27074407605247	165.539743795477	21.0124322847276	0.722004763974915	0.874540674533108	1.01268948592506	0.218538186725702	0.212854845322491	0
362	99.7962685756602	142.398479387805	223.218868180696	96.08	139.84	220.6	102.32	144.8	225.9	81020	100.795780753378	0.296940707882206	158.034228164315	18.8488243643212	0.0424990499384602	0.788132252887864	1.76431840568296	0.0280232620364841	0.0439983545125694	0
363	83.4135657830542	148.002183119206	226.132029056215	80.32	145.28	223.3	88.56	150.24	228.4	92235	121.081403455366	0.222009463312055	164.051300792562	16.689300545798	2.11100202533384	0.907571833569505	1.01205211412028	0.213567129603273	0.208038057960295	0
364	140.502497455439	160.1956117462	225.516970331676	136.56	155.44	222.3	144.4	164.64	228.8	237762	187.096699383656	0.399851595931994	165.668041849314	23.1332577723126	0.47054967101809	0.836495094297873	1.08107680341118	0.279919701103204	0.255739905192872	0
365	136.722498896248	31.1553730684324	228.067292126564	134.24	27.04	225	140.56	36.96	229.9	81540	221.794574659451	0.0282293565953436	149.533011767082	22.3716890496278	0.234346192979744	0.83899948747366	1.37184174579954	0.095279024332485	0.133726148097215	0
366	180.80784155047	82.2059016242686	232.455099835619	178.24	79.44	227.8	183.52	84.88	236.8	86993	115.760325392418	0.225996503880999	165.418336308933	17.7162279869986	1.78859692498418	0.895117178288093	0.932171772511879	0.223004299951904	0.187162914037476	0
367	81.0001196056804	103.878873569558	231.770847407969	75.2	98.16	228.2	86.08	107.36	236.2	232096	273.849707932083	0.121473010244599	161.437717874461	16.4756189048167	0.155573739496208	0.889185730636703	1.29808315528916	0.214215660107271	0.247358541126844	0
368	146.162152829688	98.5835335535674	227.562037327289	142.88	95.44	225	149.92	101.36	231.1	82942	119.337142274258	0.187514314698036	147.80574143874	18.873494388227	0.115389361834312	0.856477325069845	1.37893063765842	0.157163639341699	0.22309046925633	0
369	70.5424453596269	116.424161725252	228.824333976999	67.92	113.28	225.9	74.08	119.68	231.1	117038	123.279131615919	0.338686125107414	163.382739749084	17.9798837461181	1.10712875854516	0.900162784984955	1.06230317139173	0.245168792530734	0.234839646055048	0
370	104.199284261334	123.050257541803	228.342546112739	102.08	120	225.2	105.84	125.92	231.8	58010	91.9134052873689	0.200761985814348	140.147240825278	19.1300655719928	0.088405106580043	0.836222719504812	1.60195224256797	0.0882441819159298	0.161503264795966	0
371	126.77373804626	138.073622787871	228.399477097499	122.88	134.16	226.6	130.48	142.32	230.1	127366	130.692061393228	0.336068694372204	164.514105581251	27.5520955119061	0.834788879881172	0.802442621862969	1.01655683312808	0.272559222863969	0.239720572439713	0
372	125.257248423427	159.156064683176	231.667963004146	121.52	154.8	228.5	129.44	163.44	234.9	251812	249.83514234953	0.188366897516269	166.480644856382	18.2962784012354	0.0409416624417079	0.83047238680633	1.80536471399878	0.0631272091454547	0.121594881045331	0
373	185.956976549482	38.0446400325137	236.000900629953	183.04	31.52	232.8	188.24	43.52	239.7	123025	192.443703631214	0.0981439668308261	163.885823337958	20.0241367743904	1.07812864085313	0.887017370905893	1.15014263467443	0.228038601209322	0.229487497502617	0
374	157.187214833848	64.7689836452653	235.176882009792	154.16	60.32	232.8	160.96	68.48	237.7	115196	140.975772337512	0.219218188879737	166.320708503778	24.9325540331748	1.03896975384078	0.818951685446978	0.996357132929274	0.180059095870936	0.187328887413703	0
375	183.859936740469	51.1230077190646	233.31403976063	181.92	44.88	231.1	185.84	57.44	236.4	114133	165.477276032055	0.133174077626975	164.400412679269	17.489018891961	0.0748985451236708	0.844697206875708	1.63260137754767	0.0506646479234876	0.0993209080952002	0
376	103.914822004406	77.7221959707544	234.448148207273	99.68	73.68	232	108.64	81.52	236.6	125284	148.503761617306	0.22201598607533	163.866323474605	16.6243742278334	0.975429856178594	0.909091601246633	1.09575722259565	0.271387342958134	0.258383496395984	0
377	103.328626406365	86.0845943009358	236.297572815534	100.72	82.4	233.2	106	89.76	239.3	114124	118.453484975904	0.363013490012716	166.596639545548	17.1293909802521	1.43415890084357	0.886372408146296	0.897425638967034	0.274639814539675	0.241812278897712	0
378	104.358396754481	130.922839829507	233.232814666461	98.48	128.16	230	109.52	133.04	236.1	77892	120.930379927232	0.158749419565016	164.769467038811	25.4961171288236	1.67342168536388	0.811276543258277	1.0113161311992	0.219202770081816	0.187928873012196	0
379	152.197662939191	138.273445819273	233.606663137696	149.36	134.56	231.7	154.96	141.68	235.9	45339	97.7326357690827	0.102008734794564	149.490007335738	18.4660572802667	0.0972496919285274	0.9451577771645	1.2127862349421	0.0808741785701124	0.127907722741157	0
380	121.472982662141	163.042396844326	233.934123474911	118.64	158.8	231.1	124.48	166.88	236.5	109010	152.51937762605	0.155156483278399	161.866383479272	20.3678106207722	1.50540754048281	0.888394861895404	0.940739370012513	0.217142442904373	0.200407972517993	0
381	149.161170171424	159.939979273716	234.414239604473	146.32	156.16	230	151.84	164.16	239.2	92636	130.875671339029	0.177078852267462	162.938380114306	19.8440766616508	1.20166451349392	0.864924120614048	0.922982728597784	0.223862664761122	0.212535869211721	0
382	139.790131562364	164.254430171118	236.261169227786	136.4	161.2	231.8	142.88	167.36	239.9	103145	126.021500020932	0.246249154384705	164.941816468137	22.0393808728802	1.50820168422622	0.844350013332373	0.983414914365224	0.247499220086805	0.226765581916018	0
383	172.363360413657	63.382196910451	239.649458546863	168.72	60.8	236.5	176.64	65.36	242.8	108689	125.785081373701	0.274976830816283	164.256562030451	20.2324320835901	1.3907574139772	0.896327767855129	1.01930009778114	0.226198294729168	0.222345261833629	0
384	161.119223381922	81.9418036716645	241.82131381862	157.44	79.36	239.6	164.32	84.56	243.9	67163	89.01033722413	0.296313307145864	149.672083991182	19.9012370189305	0.0489824265959582	0.764152016701236	1.83202839514567	0.0315241094097689	0.019221545698905	0
385	84.0415475278633	98.0588704609756	241.839089928564	81.2	92.96	239	87.52	102.64	244	127946	163.863457146728	0.172353222438156	162.662578570842	18.0773532104806	0.680056824143472	0.905323058003147	1.1381873274849	0.28516904655632	0.264026099283659	0
386	101.633676241457	104.438278258376	240.16827797161	97.6	98.8	237.6	104.32	108.8	242.5	104615	134.62756026948	0.207777402916832	163.778983289173	23.1016126589809	1.12004984430786	0.826212566372759	1.00998571833847	0.24479297037213	0.237897324975316	0
387	127.376822466334	102.112759895282	241.581268311062	122.64	98.48	238.5	131.6	105.44	244.5	153937	148.05128688097	0.33826868762558	165.997442944077	22.0384065156125	0.776755475409137	0.873507253444017	1.0065039449861	0.258621413669893	0.229896205790309	0
388	45.1256721804511	139.415737056928	238.30571858217	40.96	137.52	235.7	50.4	141.68	241.2	93100	103.184864333208	0.364248441175862	145.782002069939	14.486702329966	0.240864122585007	0.906907120851299	1.45610743065162	0.252850498229731	0.241285432890828	0
389	80.5507112383712	152.7835475673	238.797759915364	76.24	150.32	236.6	84.32	155.12	241.2	86961	101.37157185177	0.33564749367603	167.494434071655	16.7737497857559	0.0437074442742383	0.815916624876852	1.81342022802604	0.0468097143699553	0.0769433304993345	0
390	112.048031512738	163.004166966687	240.079601431627	110.16	161.44	235.2	113.84	164.16	243.6	47219	79.9121544806959	0.202398538972779	166.505870838874	18.3672613691824	0.605623570346983	0.90314286527941	1.05900017713645	0.16926244547259	0.177276480331678	0
391	126.966113217191	166.121800059633	239.188434425182	122.08	163.84	236.4	131.68	168	241.8	93908	126.059355762837	0.203935228627609	161.394823247474	21.818882713703	1.55528750199691	0.841281268674226	0.990439746123234	0.226029353400877	0.214493206967508	0
392	108.682325587299	72.5014029165027	245.046136712652	103.52	68.96	240	114.4	75.84	248.1	157586	217.206534113046	0.112261005573002	160.167575326967	17.557105459131	0.0821683789755705	0.828575467147051	1.75989227789056	0.0469523499893169	0.0713309256449327	0
393	166.466934706504	79.7288848805749	243.658170657202	163.84	75.68	241.3	169.12	83.28	245.7	103119	102.132122209352	0.46120081650275	160.948834705881	19.9238399217962	1.39186219437214	0.873317167692001	0.95966353027376	0.259462597812138	0.23520725489957	0
394	105.495964354485	94.5320863373786	241.869262460257	101.84	90.48	240.4	108.96	97.84	243.5	89324	114.059493919526	0.249088872217656	162.517361150049	22.0360509655977	1.7211912967911	0.837354687274855	0.950802079291975	0.252542960786164	0.22158792923259	0
395	165.459623537895	101.800630759605	246.3976256376	163.36	95.76	244.6	167.2	106.96	248.8	94299	120.451481510056	0.235716540123759	160.451972788935	24.4235236059168	1.47390385438366	0.818391720944913	0.940870525296613	0.213706162098238	0.207288021611048	0
396	180.399055859248	99.7377859030519	244.017508507403	175.36	94.32	240	184.24	106.48	247	220984	362.543514753137	0.0474737523439571	160.947550729183	23.1364554646459	1.2540555600032	0.874828738289694	1.14744953427388	0.184445195997172	0.187304755015503	0
397	180.050115138848	91.9274467941659	243.426063180289	175.76	87.76	240.9	184.16	95.04	247.4	133491	202.040810742589	0.100091912272913	161.679135544527	22.5834863252473	0.658031944582198	0.872310832269559	1.20442274327055	0.215632993116852	0.239718896242213	0
398	105.014209185171	113.772091264576	247.626247372562	100.88	108.24	244	108.64	118.56	251.6	85159	136.838845417093	0.13111283979544	157.323445035451	22.5960467203876	1.46435393155466	0.825894235229331	0.893956676425699	0.234916934438775	0.217444564126653	0
399	164.107792007934	110.275890771677	245.217623924901	161.36	106	241.8	166.48	114.96	248	116966	129.12822102423	0.294352747680416	165.038299083827	22.7969125164604	1.31337390733041	0.854885490918392	1.01815106150712	0.213011933060616	0.205035821813908	0
400	118.838277480846	134.610066047514	247.922560814518	115.68	131.76	243.2	123.2	137.84	252.2	98414	122.555068210278	0.24373810780245	161.962312728079	21.6043903464129	1.59155182482662	0.86552988382733	0.949639166310468	0.273227327448028	0.243711987154512	0
401	152.0760866342	150.958684595703	247.67221075362	148.48	146.16	243.6	156.4	154.56	252.9	263037	230.660269712012	0.261172604614677	159.582874933388	17.9109798093805	0.238368015189403	0.887306174139992	1.16912196887239	0.333688448743489	0.308677729755408	0
402	118.561839348267	70.6118641846465	247.916415471365	114.16	68.08	245.3	122.8	73.28	250	123609	142.65925452114	0.243788186464291	159.776483775892	18.0494921041244	0.652655514157911	0.901777668636668	1.14666616508097	0.234741894500851	0.22980662987926	0
403	89.4719750845876	104.110633591151	247.867591643719	84.56	101.2	245.3	95.28	106.88	250.4	174671	170.864783112934	0.283332410011175	159.691129056521	17.9310885300367	0.537787755100915	0.896017351640555	1.10144370302046	0.326002187226754	0.289027927725856	0
404	88.636317169615	92.1149702393341	247.548332986472	86.96	89.68	246.2	91.6	95.84	249.9	24025	78.712674633151	0.0548283409257452	158.056121705541	15.2711452263536	0.112649481325811	0.902058091455244	1.63979504433932	0.0396200090052162	0.0454962813235277	0
405	95.2837348801018	100.676036641437	251.088694560373	92	98.16	248.2	99.68	103.84	253.8	113096	122.992649772387	0.318470593370932	156.96206575955	18.522061769974	0.915046631379601	0.879090279379455	0.951673570376618	0.249471658005592	0.229091411068464	0
406	158.504007197679	118.901335242922	249.849007564908	156.08	114.32	246.8	160.96	124.08	252.8	108924	140.022135072512	0.200202454566637	159.424131434298	21.4074726148877	1.10687566829795	0.853806942752679	0.932825588923132	0.237903824378352	0.22245882862086	0
407	102.391704178913	146.566338859633	249.805173790235	96.64	140.96	245.9	107.6	151.76	254.3	279331	367.705805505404	0.0726962181379906	163.174851080493	23.619325189281	0.355124210502125	0.845471657579215	1.09994638568044	0.147505339928942	0.181088534052046	0
408	130.438465078516	160.078400285154	254.746520525159	127.04	155.68	247.3	133.2	164.32	259.1	252495	249.264365167553	0.190686565869813	160.27425011432	16.7034243339434	0.19234050671573	0.877420401795018	1.27003856487974	0.266945670184249	0.297121763185841	0
409	114.802360490215	71.2583291231356	256.349918038534	105.12	66.24	252.2	125.12	77.2	259.9	527687	763.726282506487	0.028956889061026	156.209287407626	24.4682020115205	0.199978176348388	0.796804438184669	1.55831504643689	0.184163143726479	0.196776539824302	0
410	132.444917242375	73.7628999076823	252.474597368732	124.64	68.96	250	137.68	80.64	259.3	228559	514.391004873659	0.0177798822067244	151.901501489847	24.4098655261541	0.18261304520505	0.795813880305552	1.67102048221996	0.12891515921919	0.165872157650469	0
411	93.5627057534246	102.053164931507	257.345912328767	90.88	99.36	254.3	96	104.08	260.2	73000	91.9894745176053	0.31690873664791	152.081125910639	18.3131008824743	1.66096273725331	0.904689355629843	0.928332468814948	0.256405677604688	0.232315885061519	0
412	110.372511013216	110.799823357711	256.826804390207	106.72	108.24	254.2	114.24	113.52	259.9	92843	104.950499138708	0.345427672738363	158.932946204095	21.3610242885001	1.77848627642131	0.855715406759239	0.930274343942847	0.248728045658628	0.217513939314511	0
413	122.435842986768	113.905959270339	257.020244289498	118.64	110.16	254.5	126.08	118.32	259.6	180851	147.292221801304	0.47414361643175	167.106044372317	20.1288538329357	0.863535565504796	0.893002897919957	1.09495718676555	0.284143570056272	0.241671003790881	0
414	122.392643907462	71.3464242736252	259.057991730751	117.76	68.4	255	127.36	74.48	262.6	124316	156.99331284819	0.185021805706697	158.789007536172	19.8273490644619	0.103505089730469	0.818184299889181	1.70593376446298	0.0707193920409425	0.10509643364802	0
415	92.1700081594269	99.3729544040161	259.6265969658	89.36	96.32	256.5	94.32	102.32	263.1	72309	129.294569911631	0.112061433797345	163.447950662938	19.4417716547569	0.822278144775014	0.900479432825523	1.10378761439438	0.219118594406778	0.226108314331331	0
416	147.064513341345	90.0038279692395	259.028043570382	143.76	85.6	256.5	150.16	94.08	261.2	143951	153.350350785377	0.265751104300045	160.680052114105	18.2003417297781	0.812961302981238	0.896624432673562	1.04334208401602	0.295449511990088	0.267507034069886	0
417	144.623443127533	106.678484143675	261.880283004415	142.32	103.44	259.7	146.88	110	264.1	71801	96.102670536937	0.269071028412196	163.942496506237	13.0096681080192	0.0266349528094772	0.917875435016823	2.01780520264439	0.0233049662178024	0.0153163104123556	0
418	124.092468132687	127.630224375699	258.792382594111	120.32	124.4	256.7	128.4	131.12	260.6	107320	109.839468604528	0.40262281410041	165.743011472024	17.2051603133774	2.07051500603981	0.90281113744429	0.910507653145409	0.277709171125725	0.235207713884838	0
419	142.104695866832	138.193193842096	260.226655507368	138.48	135.52	257.7	145.92	140.8	262.8	118287	118.414891159415	0.39036187530279	167.23486695713	14.8190217326857	1.58901315220894	0.924449544105195	1.00250371857777	0.276686855008002	0.216414608512928	0
420	144.460565235126	128.157390594954	260.387816852165	140.16	123.76	257.3	148.96	132.32	264.1	68644	136.917970304266	0.0850301331958384	150.417757629648	17.4590917808416	0.0820435894006053	0.786459238712906	1.95547527405884	0.0546209484251982	0.025693914169792	0
421	94.6994150670186	162.890810342024	260.091421912144	86.56	160.16	258.1	100.72	166.24	262.2	129143	218.610102106158	0.0738821866637521	161.170266653081	19.9238006311113	0.12929778311848	0.831411315906168	1.59622661971238	0.0583125652364916	0.070125817084186	0
422	125.279451517226	161.402107232489	259.813667579284	123.12	157.76	257.9	128.24	164.88	262.4	87660	116.104450179555	0.227440947299099	165.496940722447	17.4820850410406	1.32801282793356	0.889121258614436	0.973250665085159	0.221332173442794	0.221501686965692	0
423	97.4612485464864	93.0489026189278	267.120171297662	94.56	90.4	263.3	101.36	95.92	270.6	115238	125.241786961349	0.313152569426498	163.734149975147	18.0883746150559	1.20875804284498	0.899528309251093	1.01021833843313	0.269609703417298	0.247024627239328	0
424	101.056921954122	103.131097762258	264.520775181613	97.68	100.48	261	103.84	105.12	267.8	89063	96.5770193111358	0.407929927868672	162.880020752279	18.4421686608725	1.77118915607619	0.890157546151912	0.940293735143129	0.269594674856666	0.239340846190678	0
425	117.568107839146	106.200710363233	264.417185506853	115.12	101.92	260.6	119.92	109.68	268.2	110535	115.789326388011	0.363925380753646	165.489410369224	20.0467970168997	1.20554895781939	0.862235358078328	0.893374759283569	0.245620341757026	0.229792938432888	0
426	122.163117953467	81.4282282671605	267.921358953583	120.24	78.8	264.8	124.32	84	271.5	86390	87.1006791078987	0.523135651784451	159.768276237714	17.3104213882538	0.0434651365503589	0.793829848275462	1.70035625950923	0.0190114376611932	0.0173547235603617	0
427	124.775980759605	86.8988038236623	265.364988829339	122.48	84.24	261.3	126.8	89.52	268.4	81911	90.4893652577656	0.419473135057344	159.814937316333	17.1116124324465	2.0004328168004	0.896390731026913	0.891554563799179	0.264812346826167	0.231358613386429	0
428	146.519856613835	99.9978338023996	265.175964054708	144.48	95.6	262.9	149.04	104.24	267.5	101265	125.683754828226	0.239258779167033	153.260685899732	20.1853935710014	0.0867400636589209	0.78819536322775	1.74169241950537	0.0961840140453314	0.142306544820666	0
429	151.483741404459	104.053265263597	263.508289487393	148.56	101.6	261.2	154.32	106.72	266.7	76784	111.239899048454	0.197974824461392	164.500574529012	15.3241822733999	0.0386290216975717	0.892555933776364	1.92987768976789	0.0293723319983753	0.0404854776110168	0
430	116.575362691525	126.254053894782	263.845359209257	112.32	121.52	260.8	119.84	129.76	267.3	149328	148.965618314732	0.312482035013722	163.314238438926	15.4369820168629	0.698551317098767	0.910574271402957	1.04170234968766	0.281646143948856	0.251098672954186	0
431	124.139177630714	117.292268746987	265.318439759828	120.8	112.72	262.7	129.12	120.88	267.5	114085	156.059614828128	0.158634565286772	164.233839367311	20.8949302413456	1.1314690945291	0.86138807083969	0.952262328341622	0.200378409276265	0.202413809951368	0
432	122.396738984155	110.763269232131	267.965387475829	118.4	107.76	264.7	126.56	113.6	270.6	141183	146.142033213867	0.295836460493703	164.390170536396	22.4769801377342	0.783966247091812	0.84576850823178	0.9457981274496	0.212361656069006	0.212761037802408	0
433	121.600230637259	96.1379005642123	268.593207343604	118.4	92.96	265.1	124.16	98.8	272.2	113078	123.043634307816	0.317714982094717	164.759388278162	18.5980057816961	1.15452127078366	0.887474907691487	0.972627254835603	0.218836159209069	0.214850809070026	0
434	92.1271437223387	101.808539482879	275.06311204286	87.92	99.44	271.8	95.84	104	278.1	85860	129.4438639788	0.157452544879856	161.104968686113	17.4248308385439	0.0569693456081017	0.822911388198841	1.74727268009967	0.0307118097128293	0.0287637028840235	0
435	186.839646258701	160.958538101067	6.65761043551316	183.6	156.48	3.5	190.48	164.96	9.9	138067	199.866618703882	0.11060411941237	164.042134066826	20.5568025908023	0.623857120130001	0.874078664048275	1.06612646433699	0.148265474484434	0.171414984987274	0
436	192.245910726921	151.396976651183	6.78665441289569	188.88	146.8	4.1	196.96	155.68	9.5	130028	170.372027936312	0.158376670278562	172.774953092977	19.2166122173226	0.863429740198665	0.881858242794942	0.997915245428939	0.214424640202474	0.219360118458548	0
437	193.094494260912	166.11036228247	3.43851318550212	189.6	161.36	1.2	196.8	169.12	6.3	121535	144.771857313084	0.225508342955736	167.435558750604	20.5110589694573	1.13399077056801	0.87456735052483	0.934165159257126	0.247321499164371	0.230485846558469	0
438	193.532687207738	159.812430978156	6.98114310422139	191.36	157.52	4.5	195.76	162	9.4	62444	71.349055690667	0.497312142056087	147.145748342938	15.3970648276685	0.0542444617640454	0.811557118192576	2.16995847605144	0.0334979365736648	0.0378454010965318	0
439	196.762640342789	161.506568623653	3.64891173804228	193.52	156.96	1.5	200.96	165.36	6.5	129059	133.168775327882	0.326724494994178	166.304708553301	18.6408429665849	0.96943079758573	0.89519843929239	1.00903046352731	0.225623999635142	0.227078689853157	0
440	195.669091715263	153.206449660225	5.85757964239241	191.84	149.2	3	199.12	156.56	9.4	103745	124.814401580852	0.256420400934254	169.427478325162	19.5029241045231	1.39542105478035	0.881932777919271	0.993972361076779	0.255246603410234	0.238432125313218	0
441	199.496531893242	158.162136761609	5.24490141355928	196.4	155.04	2.7	202.32	160.96	7.7	99253	100.954884181379	0.443524486571769	168.883982507752	18.1886075412798	1.55793359917778	0.900258943141007	1.04660926595114	0.289545742551222	0.236661494444631	0
