label_id	length	diameter_mean	diameter_std
0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0
3.0	0.8855769038200378	0.03933607041835785	0.013439297676086426
4.0	0.6496342420578003	0.04535305127501488	0.009998172521591187
5.0	0.7488812804222107	0.07892416417598724	0.052303753793239594
6.0	1.0723795890808105	0.07100986689329147	0.02781100571155548
7.0	0.9857056140899658	0.06391257792711258	0.02558978646993637
8.0	0.8704180121421814	0.11725390702486038	0.03863665834069252
9.0	0.7616734504699707	0.07858393341302872	0.04919841140508652
10.0	0.8317463994026184	0.048807669430971146	0.018955765292048454
11.0	27.00514793395996	0.2919224500656128	0.049700114876031876
12.0	26.793062210083008	0.2882496118545532	0.056496042758226395
13.0	0.9117876291275024	0.08411283791065216	0.06886574625968933
14.0	0.029999999329447746	0.20000000298023224	0.0
15.0	15.830975532531738	0.260737806558609	0.09186729043722153
16.0	0.5063754916191101	0.089943066239357	0.04688010737299919
17.0	0.32698872685432434	0.059653718024492264	0.01786649599671364
18.0	0.8084391951560974	0.07778016477823257	0.05011017620563507
19.0	0.14114922285079956	0.1855378895998001	0.021229537203907967
20.0	27.019451141357422	0.22721515595912933	0.07767380774021149
21.0	17.423370361328125	0.17080137133598328	0.04091912508010864
22.0	14.48697280883789	0.2634439766407013	0.04618779197335243
23.0	18.08473777770996	0.21634802222251892	0.08614328503608704
24.0	14.288798332214355	0.2550968527793884	0.049847327172756195
25.0	15.99526596069336	0.24586030840873718	0.07548201829195023
26.0	14.140413284301758	0.25666344165802	0.06405553221702576
27.0	0.9891592264175415	0.11014603078365326	0.04041390120983124
28.0	15.36104679107666	0.23527930676937103	0.08243165165185928
29.0	14.555936813354492	0.24858546257019043	0.05565596744418144
30.0	13.927292823791504	0.2481692135334015	0.06037966161966324
31.0	14.667454719543457	0.25296542048454285	0.06655622273683548
32.0	34.5639762878418	0.2640213370323181	0.060263555496931076
33.0	0.7910230159759521	0.09850431233644485	0.04000363498926163
34.0	31.87297248840332	0.27449122071266174	0.05204388126730919
35.0	17.716650009155273	0.16814841330051422	0.03329908102750778
36.0	13.787720680236816	0.1732235699892044	0.04106888175010681
37.0	0.39957764744758606	0.06545475870370865	0.030419589951634407
38.0	1.230852723121643	0.07137289643287659	0.03485818952322006
39.0	30.541297912597656	0.2840195298194885	0.06119830906391144
40.0	26.15699577331543	0.29064133763313293	0.05068925395607948
41.0	26.951679229736328	0.28725579380989075	0.052785199135541916
42.0	26.916704177856445	0.2725532054901123	0.06919582188129425
43.0	31.533042907714844	0.2696036100387573	0.06711870431900024
44.0	34.78553009033203	0.2584480345249176	0.0811280757188797
45.0	31.716096878051758	0.274895042181015	0.052307866513729095
46.0	1.1527814865112305	0.045504383742809296	0.010409186594188213
47.0	0.01414213515818119	0.1960468590259552	0.003953136503696442
48.0	0.9435207843780518	0.06493604928255081	0.025269223377108574
49.0	0.9358670711517334	0.04694449156522751	0.01855442300438881
