label_id	length	diameter_mean	diameter_std
1.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0
3.0	0.8855769038200378	0.03933607041835785	0.013439297676086426
4.0	0.6496342420578003	0.045353051275014884	0.009998172521591188
5.0	0.7488812804222107	0.07892416417598724	0.0523037537932396
6.0	1.0723795890808103	0.07100986689329147	0.02781100571155548
7.0	0.9857056140899658	0.06391257792711258	0.025589786469936367
8.0	0.8704180121421814	0.11725390702486037	0.03863665834069252
9.0	0.7616734504699707	0.07858393341302873	0.04919841140508652
10.0	0.8317463994026184	0.048807669430971146	0.018955765292048454
11.0	27.00514793395996	0.2919224500656128	0.04970011487603188
12.0	26.79306221008301	0.2882496118545532	0.0564960427582264
13.0	0.9117876291275024	0.08411283791065216	0.06886574625968933
14.0	0.029999999329447743	0.20000000298023224	0.0
15.0	15.830975532531738	0.26073780655860895	0.09186729043722153
16.0	0.5063754916191101	0.089943066239357	0.046880107372999184
17.0	0.32698872685432434	0.05965371802449225	0.017866495996713642
18.0	0.8084391951560974	0.07778016477823257	0.05011017620563507
19.0	0.14114922285079956	0.1855378895998001	0.02122953720390797
20.0	27.019451141357425	0.2272151559591293	0.07767380774021149
21.0	17.423370361328125	0.17080137133598328	0.040919125080108636
22.0	14.48697280883789	0.2634439766407013	0.04618779197335243
23.0	18.08473777770996	0.21634802222251887	0.08614328503608704
24.0	14.288798332214355	0.2550968527793884	0.0498473271727562
25.0	15.99526596069336	0.2458603084087372	0.07548201829195023
26.0	14.140413284301758	0.25666344165801996	0.06405553221702576
27.0	0.9891592264175416	0.11014603078365326	0.04041390120983124
28.0	15.36104679107666	0.23527930676937106	0.08243165165185927
29.0	14.555936813354492	0.24858546257019046	0.055655967444181435
30.0	13.927292823791506	0.2481692135334015	0.06037966161966324
31.0	14.667454719543455	0.25296542048454285	0.06655622273683548
32.0	34.563976287841804	0.2640213370323181	0.060263555496931076
33.0	0.7910230159759521	0.09850431233644484	0.040003634989261634
34.0	31.87297248840332	0.2744912207126617	0.05204388126730919
35.0	17.716650009155273	0.16814841330051422	0.03329908102750778
36.0	13.787720680236815	0.1732235699892044	0.04106888175010681
37.0	0.3995776474475861	0.06545475870370865	0.030419589951634407
38.0	1.230852723121643	0.07137289643287659	0.03485818952322006
39.0	30.541297912597656	0.2840195298194885	0.06119830906391144
40.0	26.15699577331543	0.2906413376331329	0.05068925395607948
41.0	26.951679229736328	0.28725579380989075	0.052785199135541916
42.0	26.916704177856445	0.2725532054901123	0.06919582188129425
43.0	31.533042907714844	0.2696036100387573	0.06711870431900024
44.0	34.78553009033203	0.2584480345249176	0.0811280757188797
45.0	31.71609687805176	0.274895042181015	0.052307866513729095
46.0	1.1527814865112305	0.045504383742809296	0.010409186594188213
47.0	0.01414213515818119	0.1960468590259552	0.0039531365036964425
48.0	0.9435207843780518	0.06493604928255081	0.02526922337710857
49.0	0.9358670711517334	0.046944491565227515	0.01855442300438881
50.0	0.594498336315155	0.05933186039328575	0.022813839837908745
51.0	0.4045156240463257	0.1411236673593521	0.0515216588973999
52.0	0.5132784247398376	0.045000001788139336	0.010408329777419569
53.0	32.162776947021484	0.2783587574958801	0.05243615433573723
54.0	13.793638229370115	0.2506406009197235	0.04835764691233635
55.0	14.11880588531494	0.2497088760137558	0.054842595010995865
56.0	13.572100639343262	0.2553019821643829	0.04006870836019516
57.0	14.730252265930176	0.2480725347995758	0.05034038797020912
58.0	15.278441429138185	0.2455286383628845	0.07381656765937805
59.0	10.152441024780273	0.1560961902141571	0.03574008122086525
60.0	16.522651672363278	0.1406840980052948	0.023522600531578064
61.0	0.4359447062015533	0.07266724854707718	0.02909285575151444
62.0	0.5031388401985168	0.05286475270986557	0.022029930725693703
63.0	0.98497474193573	0.04809746146202088	0.0068289199844002715
64.0	0.9901413321495056	0.04868044331669808	0.016222484409809113
65.0	0.7625483274459839	0.049210041761398315	0.002548866206780076
66.0	0.8919857144355774	0.0550045371055603	0.02220738120377064
67.0	14.306334495544435	0.25404179096221924	0.07023017853498459
68.0	11.171164512634276	0.2256964296102524	0.07417512685060501
69.0	15.313455581665039	0.2397037297487259	0.06853707879781723
70.0	13.64716339111328	0.24538859724998474	0.04888880252838135
71.0	0.3530713617801666	0.030342118814587593	0.012332199141383171
72.0	12.657487869262695	0.16261275112628934	0.033529393374919884
73.0	17.85162353515625	0.18165487051010126	0.0427391417324543
74.0	17.429388046264652	0.12588173151016235	0.03046194650232792
75.0	1.1754735708236694	0.07130468636751175	0.021911529824137688
76.0	15.175272941589355	0.1715211719274521	0.0438908115029335
77.0	1.3800793886184692	0.04437661916017532	0.011608450673520563
78.0	0.977417767047882	0.0394468866288662	0.0135057233273983
79.0	1.143190622329712	0.045156635344028466	0.009772093966603279
80.0	1.2790530920028689	0.04789599403738976	0.01286458782851696
81.0	1.4230514764785769	0.048923619091510766	0.010912928730249405
82.0	1.758180856704712	0.05551663041114807	0.018438072875142097
83.0	1.7111449241638184	0.05862604454159736	0.016394630074501038
84.0	0.5999349355697632	0.04328876361250877	0.00983214657753706
85.0	0.7395555973052979	0.04790898784995079	0.0062573933973908424
86.0	0.20357562601566315	0.069065161049366	0.02701857872307301
87.0	5.000279903411865	0.2200701534748077	0.06008988991379737
88.0	5.506737232208252	0.20863091945648196	0.05192197486758232
89.0	5.257583618164063	0.2180376648902893	0.09391290694475174
90.0	0.26771774888038635	0.07957935333251953	0.023722946643829342
91.0	5.11408805847168	0.2323281913995743	0.05546242743730545
92.0	4.659820556640625	0.20783701539039606	0.058718748390674584
93.0	18.983701705932614	0.1796877682209015	0.03473841398954392
94.0	0.0	0.0	0.0
95.0	0.10485281050205232	0.10000000149011612	0.0
96.0	1.4523327350616455	0.03749611973762512	0.014046108350157738
97.0	1.0060504674911501	0.04068927094340325	0.013346660882234572
98.0	0.8764222264289856	0.04234622418880463	0.011999025940895079
99.0	10.811934471130373	0.2341793924570084	0.065677709877491
100.0	7.731161117553711	0.2381006926298141	0.04479952156543732
101.0	0.9854556322097778	0.04818509891629219	0.024071373045444492
102.0	11.477093696594238	0.2236848920583725	0.06905146688222885
103.0	16.810361862182614	0.14353740215301514	0.03232099115848541
104.0	10.655783653259276	0.2186439335346222	0.07308237254619597
105.0	16.960479736328125	0.16239653527736664	0.04831962287425995
106.0	12.15904712677002	0.20841486752033234	0.08071393519639969
107.0	0.8113216757774353	0.041232135146856315	0.016547635197639462
108.0	9.36913776397705	0.2340998202562332	0.0502939410507679
109.0	7.678303241729736	0.2429139614105225	0.06065494939684867
110.0	13.257391929626465	0.19052529335021973	0.09159360826015472
111.0	0.6074863076210022	0.052689388394355774	0.007745879236608744
112.0	1.0531798601150513	0.15024510025978088	0.07747398316860199
113.0	0.7489921450614929	0.0393095500767231	0.012201507575809956
114.0	1.2982754707336426	0.04325268417596817	0.010476681403815745
115.0	0.6669318079948425	0.041466545313596725	0.011383412405848505
116.0	1.0783733129501345	0.05885406583547592	0.02227552607655525
117.0	1.1693578958511353	0.20915132761001587	0.04994466528296471
118.0	14.933834075927734	0.14762994647026062	0.031111678108572963
119.0	1.001963496208191	0.042045824229717255	0.012814057990908623
120.0	0.8252691030502319	0.04580327868461609	0.010235343128442764
121.0	0.5708548426628113	0.049800001084804535	0.00139999995008111
122.0	7.624879360198975	0.1846643388271332	0.08160993456840515
123.0	0.95169860124588	0.09411643445491792	0.05217072367668152
124.0	0.20357562601566315	0.08425061404705048	0.016505204141139984
125.0	0.481713593006134	0.06350712478160858	0.032354984432458885
126.0	0.8042894005775452	0.10473009943962096	0.0488957054913044
127.0	0.2295002341270447	0.0870187059044838	0.05301959440112114
128.0	1.6644133329391482	0.19603465497493744	0.10776738077402116
129.0	0.9885414242744446	0.048106949776411057	0.014577622525393963
130.0	0.8482726812362671	0.04133929684758186	0.02393105067312717
131.0	0.31449660658836365	0.1679367572069168	0.03940562158823013
132.0	0.1393522322177887	0.09803881496191023	0.006835470907390118
133.0	0.7544981241226196	0.09388206154108047	0.04898591339588165
134.0	21.588075637817386	0.3138293027877808	0.059228476136922836
135.0	24.11555290222168	0.3002395331859589	0.06998378038406372
136.0	9.32595443725586	0.2295738458633423	0.06155911087989808
137.0	6.06745195388794	0.2277747094631195	0.07212603837251662
138.0	0.8022735714912415	0.04749071225523949	0.007613515015691519
139.0	0.8677594661712646	0.04446415230631828	0.012244319543242456
140.0	0.6835789084434509	0.06073751300573349	0.04088374599814415
141.0	1.3690296411514282	0.06831922382116318	0.022708170115947723
142.0	2.398467779159546	0.04787793010473251	0.007556062191724776
143.0	1.1286150217056274	0.05269741639494896	0.006210216786712408
144.0	0.6310229897499084	0.08136928826570511	0.02013031579554081
145.0	0.16627804934978485	0.12614497542381287	0.022251706570386887
146.0	0.4773406386375427	0.1129404753446579	0.05830955505371094
147.0	0.11521009355783465	0.20968323945999146	0.02351462095975876
148.0	0.393758237361908	0.12216173857450485	0.029060447588562962
149.0	31.929378509521484	0.2294076234102249	0.0414171926677227
150.0	12.429173469543455	0.2317834347486496	0.06296802312135696
151.0	14.997007369995115	0.23333245515823364	0.06874106824398041
152.0	32.500595092773445	0.27484169602394104	0.04994456470012665
153.0	14.530582427978516	0.228917196393013	0.06927069276571274
154.0	14.433394432067873	0.23133639991283414	0.04090519621968269
155.0	14.804627418518065	0.2389833778142929	0.04308489710092545
156.0	15.944375991821287	0.19452400505542755	0.0999654158949852
157.0	14.96195125579834	0.2393876016139984	0.04610469937324524
158.0	13.777915000915527	0.2373708337545395	0.050531767308712006
159.0	14.669891357421875	0.24217434227466586	0.06033655256032944
160.0	15.695054054260256	0.229669526219368	0.061383169144392014
161.0	15.219779014587402	0.23993556201457975	0.057295616716146476
162.0	35.44483184814453	0.2660890221595764	0.060508787631988525
163.0	15.440704345703125	0.2299686074256897	0.05748070403933525
164.0	15.7938871383667	0.23062764108181	0.055623896420001984
165.0	14.78821849822998	0.2304895520210266	0.05995927751064301
166.0	16.150396347045902	0.23378825187683105	0.06682629883289337
167.0	17.024263381958008	0.1862732470035553	0.09599612653255464
168.0	16.602998733520508	0.21257981657981875	0.07325617969036102
169.0	24.287019729614254	0.2924483120441437	0.07687941193580627
170.0	0.5761662721633911	0.07782746851444244	0.03767228499054909
171.0	1.4210156202316284	0.053263328969478614	0.01961944065988064
172.0	0.3112933933734894	0.08240700513124466	0.022174172103405
173.0	1.0657933950424194	0.08283344656229019	0.046262655407190316
174.0	0.4229479432106018	0.0931391566991806	0.04775618761777878
175.0	1.464222431182861	0.07627195864915848	0.05575641989707947
176.0	0.7255560755729675	0.06700516492128372	0.03132759779691696
177.0	0.519963264465332	0.04607115313410759	0.019428040832281116
178.0	0.6544972658157349	0.042804032564163215	0.011929989792406559
179.0	0.5810621380805969	0.043483331799507134	0.010675281286239624
180.0	30.087121963500977	0.28847888112068176	0.049324002116918564
181.0	30.96878433227539	0.2877677381038666	0.041922930628061295
182.0	30.48263931274414	0.29350677132606506	0.04462433606386185
183.0	28.253387451171875	0.2780665457248688	0.05700617656111717
184.0	15.569560050964355	0.2198152244091034	0.05993495136499405
185.0	15.59619140625	0.22872833907604215	0.06301688402891159
186.0	4.2233595848083505	0.1658446341753006	0.10512522608041763
187.0	16.716985702514652	0.1291762888431549	0.027932615950703617
188.0	17.286102294921875	0.13209190964698792	0.02157095074653625
189.0	0.7727386951446533	0.05104300379753113	0.021570846438407898
190.0	14.817523002624512	0.1290060430765152	0.03008843399584293
191.0	16.462738037109375	0.1302015632390976	0.0386308990418911
192.0	1.2179449796676636	0.03266126662492752	0.014934446662664412
193.0	1.9015400409698489	0.0922720730304718	0.029107447713613514
194.0	13.845928192138672	0.1196463331580162	0.0230924878269434
195.0	12.417898178100586	0.12490290403366087	0.034987371414899826
196.0	17.69830322265625	0.13651029765605927	0.030783873051404956
197.0	10.9931058883667	0.12682217359542847	0.028441829606890682
198.0	15.54505443572998	0.13440580666065216	0.030551306903362274
199.0	9.00279712677002	0.13213902711868286	0.026508372277021408
200.0	9.354822158813477	0.11747287958860395	0.024522056803107258
201.0	0.4055635035037993	0.044660765677690506	0.008853752166032791
202.0	10.119226455688477	0.12758196890354154	0.02681875415146351
203.0	16.203598022460938	0.13516715168952942	0.032495394349098206
204.0	9.371358871459961	0.19216923415660855	0.053544163703918464
205.0	5.359478950500488	0.1917569786310196	0.04564012214541435
206.0	8.484668731689451	0.20431897044181824	0.050565827637910836
207.0	7.266419410705566	0.18850113451480865	0.03376631438732147
208.0	9.487668991088867	0.21698041260242465	0.05008833855390549
209.0	10.792593002319336	0.18971790373325348	0.06900488585233687
210.0	12.728988647460938	0.16653583943843842	0.054796386510133736
211.0	0.889944851398468	0.05420064553618431	0.022833766415715214
212.0	0.559768557548523	0.08706717193126677	0.017749721184372902
213.0	1.5623770952224731	0.07030218839645386	0.03968081250786781
214.0	0.9711688756942748	0.07020271569490433	0.035699814558029175
215.0	0.763972818851471	0.11525604128837585	0.07662636786699295
216.0	26.47043418884277	0.30185893177986145	0.050689026713371284
217.0	26.786195755004886	0.3040177822113037	0.04296694323420525
218.0	26.514806747436523	0.3144965767860413	0.05413127690553665
219.0	26.13362693786621	0.3065740764141083	0.060538444668054574
220.0	29.10121726989746	0.2992018163204193	0.04383663833141327
221.0	0.4092214405536652	0.06735998392105103	0.026222750544548038
222.0	0.9780074954032898	0.0421503446996212	0.011614077724516392
223.0	0.2705014646053314	0.04620334506034851	0.03270774334669113
224.0	17.129003524780273	0.21007892489433289	0.07388143986463548
225.0	16.060752868652347	0.12484033405780792	0.031103363260626793
226.0	0.3499999940395355	0.019999999552965164	3.4694469519536134e-18
227.0	0.5425249338150024	0.08507131040096283	0.05016690865159035
228.0	1.3071367740631104	0.032076776027679436	0.00974922440946102
229.0	1.1819612979888916	0.041567362844944	0.01386891305446625
230.0	1.5026429891586304	0.023230768740177155	0.00736053753644228
231.0	2.4680860042572017	0.13383974134922028	0.03732030838727951
232.0	18.38090705871582	0.30934709310531616	0.05585287511348725
233.0	1.4251869916915894	0.03285856917500496	0.01551023777574301
234.0	0.6592386960983276	0.07057301700115204	0.027330366894602776
235.0	23.03741455078125	0.31536513566970825	0.04661860316991806
236.0	1.4695332050323486	0.04760100692510605	0.00761272432282567
237.0	1.4192994832992554	0.05009867250919342	0.008495545946061611
238.0	1.0838639736175537	0.053751394152641296	0.007831034250557423
239.0	2.2186696529388428	0.05556707456707954	0.016414716839790344
240.0	1.0911270380020142	0.04283731058239937	0.01225206907838583
241.0	1.7140374183654783	0.04840486869215965	0.00778577895835042
242.0	1.1589666604995728	0.04684814438223839	0.007829143665730953
243.0	1.467399001121521	0.045566145330667496	0.012221600860357285
244.0	0.6694151163101196	0.04395366832613945	0.017599476501345634
245.0	0.9585726261138916	0.03908339887857437	0.014137495309114456
246.0	1.8495332002639768	0.048705652356147766	0.0055505139753222466
247.0	0.5977339744567871	0.13135556876659393	0.030242385342717167
248.0	1.1352691650390625	0.05000000074505806	0.0
249.0	1.4481970071792605	0.05723555758595466	0.026332153007388115
250.0	0.9333533644676208	0.04660109430551529	0.00851433165371418
