label_id	gene_umap_x	gene_umap_y
4.0	-2.614822626113892	2.2647175788879395
5.0	-2.7977523803710938	2.399435520172119
7.0	-2.56597900390625	2.520042181015014
9.0	-2.71748685836792	2.422108888626098
10.0	-2.810275793075561	2.303898334503174
12.0	-2.540163993835449	2.2463738918304443
15.0	-2.759761333465576	2.351595640182495
16.0	-2.6709959506988525	1.976040244102478
17.0	-2.70932674407959	2.2935009002685547
20.0	-2.849086284637451	2.3400394916534424
33.0	-2.098428010940552	2.3556454181671143
37.0	-2.131048679351806	2.445332765579224
38.0	-1.9171738624572756	2.101215362548828
41.0	-1.878546953201294	1.956383228302002
42.0	-2.6859326362609863	2.273437738418579
43.0	-2.112735748291016	2.368530511856079
47.0	-1.8387936353683472	1.97844672203064
51.0	-1.9887475967407229	1.6031910181045532
54.0	-2.775631904602051	2.2861864566802983
55.0	-2.845083475112915	2.447018384933472
56.0	-2.6426029205322266	2.4601881504058842
57.0	-2.77868914604187	2.294283628463745
58.0	-2.7631187438964844	2.0190460681915283
59.0	-2.8005402088165283	2.379889249801636
60.0	-2.3733279705047607	1.842836141586304
64.0	-2.6438426971435547	1.8584474325180051
66.0	-2.4289395809173584	1.6641895771026611
69.0	-2.8630194664001465	2.1679046154022217
70.0	-2.2123050689697266	2.4126739501953125
78.0	-2.143470287322998	2.4280259609222408
80.0	-2.6382477283477783	2.5036723613739014
82.0	-4.401605129241943	-0.715493381023407
85.0	-3.3604211807250977	1.7629191875457764
86.0	-2.927253007888794	1.721651911735535
87.0	-2.7511823177337646	2.239718437194824
89.0	-2.872615337371826	2.3692502975463867
149.0	-2.5550861358642583	1.9700208902359009
150.0	-2.444920539855957	1.6973203420639038
154.0	-2.236907958984375	1.6322488784790041
155.0	-2.394988775253296	2.5434281826019287
158.0	-2.1033616065979004	2.2621123790740967
159.0	-2.0905754566192627	1.8749792575836184
162.0	-2.1010770797729488	1.48319411277771
164.0	-2.7229325771331787	2.4928736686706543
169.0	-2.8944275379180913	2.487224817276001
172.0	-2.725107192993164	2.0638539791107178
174.0	-2.722660541534424	2.1077318191528316
175.0	-2.4655275344848637	1.595575928688049
177.0	-2.7839243412017822	1.8997552394866943
179.0	-3.5375394821166988	1.3624598979949951
180.0	-2.8062059879302983	2.1246473789215092
183.0	-2.965782642364502	2.5185010433197017
184.0	-2.694114446640014	2.5261192321777344
186.0	-2.8837702274322514	2.4531166553497314
188.0	-2.7858340740203857	2.123624086380005
189.0	-2.7387354373931885	2.0890049934387207
191.0	-2.8866956233978267	2.4123766422271733
192.0	-2.7246692180633545	2.257935047149658
193.0	-2.82007098197937	2.3143625259399414
195.0	-2.8078982830047607	3.5876505374908447
196.0	-2.81986665725708	3.582686185836792
200.0	-2.8355519771575928	3.6565287113189697
202.0	-2.245649814605713	3.221463441848755
206.0	-2.1414120197296143	2.3643922805786133
208.0	-2.115903615951538	1.6172339916229248
210.0	-2.3479254245758057	1.576240301132202
211.0	-2.7968289852142334	2.1751446723937993
213.0	-3.613936424255371	3.686475992202759
214.0	-4.0419650077819815	3.80031943321228
220.0	-2.1480333805084233	2.3182740211486816
222.0	-2.393772602081299	1.5142905712127686
224.0	-3.05544662475586	2.560005187988281
227.0	-3.0064079761505127	0.9335947632789612
228.0	-2.580059289932251	0.6602619290351868
229.0	-3.450666666030884	2.7413878440856934
231.0	-2.603646278381348	2.316070795059204
232.0	-2.9647886753082275	1.9401665925979612
233.0	-3.0000407695770264	1.9966336488723757
235.0	-2.8940241336822514	2.390536308288574
236.0	-3.5279963016510014	1.4861254692077637
237.0	-2.8376357555389404	1.9810823202133176
238.0	-2.7278685569763184	2.08083724975586
239.0	-3.10256576538086	1.483094573020935
240.0	-2.6035935878753658	1.5521844625473022
241.0	-2.8547823429107666	3.5798768997192383
244.0	-3.0105366706848145	3.5926666259765625
246.0	-2.86967396736145	3.569936037063598
248.0	-2.949558973312378	3.636599779129028
249.0	-3.212932586669922	2.9076144695281982
252.0	-3.2854731082916264	3.149480104446411
254.0	-3.2305698394775386	2.8469836711883545
255.0	-2.940845012664795	2.6303114891052246
257.0	-3.136765241622925	2.6219196319580083
259.0	-2.1194500923156743	2.91045880317688
261.0	-2.8661909103393555	2.156233549118042
262.0	-3.31456995010376	1.8342093229293823
263.0	-2.4003736972808842	3.2858662605285645
264.0	-2.7969532012939453	3.5238518714904785
267.0	-2.089700698852539	2.537691831588745
273.0	-3.44730544090271	1.050948977470398
274.0	-3.2672519683837886	1.7967402935028076
275.0	-4.0235633850097665	0.702275812625885
276.0	-2.754813432693481	2.1443026065826416
277.0	-2.6995203495025635	1.6675630807876587
278.0	-2.773522138595581	2.044729709625244
282.0	-3.128804922103882	3.4957549571990967
283.0	-4.443815231323242	3.4571595191955566
284.0	-3.5015757083892822	3.667442321777344
285.0	-3.3026914596557617	2.9940340518951416
286.0	-3.545372486114502	3.7055480480194087
289.0	-3.310691595077514	2.9402003288269043
295.0	-2.1420540809631348	1.8479992151260376
296.0	-2.1311347484588623	2.3410561084747314
297.0	-2.0844688415527344	2.1115682125091557
299.0	-2.0072157382965092	1.9517521858215328
300.0	-2.0641748905181885	1.8696057796478271
301.0	-2.0873470306396484	1.8506230115890503
302.0	-2.0205869674682617	2.106860876083374
304.0	-2.7735071182250977	0.5398870706558228
306.0	-3.4064509868621826	2.9325954914093018
315.0	-2.542674779891968	1.0537838935852049
316.0	-2.0013370513916016	2.0021071434021
317.0	-2.4499638080596924	0.7890543937683105
319.0	-3.019157886505127	2.5472207069396973
320.0	-3.753955364227295	2.529540061950684
323.0	-3.094759225845337	2.4799058437347408
324.0	-2.77534818649292	2.054980516433716
325.0	-2.922959089279175	2.2331700325012207
326.0	-2.763524293899536	1.8423318862915041
327.0	-3.3202805519104004	1.545010685920715
328.0	-3.5312368869781494	1.488498330116272
332.0	-2.796960592269897	3.577633142471313
334.0	-2.831862211227417	3.5750734806060787
343.0	-3.434226751327514	3.5918400287628174
344.0	-3.29963755607605	3.015267372131348
345.0	-3.3336918354034424	2.9814562797546387
349.0	-3.9500343799591056	3.8666722774505615
351.0	-3.4235639572143555	3.682360649108887
352.0	-4.347492218017578	3.628281354904175
353.0	-3.6563019752502437	3.7107999324798575
354.0	-4.464447498321533	3.73326563835144
355.0	-2.323031425476074	3.3512423038482666
357.0	-4.412467002868652	3.5666613578796387
359.0	-3.2930393218994136	3.0083425045013428
360.0	-3.993849039077759	3.008247375488281
361.0	-2.156862497329712	2.486807584762573
362.0	-2.071806669235229	2.555154323577881
364.0	-2.2068216800689697	3.075972557067871
365.0	-2.177906036376953	2.4919955730438232
366.0	-2.814042568206787	2.6771044731140137
367.0	-3.873017311096192	1.6266334056854248
368.0	-3.2792482376098637	1.852293372154236
370.0	-3.3332026004791264	1.906078100204468
371.0	-3.507279872894287	1.682195067405701
373.0	-2.888951063156128	2.2597064971923833
378.0	-2.837133884429932	3.5880603790283203
380.0	-2.913734436035156	3.662408351898194
381.0	-2.9090678691864014	3.618767261505127
383.0	-2.9497683048248287	3.790884971618652
384.0	-1.9237381219863887	3.398065090179444
387.0	-2.0815076828002934	2.5655410289764404
392.0	-2.1236743927001958	2.33866548538208
393.0	-2.1431593894958496	2.3390488624572754
395.0	-3.890915155410767	1.6355835199356081
396.0	-3.761179447174072	1.1332427263259888
397.0	-2.8197510242462163	1.7887734174728394
398.0	-3.0956687927246094	1.8072036504745483
402.0	-2.8597328662872314	3.481830596923828
404.0	-2.849125862121582	3.547513246536255
405.0	-3.709793329238892	3.7431962490081783
406.0	-4.071316719055177	3.4517993927001958
407.0	-4.365357398986816	3.327803373336792
409.0	-2.1268680095672607	2.4401319026947017
410.0	-2.1774778366088867	3.1160964965820312
411.0	-2.0317301750183105	2.7375590801239014
412.0	-2.946175336837769	2.801518678665161
416.0	-2.4199535846710205	2.116821765899658
422.0	-2.580486536026001	0.6863833665847778
423.0	-3.548900604248047	1.0794692039489746
426.0	-4.5550923347473145	3.5274875164031982
427.0	-3.3652913570404053	2.980508089065552
429.0	-3.5439939498901367	2.8537039756774902
432.0	-7.208585262298584	2.160873889923096
433.0	-2.591903686523437	2.003926515579224
434.0	-3.4618537425994877	1.6977014541625977
435.0	-3.1308488845825195	0.8496389985084534
440.0	-3.8302347660064697	2.8566408157348637
442.0	-3.624364137649536	2.655916452407837
447.0	-4.1854844093322745	1.2058020830154421
449.0	-3.074889659881592	0.9483022689819336
450.0	-3.622035264968872	2.619053602218628
451.0	-3.198857545852661	2.4969265460968018
452.0	-3.8761320114135738	1.6159536838531494
453.0	-3.2377941608428955	1.709496021270752
454.0	-2.3627824783325195	1.4122271537780762
455.0	-2.707360982894897	3.494356393814087
465.0	-2.8509974479675293	3.5986196994781494
470.0	-4.319962024688722	3.196907997131348
471.0	-3.3246383666992188	3.1224548816680913
472.0	-3.4927246570587163	2.881547451019287
473.0	-3.558066844940185	2.727581024169922
474.0	-2.8738079071044917	3.679672718048096
478.0	-1.9300867319107056	3.323521614074707
481.0	-4.425631523132324	3.6380553245544434
486.0	-4.602000713348389	3.4285542964935303
488.0	-4.934485912322998	3.3789381980896
491.0	-3.7053062915802	2.6330738067626958
492.0	-3.389772653579712	2.627098560333252
495.0	-3.873844861984253	2.522390365600586
496.0	-2.973503589630127	2.3972606658935547
497.0	-2.0951795578002934	2.5134167671203613
498.0	-1.9786587953567505	2.7520885467529297
501.0	-4.618656635284424	3.2719542980194087
503.0	-3.7259633541107178	1.6516066789627075
506.0	-2.8587124347686768	2.277317762374878
508.0	-3.0461618900299072	3.6551413536071777
513.0	-4.056272506713866	3.95884108543396
516.0	-1.9949991703033447	2.7297918796539307
519.0	-3.4484834671020512	1.7012720108032229
520.0	-5.06904935836792	1.169572353363037
521.0	-3.630547761917114	1.6625988483428955
523.0	-4.050019264221191	1.3814337253570557
524.0	-3.1506597995758057	1.8728898763656616
527.0	-3.249234676361084	1.4917408227920532
529.0	-2.868273496627808	1.9272550344467163
532.0	-2.8164448738098145	3.541926383972168
533.0	-1.8626410961151123	3.3444395065307617
536.0	-2.212951898574829	2.1956005096435547
537.0	-2.0562698841094966	1.8460915088653564
538.0	-2.120238780975342	2.043182373046875
540.0	-2.0493438243865967	1.8568332195281985
541.0	-2.0961747169494633	1.8391444683074951
542.0	-3.615285396575928	0.7020635008811951
543.0	-3.4330255985260014	0.8598291277885437
544.0	-3.644372940063477	0.7696993350982666
545.0	-3.783223152160645	1.2604036331176758
548.0	-4.508020877838135	3.328078031539917
552.0	-3.9042561054229736	1.510975003242493
553.0	-3.71144962310791	1.4220197200775146
554.0	-3.666994571685791	1.0983877182006836
555.0	-2.1516447067260738	1.9217430353164675
556.0	-3.6936094760894775	1.0258265733718872
560.0	-4.284607887268066	1.1354517936706543
561.0	-3.1390624046325684	1.2454293966293335
562.0	-3.7696409225463863	1.2340847253799438
563.0	-3.6380014419555664	0.7325232625007629
564.0	-3.2235093116760254	0.2569240629673004
565.0	-3.1381652355194087	0.2688221037387848
566.0	-2.657135248184204	0.6282792687416077
567.0	-3.5683019161224365	2.4869511127471924
569.0	-3.130226850509644	1.4855552911758425
570.0	-2.756589651107788	2.3189239501953125
578.0	-4.702673435211182	3.543415069580078
583.0	-4.007523059844972	3.965022802352905
587.0	-1.9580086469650269	3.3921120166778564
590.0	-4.311245918273927	3.810497045516968
592.0	-4.298384189605713	3.3137130737304688
594.0	-4.422103404998778	3.533998966217041
595.0	-4.39231538772583	3.437406063079834
597.0	-3.157176971435547	2.539391040802002
601.0	-2.095977067947388	2.9718816280364986
602.0	-3.4852256774902344	1.755104422569275
607.0	-3.0081942081451416	3.763913631439209
610.0	-4.245635986328125	3.942358493804932
611.0	-3.182927131652832	3.817760944366455
612.0	-3.023362398147583	3.7676939964294434
613.0	-3.755763292312622	3.9193713665008554
616.0	-3.717844724655152	3.903968334197998
619.0	-1.9513524770736692	2.579617977142334
620.0	-2.1538329124450684	2.2297818660736084
621.0	-2.293614625930786	2.0666792392730717
622.0	-2.1355559825897217	1.9693187475204468
623.0	-3.773056983947754	1.6555390357971191
624.0	-3.7661762237548833	1.0834546089172363
626.0	-3.26515531539917	1.8094637393951416
627.0	-4.314480781555177	1.2012487649917605
628.0	-3.4410309791564937	1.7683638334274292
634.0	-2.154990196228028	0.9620914459228516
636.0	-2.817846775054932	2.1603975296020512
645.0	-3.5299451351165767	0.2805761396884918
650.0	-3.33955979347229	3.0102241039276123
653.0	-3.772425174713135	2.9079985618591313
655.0	-4.840024948120117	3.3499178886413574
656.0	-3.8774394989013667	1.612110614776611
657.0	-3.585070371627808	1.0313317775726318
659.0	-7.450655937194824	1.3310909271240234
660.0	-3.5130443572998047	0.5071660280227661
664.0	-3.9480779170989986	2.8954765796661377
665.0	-4.0287742614746085	2.5427634716033936
667.0	-4.223254203796387	2.7617104053497314
668.0	-3.8603534698486333	2.649582624435425
671.0	-3.2809383869171143	1.8503549098968504
672.0	-3.32494592666626	1.7242621183395386
674.0	-3.1325011253356934	0.3369225263595581
675.0	-2.7137486934661865	0.5856229662895203
677.0	-3.65122652053833	2.4105865955352783
678.0	-3.72368836402893	2.314300775527954
682.0	-3.449129581451416	1.5998196601867676
683.0	-3.64909291267395	1.1758595705032349
687.0	-3.006203413009644	2.118955373764038
688.0	-2.801671266555786	1.426889181137085
690.0	-2.6820156574249268	3.616532325744629
694.0	-2.958448886871338	3.3812272548675537
698.0	-2.8275861740112305	3.61150860786438
702.0	-3.653066873550415	2.6463892459869385
703.0	-4.023449897766113	3.9492065906524663
707.0	-6.3202433586120605	3.715211391448975
714.0	-4.450307369232178	3.348145008087158
715.0	-3.5179505348205566	2.4585857391357417
718.0	-4.857446670532227	3.241875410079956
719.0	-4.737359046936035	3.185235023498535
721.0	-3.875933170318604	1.6338666677474976
726.0	-2.873968601226806	3.649915933609009
728.0	-1.983230829238892	2.8794960975646973
731.0	-2.3278977870941158	2.181282997131348
732.0	-7.421614646911621	1.392048478126526
733.0	-3.8632695674896236	1.6422529220581057
734.0	-5.031785488128662	1.0908244848251345
735.0	-4.11837100982666	0.8559756875038147
736.0	-3.942357301712036	1.5306215286254885
739.0	-4.159897327423097	1.3501276969909668
740.0	-3.820590257644653	1.6005326509475708
743.0	-4.908636093139648	4.053449630737306
747.0	-4.814798355102539	3.5147151947021484
749.0	-4.760488033294678	3.835864543914795
751.0	-5.685472965240479	3.847132205963135
752.0	5.9749932289123535	1.8785552978515625
754.0	-2.1811361312866206	2.1730101108551025
755.0	-7.452649116516112	1.331214189529419
756.0	-1.9876376390457156	2.570552349090576
759.0	-3.5900678634643555	0.8718314170837402
762.0	-2.98793363571167	3.4078292846679688
763.0	-4.525431156158447	3.4153566360473637
765.0	-4.311015129089356	3.027909517288208
767.0	-7.45082950592041	1.5147117376327517
769.0	-7.015074253082275	1.2543013095855713
773.0	-2.974162340164185	0.3933301270008087
775.0	-3.7767703533172607	2.56573486328125
778.0	-3.793822288513184	1.6847676038742063
779.0	-3.458577871322632	1.7421045303344729
780.0	-3.7257540225982666	1.664614200592041
782.0	-4.801891326904297	1.1168696880340576
783.0	-3.265063762664795	1.8087307214736936
784.0	-4.120364189147948	1.3952029943466189
785.0	-3.975641012191773	1.425580620765686
