label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	shape_pixelsize
62.0	183.0505505477154	144.24721504136755	14.939649405713332	178.18	136.98	6.8500000000000005	185.84	147.24	19.0	8636236.0
63.0	182.8650570488452	137.86852447889873	13.054317603618529	177.64000000000001	132.6	6.575	188.68	142.82	19.175	40844648.0
64.0	191.88454705327666	141.32177100534844	16.327134179042645	183.16	137.88	7.45	195.0	144.54	20.775000000000002	8763768.0
65.0	189.16438722294654	148.5710538896132	6.805149934810953	188.68	148.1	6.6000000000000005	189.8	149.24	7.125	9204.0
66.0	199.27771647071438	151.33726405317515	6.694198263231248	198.68	150.52	6.4	199.94	152.16	7.2	27983.0
67.0	207.85031284788985	145.47469618915673	7.170981435198401	203.76	142.54	0.0	213.16	148.9	12.200000000000001	13138142.0
68.0	208.5553207445169	152.1589654604731	9.816858575221959	204.42000000000002	146.12	0.7250000000000001	213.26	157.34	16.725	20932018.0
69.0	214.10718258799133	145.6903168228444	12.88407401706855	210.4	142.34	3.375	218.36	149.70000000000002	20.475	14134429.0
70.0	217.99708937729292	154.08296345190823	13.227381641400099	215.04	146.36	3.0500000000000003	223.0	159.28	19.775000000000002	20774874.0
71.0	149.9928924317041	166.89889862098738	10.733651089369921	143.36	157.28	6.4	155.1	173.54	15.975000000000001	9446975.0
72.0	177.90749731295236	163.47721430857897	10.500544696048998	168.94	153.6	5.4	188.88	169.74	19.400000000000002	30024589.0
73.0	193.60070684554455	160.55366945706442	7.595659544879773	190.94	155.96	3.5500000000000003	197.88	167.44	12.350000000000001	7769024.0
74.0	191.51284256737532	157.86028779317914	8.179098410633715	191.18	157.04	7.65	191.96	158.64000000000001	8.700000000000001	24601.0
75.0	192.152750925838	161.20126483714748	7.80867676384009	191.70000000000002	160.88	7.4750000000000005	192.72	161.58	7.9750000000000005	10531.0
76.0	192.12044926413634	158.44115672605216	7.401646010844312	191.96	157.84	6.9	192.28	158.70000000000002	7.8500000000000005	7746.0
77.0	195.7949582618639	156.48519077568136	7.3457975986277875	195.08	155.66	6.575	196.54	157.26	7.9750000000000005	52470.0
78.0	200.12888677299824	162.68996935965183	6.68409175159198	196.72	155.9	4.2250000000000005	205.92000000000002	165.92000000000002	9.575000000000001	8208784.0
79.0	215.62428731646412	161.12361475223491	7.762804576572762	213.08	155.48	4.800000000000001	218.82	168.26	12.775	6443905.0
80.0	215.4290852173913	158.23082782608697	7.360269565217393	215.04	157.96	7.1000000000000005	215.70000000000002	158.6	7.575	5750.0
81.0	215.26907964053302	158.67242330337774	7.98723272389216	214.72	158.16	7.625	215.82	159.0	8.4	12908.0
82.0	153.5979049354355	172.48369910259228	8.116873818998426	151.66	170.88	4.875	154.9	174.36	11.175	814457.0
83.0	154.97779729306674	177.2582982311043	12.202624244317526	152.02	172.06	5.9750000000000005	157.72	182.4	15.350000000000001	7420279.0
84.0	180.94699164990521	169.56102612285613	8.441238406288736	176.34	165.96	5.7250000000000005	184.54	173.44	11.450000000000001	10751734.0
85.0	192.54953760536867	172.9530059743023	8.015232424912023	191.58	172.24	7.625	193.70000000000002	173.5	8.35	12219.0
86.0	196.51269090890594	174.29610862720565	7.900662261761252	194.52	173.58	6.65	197.76	174.94	9.25	196599.0
87.0	214.15501444973881	171.95193521023066	16.272334858121777	207.72	162.46	6.4	218.6	175.36	19.675	8722303.0
88.0	212.1394469351432	162.0488388587029	6.378057992808776	207.70000000000002	153.3	2.0500000000000003	218.06	168.92000000000002	11.175	19219952.0
89.0	145.31502780515385	182.84286807816386	14.956889322074865	141.6	175.54	6.875	151.54	188.64000000000001	20.025000000000002	14582908.0
90.0	162.06740595387456	180.89347055337788	9.38656567812965	153.6	160.16	4.800000000000001	168.42000000000002	189.66	16.325	41567688.0
91.0	186.11648322194603	177.055920717302	8.586137882148988	178.58	172.3	5.325	189.88	180.44	12.5	8976637.0
92.0	184.7219108667049	178.44365372288382	8.06496997402247	183.78	177.74	7.6000000000000005	185.4	179.12	8.450000000000001	29641.0
93.0	191.75327110114014	180.83066033452045	8.099253886815607	183.6	178.14000000000001	5.275	195.58	184.9	11.875	7509618.0
94.0	192.98435752511682	183.94706068686617	7.205390597309298	185.28	178.76	4.05	196.94	187.96	11.175	7310099.0
95.0	191.81128847157015	176.71342462180493	7.940613588941054	191.42000000000002	176.42000000000002	7.65	192.24	177.06	8.4	7668.0
96.0	200.71139534883721	181.190745243129	7.070087869978858	200.3	180.68	6.775	201.14000000000001	181.78	7.5	7568.0
97.0	206.11465499782113	181.9009566877972	13.236076125820738	200.02	176.84	5.8500000000000005	213.8	187.9	23.700000000000003	24349281.0
98.0	178.02054512866246	197.6448750565914	18.474332958879017	175.70000000000002	191.54	2.8000000000000003	181.36	205.48000000000002	30.375	3662218.0
99.0	192.59303521255063	188.4461202292645	11.253408605633508	184.1	185.26	6.800000000000001	196.28	192.76	16.25	8397290.0
100.0	173.71491547597682	195.82853271920524	9.158960684973122	170.02	190.68	0.0	178.5	201.6	18.275000000000002	38756733.0
101.0	175.0735313474945	207.05090414153622	12.324889990033542	167.14000000000001	201.36	5.800000000000001	181.96	211.48000000000002	17.575	26024233.0
102.0	186.66939735552285	195.50553488994615	9.735820778884566	178.28	191.28	4.125	193.12	202.14000000000001	13.225000000000001	19396046.0
103.0	186.39640520958346	207.1774447634039	11.933615639718303	178.76	199.28	4.9	194.54	211.4	19.075	26239488.0
104.0	173.83163217913173	125.69824985847758	12.390698886195638	168.48	115.36	7.375	180.3	131.54	20.950000000000003	23853111.0
105.0	176.5137162970899	123.73544210481546	9.093574953975901	175.26	122.06	6.4	177.54	124.96000000000001	11.175	493763.0
106.0	180.41996416979094	129.93616002818098	10.410320685403718	179.5	128.86	9.475	181.18	131.02	11.4	198715.0
107.0	188.45705789696788	134.3430827847214	10.902369218553066	175.5	116.44	5.550000000000001	198.52	145.76	20.775000000000002	70413428.0
108.0	178.9410166221994	145.21188609109296	11.810524195079818	176.4	142.92000000000002	8.375	181.82	147.12	14.875	1263852.0
109.0	183.35707320514695	136.43724817244916	9.708764646185072	181.3	135.74	8.525	185.18	137.44	11.175	184263.0
110.0	189.7203873001033	148.89054434130517	9.71455979253738	182.52	140.08	6.675000000000001	193.58	151.44	17.575	8260571.0
111.0	196.83881630681685	135.3991812694659	10.682440221193508	192.74	130.98	6.45	200.9	138.64000000000001	15.175	13664960.0
112.0	204.0178702523803	128.00249213100545	20.24846072385234	195.84	123.8	7.050000000000001	208.8	136.74	31.25	29001164.0
113.0	209.07501469543823	138.4097419730681	17.23521343830202	205.04	135.3	8.700000000000001	212.88	141.04	23.925	9197412.0
114.0	178.4371095603722	157.01670071529355	9.454381238506286	171.42000000000002	151.54	6.775	183.5	163.82	11.725000000000001	16516574.0
115.0	187.1681292267635	146.28030059268906	10.096334749391895	184.32	143.36	8.775	188.64000000000001	148.3	11.9	291890.0
116.0	204.9988155160942	151.88474022639974	8.454071426025916	199.70000000000002	147.20000000000002	3.2	212.22	155.26	12.600000000000001	13637298.0
117.0	211.8195182868161	145.59970222996483	7.935086081545487	207.5	142.76	0.325	217.12	149.22	14.025	16735062.0
118.0	212.00251904957452	149.33329521905299	9.401640927097922	207.66	146.68	3.2	217.08	153.38	15.525	15420292.0
119.0	142.59510989923226	167.50272609720477	12.006632309901658	137.86	162.6	7.65	145.28	169.14000000000001	15.225000000000001	825165.0
120.0	159.778718587458	167.53104047250693	22.51245773665409	154.38	158.66	9.15	163.62	170.78	28.650000000000002	18254293.0
121.0	161.64962483280422	169.20419841396105	12.226806822123592	156.62	160.42000000000002	6.800000000000001	165.70000000000002	177.36	17.575	15019810.0
122.0	196.857261861576	158.36856676467139	9.504818366587655	193.9	155.52	5.5	205.20000000000002	161.26	13.975000000000001	8382929.0
123.0	205.66818192781818	166.98415834731728	9.674517873167217	201.8	161.28	6.2	210.62	170.28	13.600000000000001	10157545.0
124.0	206.7336189520834	162.1571565360688	9.628666174966149	201.84	153.06	2.0500000000000003	212.66	168.08	15.175	18083500.0
125.0	216.61982585576604	159.71270455300765	8.59388168826853	216.12	159.0	8.125	217.18	160.44	9.175	15045.0
126.0	220.36092653343567	159.3417190690308	9.815444888210374	215.82	151.32	4.325	224.8	165.34	15.4	19698825.0
127.0	219.4332345761837	161.71816116630097	8.798964649722626	218.22	160.28	8.0	220.6	162.94	9.575000000000001	387550.0
128.0	147.751735566485	166.51640480304843	8.61790730648234	147.24	165.8	8.200000000000001	148.24	167.38	9.125	22569.0
129.0	177.79536272665922	170.04243481341697	11.96842851359461	164.88	161.62	7.0	185.08	176.38	19.525000000000002	31933757.0
130.0	167.7591418627709	173.08240768094535	10.141752240950204	167.18	172.08	9.1	168.5	173.92000000000002	11.175	98842.0
131.0	194.1832526645246	172.25698761274504	9.685854736873063	188.78	168.96	5.525	198.42000000000002	174.88	16.900000000000002	12046333.0
132.0	195.31593588644196	168.89349008632752	9.505244884788919	189.76	165.54	5.325	198.46	171.34	13.3	7851631.0
133.0	198.1166899731409	165.03334684010005	9.066955235553896	194.92000000000002	157.62	6.075	203.36	168.84	12.600000000000001	8354331.0
134.0	197.58918123117996	167.95625368639992	9.288248727221927	196.36	166.82	8.525	198.92000000000002	169.24	10.25	128852.0
135.0	198.11125091538514	167.8276279874842	8.392450569203115	197.54	167.24	8.075000000000001	198.58	168.42000000000002	8.725	15021.0
136.0	209.58589474793237	172.6148722541221	9.771510035294739	208.86	172.26	9.425	210.38	172.88	10.175	18983.0
137.0	216.73838838481294	168.02775224324833	15.194689172225594	209.6	165.54	8.6	219.92000000000002	170.3	19.675	9524358.0
138.0	170.2169348979389	175.54373180767513	9.980470153238153	165.96	173.02	6.4	173.26	178.68	14.725000000000001	10595471.0
139.0	179.7225917841327	179.03797259553744	11.361029066865795	176.66	173.76	8.05	184.68	184.08	15.975000000000001	5994936.0
140.0	190.96370341090105	183.57054184835587	10.74449214781346	182.98	179.96	8.175	199.64000000000001	189.14000000000001	14.375	7328914.0
141.0	193.27700692659192	180.9163351138898	10.88079529501399	173.68	157.3	1.75	214.24	215.70000000000002	31.85	111773296.0
142.0	201.754344271542	181.74150140129066	10.7014842399861	182.92000000000002	167.70000000000002	4.65	210.6	189.06	27.175	20999569.0
143.0	208.23078974906102	180.45399387431732	14.734728159327819	199.52	175.46	5.7250000000000005	216.16	186.1	27.725	24250032.0
144.0	158.14853418840644	193.2801965834191	12.707516959438177	153.06	191.66	7.075	162.06	195.70000000000002	20.200000000000003	3053462.0
145.0	169.946278612515	196.90350400391247	15.306949488483031	161.58	184.52	1.6	175.96	209.3	37.25	51340034.0
146.0	181.59285941766584	188.30892673278217	8.749284108759799	178.18	183.34	3.75	186.04	197.84	12.4	18226337.0
147.0	181.34819771477098	186.37471178307348	15.948600004948904	178.3	182.32	7.275	185.06	196.84	19.725	11477362.0
148.0	183.40064735799564	188.5058752609883	8.908411585202636	182.6	187.88	8.0	184.22	189.3	10.225000000000001	93395.0
149.0	201.6217115883285	204.30052521568098	21.536918564699228	194.84	187.84	6.4750000000000005	207.70000000000002	215.72	35.825	28377104.0
150.0	172.3002096332532	202.1204618572567	10.111514900882831	165.28	196.24	3.875	182.16	207.84	16.150000000000002	43282637.0
151.0	186.4554156765437	203.17862762558616	17.063641358746953	177.24	196.92000000000002	3.725	194.22	210.72	22.25	30944806.0
152.0	191.7615374163984	123.0773902226757	25.7569581687023	181.88	119.82000000000001	10.200000000000001	197.84	126.12	38.375	26917262.0
153.0	198.8505739380781	135.84869407257227	14.70308911000721	182.24	126.66	4.0	211.46	147.3	29.775000000000002	54405573.0
154.0	195.20923607824375	129.32329279118204	17.61156830445262	186.66	125.28	8.075000000000001	199.62	133.68	21.3	15453546.0
155.0	180.49499497563193	143.92030851791122	16.73638391821873	173.68	135.82	6.8500000000000005	187.68	150.4	33.575	43121840.0
156.0	180.9372247436505	138.82956776065578	12.307928279944049	179.14000000000001	137.06	9.65	182.88	140.24	14.375	432515.0
157.0	181.60760177729657	144.3532785258362	10.113468998804612	180.1	143.14000000000001	9.600000000000001	183.12	145.3	11.175	266022.0
158.0	197.09602642699141	139.4432979211	15.310700676850221	184.8	135.92000000000002	10.200000000000001	200.6	142.02	18.25	9063158.0
159.0	212.02276923776358	142.9896698614411	20.822094590462868	208.06	135.16	9.125	216.54	147.92000000000002	28.475	18168523.0
160.0	212.0955201285854	138.19208914162198	11.151308321840126	206.54	134.2	8.625	215.70000000000002	143.34	13.4	4418542.0
161.0	182.37113955561415	155.55781623533156	13.650703900777394	172.6	148.46	8.0	188.22	160.78	19.175	13658175.0
162.0	181.54622114389207	149.088513050755	10.085814001971773	174.44	143.02	5.9750000000000005	187.14000000000001	154.38	18.125	23007174.0
163.0	187.0878045158173	152.14852343879585	10.662854973899679	184.1	149.14000000000001	7.525	189.96	155.28	15.5	9706770.0
164.0	192.56956507730257	147.01265125739477	16.913081443726956	182.38	142.32	9.575000000000001	196.6	150.34	20.475	10341263.0
165.0	192.13399221255156	144.34247022446175	10.024594880897848	191.4	144.0	9.600000000000001	192.92000000000002	144.66	10.575000000000001	17464.0
166.0	192.96201649862513	148.48500152765047	11.314081118240146	192.52	148.16	11.075000000000001	193.36	148.78	11.675	6546.0
167.0	202.47091925362574	148.50545319918115	8.657172180209557	194.44	142.68	0.0	214.34	155.36	15.825000000000001	21998771.0
168.0	197.44441612072504	154.96661847592975	12.611973577150032	194.02	149.32	9.025	206.06	158.56	17.375	10590417.0
169.0	204.40840567924272	152.3517540496426	14.863808138479516	201.78	149.36	9.8	207.34	155.38	20.5	6748435.0
170.0	215.71067917324555	152.92179574202063	18.84039641194833	213.18	146.4	4.800000000000001	218.78	157.0	23.975	9719258.0
171.0	221.64309584140145	154.11966529125567	12.033818136809542	218.32	150.34	8.275	225.26	160.12	15.975000000000001	13730684.0
172.0	223.20950922401173	149.14250102489018	11.257723645680821	222.64000000000001	147.98	10.575000000000001	224.24	150.56	11.825000000000001	68300.0
173.0	152.51727429355546	180.250669531272	11.138406796743837	134.56	154.72	5.125	162.34	202.20000000000002	20.950000000000003	78885098.0
174.0	150.64341734584886	168.0043883396234	17.522135509143517	146.02	161.92000000000002	8.0	154.22	172.98	22.700000000000003	8983106.0
175.0	160.54882715426564	166.63452258255532	17.507869247408937	157.98	160.86	9.65	163.24	169.68	21.375	9663189.0
176.0	174.46404521948594	158.3182311781997	12.33064058665412	166.14000000000001	152.56	7.8500000000000005	182.64000000000001	165.82	20.675	30726046.0
177.0	192.21625263672402	159.13632203981012	11.355064823668712	189.48	156.36	9.600000000000001	194.74	162.52	12.775	842902.0
178.0	201.7900905291808	164.86295797978707	11.180277258403539	199.52	160.08	7.800000000000001	204.20000000000002	168.44	15.575000000000001	8309144.0
179.0	203.85805159086706	155.71276077775607	15.81297973368465	200.94	153.48	9.3	206.68	158.48	19.85	9131655.0
180.0	148.63342783625734	168.8011471345029	11.081630994152048	148.06	168.32	10.5	149.22	169.24	11.775	42750.0
181.0	152.12700266293336	169.98374173620292	10.633490831583348	150.96	168.86	9.600000000000001	153.0	170.96	11.825000000000001	270003.0
182.0	155.63408410359725	179.52341215426986	17.183674266246523	150.0	170.34	4.2250000000000005	161.46	185.1	23.525000000000002	27296597.0
183.0	192.07037213006708	169.98080958562812	12.52580994866106	188.72	166.38	9.425	195.8	172.54	15.975000000000001	10770374.0
184.0	209.39901219473816	170.53185152190642	11.01424692671465	205.82	166.62	8.65	213.64000000000001	173.06	14.025	7276171.0
185.0	213.57545709384095	164.34487534431085	10.059918824917707	209.62	154.24	6.4	217.8	169.98	13.950000000000001	20887013.0
186.0	211.3912225881597	172.92847618282596	10.174647562053178	210.78	172.02	9.600000000000001	212.1	173.52	10.775	24898.0
187.0	212.91055579494068	171.7275608668868	12.675728790975278	207.58	160.42000000000002	5.025	219.46	174.98	20.200000000000003	8069289.0
188.0	222.37082292884082	170.45600773961584	10.770033975175593	220.72	168.18	9.600000000000001	223.72	173.26	11.925	437231.0
189.0	149.40726859889884	186.15739362279479	12.273046097223826	139.18	175.84	6.4	158.92000000000002	194.54	18.8	46765940.0
190.0	151.12928956195884	173.7873611139574	11.926464518553859	145.12	165.06	6.625	155.72	178.76	18.425	17030887.0
191.0	156.26517456013536	173.50197200325266	10.165756520180308	152.8	170.4	5.425000000000001	158.82	177.86	14.075000000000001	7335495.0
192.0	164.17752552735612	183.6944791340007	14.918898712507852	159.18	172.78	7.075	167.0	188.02	18.25	9894973.0
193.0	181.914795064511	181.7000152009171	11.06270021034127	176.82	179.42000000000002	7.775	185.72	184.66	15.700000000000001	10292800.0
194.0	192.57827506619756	175.5175584720421	11.1265760611205	188.16	172.38	8.450000000000001	195.66	178.88	15.65	9638538.0
195.0	212.24404808594085	175.36260891806634	10.913131980561005	211.8	175.22	10.5	212.72	175.52	11.175	11729.0
196.0	197.7116208389483	193.66490867907217	11.236851650084581	197.22	192.22	10.275	198.16	194.84	12.075000000000001	34877.0
197.0	166.30167577084418	202.55891366851264	17.03216542768552	161.14000000000001	198.98000000000002	9.65	175.20000000000002	207.86	22.375	9864153.0
198.0	169.8455317854059	198.91964843461122	21.220516566775586	162.3	194.38	7.275	176.04	203.98000000000002	27.425	12980800.0
199.0	167.17603210826178	203.15290061333678	12.683347716732694	162.52	195.82	5.875	173.54	208.98000000000002	19.175	26846922.0
200.0	184.38029586880384	214.0322814279599	25.54740563503656	166.32	203.4	8.85	196.24	219.98000000000002	37.825	31988435.0
201.0	188.04241163124982	193.82486770862812	13.852246695285684	181.34	190.08	9.600000000000001	193.74	198.38	17.5	17072353.0
202.0	192.8216808539786	203.42169433781828	12.479854907965136	184.32	196.74	3.75	198.0	210.16	19.525000000000002	26286281.0
203.0	196.6123821135296	199.22685408971924	10.895153655825297	196.04	198.56	10.475000000000001	197.34	199.82	11.175	27887.0
204.0	197.26240577086887	198.4437127342419	10.631327193356054	196.56	197.94	9.825000000000001	197.82	198.98000000000002	11.525	37568.0
205.0	174.62158501980264	120.52169813674853	12.272489896358646	173.0	117.48	10.025	177.14000000000001	123.98	14.700000000000001	1186206.0
206.0	178.83812678179876	122.52755882607384	10.706089294222046	172.14000000000001	115.94	6.5	182.92000000000002	127.3	17.3	20609441.0
207.0	185.1324382808369	127.73098873790362	14.8038427117665	168.02	115.04	4.45	206.72	144.20000000000002	31.975	127572696.0
208.0	174.3138304536728	124.49664140648682	12.863410629483681	173.9	123.98	12.3	174.78	125.04	13.575000000000001	19794.0
209.0	183.93556277992323	132.74797983214427	14.303736195763884	172.08	124.8	8.35	195.88	141.12	19.175	15282537.0
210.0	181.97000641344718	127.08883801738331	12.542158124976076	181.18	125.92	11.75	182.78	128.06	13.25	208936.0
211.0	205.5871095837222	132.7753699865422	13.987724385072482	194.56	124.64	8.425	211.42000000000002	139.3	20.200000000000003	25203214.0
212.0	174.89334530185394	142.8814174561959	27.077380742547003	167.58	129.94	8.675	183.58	155.84	43.900000000000006	45358989.0
213.0	178.24203045217965	145.3193205005066	15.346035160484067	172.36	139.62	7.7250000000000005	183.06	152.16	23.975	17727401.0
214.0	187.1424598276544	143.00544635939573	15.452355984241585	177.98	136.56	6.800000000000001	191.04	147.44	20.35	20160884.0
215.0	204.66831191921946	139.65807672555343	25.40363751669121	189.14000000000001	136.3	11.200000000000001	208.4	142.66	30.375	10808837.0
216.0	201.24205565969592	133.4016954094315	13.895527492541829	196.48000000000002	129.68	8.0	205.4	138.04	18.75	19503053.0
217.0	206.94427025849433	141.58510482527655	14.712996939558913	201.24	135.94	8.450000000000001	211.14000000000001	151.72	30.375	19398184.0
218.0	219.10318252337558	142.83753196265377	17.01967925342433	207.12	132.26	9.600000000000001	226.68	155.06	24.975	39994176.0
219.0	178.70543877703645	156.82678773757726	13.317252341419096	169.70000000000002	149.16	9.600000000000001	189.32	165.9	22.200000000000003	20886052.0
