label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	shape_pixelsize
44.0	205.50891415401645	179.88747561451422	39.880067871045014	202.88	176.4	37.300000000000004	208.0	183.04	43.2	110209.0
45.0	204.02129077863103	203.77027200278877	40.824555780422386	201.12	201.12	37.800000000000004	206.96	206.16	43.400000000000006	103271.0
46.0	161.7180156549379	115.54586065025919	46.86232195107459	156.96	112.72	43.400000000000006	165.76	118.56	49.400000000000006	134654.0
47.0	203.2612603705245	117.26097452338412	42.399717334377506	200.64000000000001	114.16	40.0	206.16	120.0	44.900000000000006	81722.0
48.0	140.96633017729047	164.5519114844709	47.04317127435624	138.4	161.84	43.1	144.72	167.6	51.2	100231.0
49.0	162.75946861623427	179.63720192741337	45.12011836660417	160.32	176.08	42.2	165.52	183.36	47.7	126387.0
50.0	152.5088755075356	206.8618009772211	45.55064689284977	149.20000000000002	203.68	43.0	155.76	210.24	48.2	116248.0
51.0	165.77629897840424	207.1607625944468	43.25501745764904	163.44	203.28	41.300000000000004	168.24	210.56	45.6	108262.0
52.0	168.79584290117336	202.07280618590147	45.745488545628234	165.68	198.8	43.7	171.68	205.52	47.6	110962.0
53.0	200.47841069029633	190.6661122232009	43.07083211003459	197.20000000000002	187.36	40.300000000000004	203.92000000000002	193.92000000000002	45.800000000000004	112401.0
54.0	164.3366888762736	218.84178672801696	43.624461441931345	162.32	213.36	41.300000000000004	167.28	225.20000000000002	46.0	33469.0
55.0	166.7721716749244	221.47574544752592	43.87171031465158	164.96	219.04	42.300000000000004	168.24	225.20000000000002	44.900000000000006	31082.0
56.0	206.98337895500546	215.2506506314483	44.95261986448766	204.08	213.44	41.300000000000004	210.24	216.88	48.0	81321.0
57.0	148.00720303155708	127.57601759211926	48.78242735542087	144.64000000000001	123.52	46.1	150.4	131.84	51.300000000000004	123237.0
58.0	153.3421141299011	202.99225645318953	53.838296797609075	149.04	197.76	49.7	157.76	207.12	57.7	213809.0
59.0	155.65139493934421	198.7626527098148	52.37232301810432	153.28	195.52	49.6	157.92000000000002	201.52	55.300000000000004	102793.0
60.0	183.95628761725425	202.53239948390697	49.66160686264254	180.48	199.44	47.5	187.92000000000002	205.84	52.0	114708.0
61.0	212.49629361869654	203.0355627930282	49.70931158512582	209.84	199.68	46.6	215.28	206.48000000000002	52.0	111764.0
62.0	161.9738791689295	117.36165049576458	52.897566806447486	156.24	113.92	50.2	166.0	120.32000000000001	57.0	178613.0
63.0	138.98802329975624	140.83695852174247	54.91945034467482	136.56	135.2	52.7	142.08	145.84	58.400000000000006	76739.0
64.0	140.10990904244147	140.98382021745803	51.28327059469764	137.12	135.76	50.0	142.16	144.96	53.5	61897.0
65.0	140.4035907258869	140.02403687297976	56.65566463146973	138.16	133.6	52.7	142.24	144.64000000000001	59.900000000000006	100236.0
66.0	142.59758232902306	136.11815377852668	55.115905344518104	139.44	132.08	51.800000000000004	144.96	140.72	59.0	54598.0
67.0	145.68706242730633	132.36688876861245	56.3493245966581	140.08	128.96	50.800000000000004	150.8	134.88	59.900000000000006	86837.0
68.0	145.66343990384615	126.91497115384617	53.01985276442307	143.6	125.12	50.0	150.0	129.04	54.800000000000004	33280.0
69.0	199.9808499214248	202.9846640911472	55.90010231141959	195.84	200.24	53.300000000000004	204.32	206.0	58.900000000000006	122176.0
70.0	226.0419979807251	188.98146232216612	54.153096833409826	223.20000000000002	184.96	51.6	229.04	192.56	56.0	108950.0
71.0	192.98761123410168	121.0822520293441	58.72094890827797	189.04	117.60000000000001	56.2	196.72	125.28	60.900000000000006	69111.0
72.0	199.07934457555052	119.17392538097744	59.323628959059874	195.44	113.92	55.0	203.12	123.92	61.800000000000004	83732.0
73.0	201.9563103011034	124.97506387327543	59.55363651848069	198.32	122.08	57.5	206.0	127.28	61.900000000000006	105678.0
74.0	136.26802772416212	137.2854114756976	57.987646955606266	134.8	135.04	55.6	138.24	139.12	60.800000000000004	45592.0
75.0	140.33002118815776	136.63902465004804	58.373882990424796	136.72	132.88	55.5	143.28	141.12	63.800000000000004	86369.0
76.0	143.86340806000356	129.47007988570746	60.39344961009584	140.16	125.28	56.0	147.76	133.52	64.2	83995.0
77.0	230.68908825726584	141.75476646152748	59.40541780797554	225.28	139.84	56.800000000000004	235.28	143.28	61.300000000000004	28111.0
78.0	194.5282055454125	148.01734951612445	60.14319878156072	189.04	143.36	55.800000000000004	197.44	153.92000000000002	62.5	105709.0
79.0	164.14652859107125	197.750807011471	62.78673858905203	162.24	192.88	59.5	166.48	201.36	65.9	104001.0
80.0	179.22604829976868	209.56355462717937	58.87102590554055	169.28	204.8	56.0	183.76	213.36	61.5	156067.0
81.0	157.02585577939064	115.92123469193332	64.68301952157417	153.84	113.68	61.5	160.08	118.0	67.5	57731.0
82.0	201.5299953535008	123.32001271673472	62.677843535252265	198.48000000000002	121.36	60.5	204.72	125.28	64.9	81782.0
83.0	133.20232526530398	142.616962029728	66.44925854287557	131.44	139.92000000000002	63.300000000000004	135.44	145.6	69.9	57387.0
84.0	226.5623692515172	133.5497979770735	67.93887390424814	223.20000000000002	131.52	64.8	230.4	135.84	70.5	74150.0
85.0	219.54275606389274	164.0234415302702	63.72237724314732	215.12	161.44	62.1	223.6	167.04	65.60000000000001	101420.0
86.0	171.57450290428488	176.52168195976077	66.49149549625388	122.72	173.52	64.4	174.48	184.8	69.9	47516.0
87.0	141.77713797286864	211.39405646851222	66.10463907576927	138.24	207.76	64.3	145.12	214.8	68.0	72536.0
88.0	167.69483838233097	109.6296349798538	72.76484032233996	162.96	107.52	69.10000000000001	171.92000000000002	112.4	76.5	134020.0
89.0	203.24333220402787	110.436411820064	71.12855009724574	199.84	108.0	69.10000000000001	207.36	112.8	73.4	79695.0
90.0	207.85013356436357	123.6287247611484	71.06325175077612	204.4	121.04	68.8	211.12	126.48	73.2	83106.0
91.0	222.5549209436122	112.51406727642895	70.58779563847783	218.48000000000002	108.24000000000001	68.60000000000001	226.0	116.48	72.60000000000001	98727.0
92.0	222.19688110964333	108.67316908850727	69.54015191545578	219.92000000000002	106.24000000000001	67.4	225.04	110.8	71.60000000000001	60560.0
93.0	137.73305459069098	137.14406707917993	71.09826001260159	135.52	135.28	68.0	139.6	139.68	74.60000000000001	61897.0
94.0	171.34900677827252	125.063404991874	70.21480913811554	166.4	123.44	67.0	176.08	127.2	74.9	75683.0
95.0	185.90116001645404	141.72307082895318	70.31330499565794	183.20000000000002	138.8	67.0	188.8	145.20000000000002	72.9	131274.0
96.0	200.41129214597376	144.71638437128124	68.55799162038878	196.0	142.16	65.8	204.72	147.68	71.0	80672.0
97.0	226.9419503136469	132.77873693137784	71.66957844097736	223.68	130.32	69.60000000000001	230.16	135.6	73.5	68389.0
98.0	125.39978458256368	146.5887577074173	67.97656164633035	123.44	144.24	65.0	127.68	150.08	71.2	38437.0
99.0	129.18962966744084	149.58289783313342	65.83509098797887	126.96000000000001	146.96	65.0	131.36	152.4	67.10000000000001	39181.0
100.0	146.51832730292426	164.494828874785	70.82692923660953	144.56	162.16	68.4	149.12	166.48	72.7	33718.0
101.0	161.41069443384396	165.58352548656168	69.48304639371966	157.12	162.4	67.7	166.72	169.12	72.3	91715.0
102.0	178.5076121279009	186.77773077040987	69.07398448756858	174.48	183.76	65.60000000000001	182.88	189.52	72.10000000000001	130476.0
103.0	216.29406089679532	186.53585448730763	71.45115597308282	212.08	183.52	69.60000000000001	219.28	190.0	73.10000000000001	60036.0
104.0	228.64486580786328	186.80235681408251	71.12432312559756	225.68	183.52	68.7	231.6	189.68	73.7	101459.0
105.0	148.56462673774428	121.75328190655382	77.26645447893803	146.08	118.8	74.7	150.88	124.32000000000001	80.0	95670.0
106.0	153.67484669398002	120.49381724133765	76.79024570054264	150.96	117.92	74.0	156.08	122.8	79.4	82743.0
107.0	185.91893547996878	123.05516633125488	75.64760428007433	183.20000000000002	119.92	73.5	188.16	125.92	78.2	90933.0
108.0	128.73089056449967	140.1356429590381	76.1555329121663	126.0	135.84	74.5	132.16	142.24	80.7	4907.0
109.0	139.95612615775775	127.85508565893822	74.2150626551244	137.36	124.96000000000001	70.0	142.56	130.16	77.10000000000001	82595.0
110.0	201.06971450815243	143.1940180301328	77.40272132916937	198.16	140.24	73.2	205.04	146.96	81.4	113033.0
111.0	137.60227440244287	164.89541455196377	74.95570917131725	135.28	158.24	72.8	140.16	171.04	77.2	94970.0
112.0	165.15544917611336	162.7797870194918	73.51476790443581	161.12	159.44	70.7	168.48	165.76	76.2	90243.0
113.0	223.4333310716181	149.48271371034383	74.24315439686143	220.48000000000002	146.0	72.0	227.12	153.28	76.60000000000001	114957.0
114.0	231.65288508354993	148.3185466108011	75.94136484330579	225.28	144.72	72.9	236.16	152.0	79.9	181149.0
115.0	197.84330030170284	183.56845727558476	77.33567416084932	193.12	181.20000000000002	73.9	200.64000000000001	185.68	80.9	79217.0
116.0	135.93040910235578	194.99101943636816	75.60458780705571	133.92000000000002	191.52	73.0	138.24	198.64000000000001	78.5	87362.0
117.0	140.9824288335928	204.58906598711047	73.92243840072364	136.72	201.92000000000002	71.3	144.56	210.96	76.7	114977.0
118.0	229.7653074387101	186.9896589342445	77.16108613558714	225.84	183.76	74.5	233.04	189.92000000000002	78.80000000000001	83415.0
119.0	150.269504518303	210.36687241537777	72.51224440955735	148.0	206.8	70.10000000000001	153.20000000000002	214.0	75.3	104464.0
120.0	150.52571126551197	112.65777993107012	82.21353160751843	147.68	110.8	78.60000000000001	153.28	114.24000000000001	85.7	90817.0
121.0	203.52865166224294	116.82462761638122	78.23266189143004	201.44	114.0	75.2	205.76	119.04	80.7	82509.0
122.0	162.08430199107528	184.0749396334972	79.8573968786101	158.8	180.88	77.10000000000001	164.4	187.68	82.7	88294.0
123.0	204.36564216505943	184.97076757450125	79.17353459926244	200.56	181.36	77.60000000000001	209.76	189.84	81.4	87314.0
124.0	224.730225215918	176.8925569927131	78.08162320757056	221.20000000000002	175.04	76.0	228.88	178.88	80.2	72597.0
125.0	200.53875955149107	123.80941567901351	84.38347791761049	195.20000000000002	119.28	82.5	204.72	128.16	86.30000000000001	106397.0
126.0	126.12741209008297	145.55457921770054	84.05807981035164	121.76	143.04	81.10000000000001	129.36	148.32	86.4	2531.0
127.0	142.1948503028611	137.5904848665774	83.16764153577998	139.6	134.56	80.9	144.8	140.4	85.60000000000001	103843.0
128.0	174.53361191507327	129.41886637794443	87.96841977395162	170.32	127.76	82.9	177.6	131.92000000000002	91.9	94670.0
129.0	159.61837497059517	158.9673149847095	84.72471888967304	157.44	155.28	82.80000000000001	162.16	162.08	86.7	85020.0
130.0	182.0062651013874	156.49134855923168	86.5943265741729	178.48	153.68	84.2	185.28	159.44	88.80000000000001	93700.0
131.0	161.2696931411191	183.32548062559613	86.0680326836204	112.64	179.92000000000002	83.30000000000001	167.36	194.48000000000002	88.4	111126.0
132.0	199.5843521572912	203.6158470780994	86.21460731840524	196.4	201.04	83.80000000000001	202.96	206.24	89.9	91550.0
133.0	183.45243781758552	122.25608496277158	87.49221492377946	178.16	119.12	85.7	187.52	125.76	89.5	104893.0
134.0	141.99714416775885	184.85701441677588	88.3707765399738	138.72	180.56	85.5	146.0	188.24	91.0	122080.0
135.0	182.32437072231025	187.5800364906042	91.19477369342337	177.6	182.88	89.30000000000001	186.8	191.20000000000002	94.4	107973.0
136.0	135.2388866679105	121.82145323063529	96.28349013441363	132.08	119.2	93.9	138.4	125.60000000000001	98.9	112563.0
137.0	166.47161734553356	137.32381307953608	94.17262906631572	160.88	134.48	92.4	171.44	140.24	95.7	98031.0
138.0	173.44601285778634	133.11176528397687	94.86497993530159	168.16	131.28	91.10000000000001	178.24	136.0	99.9	97684.0
139.0	184.31922586479766	158.30175356093147	93.9966922903007	179.04	154.88	91.2	187.20000000000002	161.20000000000002	96.9	44230.0
140.0	189.8545633348813	146.4534870379982	96.09220914032835	184.32	141.6	92.9	195.68	151.76	99.80000000000001	36607.0
141.0	223.7628156882851	160.19346116380413	93.33008972058447	215.28	156.16	91.10000000000001	228.08	163.76	95.60000000000001	78020.0
142.0	135.99434632123013	184.33742500023197	93.83845889743614	134.08	180.64000000000001	91.7	139.12	189.12	96.10000000000001	107767.0
143.0	170.08153633273352	173.35166950609877	94.76110617876427	160.16	165.76	90.7	179.20000000000002	186.88	100.9	125025.0
144.0	215.86516307543326	180.1479811849342	94.91123715975513	212.88	177.12	92.10000000000001	219.04	182.96	97.60000000000001	115652.0
145.0	162.93112412889343	201.4362140817691	92.59726886927545	160.08	198.4	90.0	165.6	204.56	96.4	115227.0
146.0	177.28431378965553	189.65741950731743	96.24702208890102	132.72	109.68	94.2	180.56	194.56	98.2	110010.0
147.0	196.15479772367	84.10908211914897	101.29306411743629	191.6	81.52	98.5	200.64000000000001	87.28	104.10000000000001	164651.0
148.0	115.01230197334603	144.95016727962985	97.6630976391031	112.24000000000001	140.72	95.5	117.60000000000001	148.4	99.80000000000001	50574.0
149.0	125.15255163032816	125.76629321056281	103.93216056083811	120.24000000000001	123.12	99.2	129.68	128.88	109.2	152914.0
150.0	177.7961068753666	140.44462306146588	101.64738628387929	174.72	135.04	99.5	180.56	146.24	103.4	104009.0
151.0	110.55079621910409	163.77468866318324	98.66938648505842	107.04	158.96	96.5	112.96000000000001	167.68	100.7	85165.0
152.0	200.7654717101037	146.21444087471667	102.51111118956669	196.24	143.44	99.80000000000001	204.72	149.04	105.80000000000001	141623.0
153.0	146.61170329383518	185.37033397713628	100.95779610586209	143.52	182.08	98.60000000000001	149.04	188.8	103.10000000000001	95785.0
154.0	170.08784199502563	187.88734847493134	101.26549286555831	166.72	183.76	98.5	173.44	191.36	104.10000000000001	122224.0
155.0	209.44533442128025	184.17850793521276	100.67733589000858	206.56	180.08	98.5	212.8	187.76	103.9	122555.0
156.0	132.35410514320776	208.3091990445511	98.95369031183576	130.08	203.6	95.7	134.4	213.44	101.2	91266.0
157.0	182.23163256929288	200.83358206053276	102.4111397956318	179.12	197.92000000000002	98.4	185.04	204.88	106.7	92578.0
158.0	194.8016105743834	187.75164661274604	100.44723608062264	190.4	183.44	98.4	199.92000000000002	191.44	102.4	85187.0
159.0	219.43223646114774	124.94502326706723	103.60907778539455	216.88	119.44	100.0	221.44	130.96	106.4	123995.0
160.0	119.26022086995718	131.76305762151603	107.5230673878747	116.48	128.0	104.5	122.32000000000001	134.8	110.60000000000001	106488.0
161.0	144.24485059885035	140.46664270078836	104.26619209481944	141.44	137.76	100.5	146.56	143.6	107.0	112382.0
162.0	155.24497809419495	166.8422048192771	102.01545180722893	150.4	163.36	100.7	159.92000000000002	170.4	103.4	73040.0
163.0	207.26157222854442	165.26537514224876	103.91383727873986	204.0	160.32	102.60000000000001	209.76	170.4	105.30000000000001	88753.0
164.0	115.08197704930879	202.33793522108638	105.52153683468453	111.60000000000001	198.88	101.4	118.32000000000001	205.84	108.7	102132.0
165.0	185.513455396661	191.52084054188586	105.10064574280602	180.08	188.64000000000001	104.0	190.56	194.24	106.30000000000001	74333.0
166.0	196.28875813320087	194.29684183221286	106.34383389896459	191.6	191.36	104.10000000000001	200.96	196.88	109.30000000000001	92522.0
167.0	144.8140843401668	102.0916186764362	109.52504793826486	141.04	99.92	106.4	148.56	104.24000000000001	113.30000000000001	64145.0
168.0	161.97576125881707	111.09486627534159	106.81232575346522	157.68	108.0	105.0	164.88	113.68	109.0	101365.0
169.0	112.67657096614008	134.5393588493866	109.53601276415739	110.24000000000001	130.32	105.7	114.88	138.56	113.30000000000001	108742.0
170.0	184.51276683250413	162.97633875069096	111.45340298507463	181.84	160.24	109.2	187.04	166.8	113.5	90450.0
171.0	207.2193709895751	158.1552484925197	110.22388674999561	203.84	154.72	107.7	210.64000000000001	162.16	112.2	113766.0
172.0	208.46623960592422	168.36102049935158	111.31064418749116	205.52	161.68	108.60000000000001	210.4	174.64000000000001	113.60000000000001	91759.0
173.0	174.28370283137573	172.10800092600977	113.1645650270254	172.0	168.64000000000001	109.5	176.48	175.20000000000002	115.7	99351.0
174.0	121.37801204151738	199.0953015919921	111.0383749492114	118.88	194.88	108.30000000000001	124.16	203.20000000000002	113.30000000000001	108292.0
175.0	139.7616043603986	203.38490669662355	107.73712371798872	137.6	198.24	105.60000000000001	142.24	208.88	109.9	96138.0
176.0	169.41221831970907	188.20197183974136	110.35584185497156	165.84	184.32	107.30000000000001	173.52	192.64000000000001	112.7	128692.0
177.0	158.16005213450703	212.87600168434557	110.20277315473925	155.20000000000002	210.24	106.10000000000001	161.12	215.20000000000002	113.60000000000001	99742.0
178.0	122.38159142286796	119.59885885012493	117.94087754319634	119.36	116.56	113.7	126.32000000000001	122.32000000000001	122.4	75643.0
179.0	177.31208113364832	124.8759711030842	115.20252848013338	174.64000000000001	119.44	112.30000000000001	180.48	129.12	117.80000000000001	57584.0
180.0	185.45729077441075	107.59518707070707	115.13647003367004	180.96	104.08	113.2	189.20000000000002	110.48	116.5	74250.0
181.0	115.06394975200685	143.40334135718845	115.68872890939015	112.48	140.88	112.5	117.92	145.84	118.9	89317.0
182.0	190.70887394512076	131.34736287845547	114.48833433676542	188.16	129.92000000000002	110.0	193.44	132.72	119.80000000000001	97997.0
183.0	171.52825210800697	152.91586404214644	112.98769859282795	169.76	150.32	110.5	173.44	155.76	115.4	72699.0
184.0	139.182944431342	179.24105440757597	116.30885597140838	128.56	173.52	114.10000000000001	142.48	184.24	119.9	110242.0
185.0	129.1530548773782	192.55022984713517	113.37856043110085	125.84	190.16	111.0	131.84	195.28	115.80000000000001	90930.0
186.0	134.4081554423693	201.31255008488964	114.65104508583286	130.64000000000001	198.4	112.9	137.6	205.20000000000002	117.10000000000001	106020.0
187.0	167.6278750360779	197.87505916776985	113.9388904923515	163.84	194.4	110.0	172.96	200.16	118.10000000000001	100477.0
188.0	161.05199236661747	208.97038441069748	117.2121736325763	156.56	206.24	114.10000000000001	164.64000000000001	212.48000000000002	121.7	186025.0
189.0	186.94678859106094	135.4053349254731	118.38861515256261	181.92000000000002	131.92000000000002	116.80000000000001	191.44	138.8	119.9	95469.0
190.0	188.26392113684065	163.77114613081926	119.75080256683758	185.04	160.88	117.30000000000001	191.6	166.56	122.10000000000001	116252.0
191.0	193.2793951678755	162.21557692492436	118.65188625774533	190.72	159.36	115.30000000000001	195.84	164.88	121.5	104095.0
192.0	205.80868303906368	158.4085129795428	119.52296053618767	202.88	154.4	117.7	208.88	163.04	121.10000000000001	79972.0
193.0	143.06345221266827	191.8034268221312	117.56817989465628	138.48	186.24	116.2	147.6	196.48000000000002	119.30000000000001	111065.0
194.0	188.6106420213895	108.02947241375462	123.04781131611593	183.92000000000002	105.12	121.60000000000001	192.96	110.96000000000001	124.4	89483.0
195.0	199.23759296492608	118.94795426389653	124.85885476959321	195.28	114.8	123.0	202.32	123.12	126.9	98478.0
196.0	138.91785527259387	136.38210303363863	124.2853613181902	136.4	131.84	120.9	141.36	139.20000000000002	129.9	119922.0
197.0	138.0971590429699	166.23612848791657	124.5589435304044	135.04	162.48	122.5	141.28	169.6	126.4	99558.0
198.0	215.36724459426387	161.72889706404783	127.41611497501404	213.44	156.16	124.5	217.68	166.48	130.8	126671.0
199.0	139.1987397173257	197.78292562595962	123.31437404054844	134.08	195.44	120.60000000000001	144.72	200.88	125.5	94455.0
200.0	150.31235488437943	192.21001628887632	128.54780480750202	146.88	189.28	124.60000000000001	153.52	195.12	132.6	131378.0
201.0	153.08587090864148	87.19819231384415	131.23668154653714	148.72	84.72	127.80000000000001	157.20000000000002	89.44	135.3	137546.0
202.0	103.74923226597859	135.51237990496742	133.33304781241628	99.44	132.16	129.3	106.64	139.36	136.6	141846.0
203.0	117.7419782896581	136.20932558746478	127.8488260369443	115.04	132.48	125.30000000000001	119.68	140.48	130.6	103453.0
204.0	164.31879784196784	144.9634731719212	126.3720593763653	160.24	139.76	125.30000000000001	170.32	149.6	127.7	98423.0
205.0	181.80762692527097	139.9700142612664	129.9060824301198	178.24	137.20000000000002	127.9	185.04	144.4	131.4	28048.0
206.0	161.18419246331592	153.71297518646722	131.5898686198996	157.84	149.04	129.6	164.24	158.24	133.5	82052.0
207.0	141.44645499214326	168.702116578954	132.1197179058689	136.08	165.6	127.80000000000001	147.04	170.8	135.3	80186.0
208.0	163.2382398239824	181.8234301430143	130.59811056105613	157.68	178.0	128.70000000000002	168.16	185.52	132.1	72720.0
209.0	168.01801247342647	84.86271385114104	135.96072749908976	163.84	80.96000000000001	134.4	172.08	88.64	137.70000000000002	85141.0
210.0	122.91605792211443	125.91138178921224	136.52299357983037	120.4	122.24000000000001	134.4	125.2	128.88	139.1	106695.0
211.0	164.14252903050266	110.5741499771643	132.86553071159955	159.28	107.12	130.9	170.48	113.44	134.9	102909.0
212.0	208.32849485427974	137.22426689256173	135.1565524575095	204.4	131.2	133.20000000000002	211.6	143.28	137.5	110966.0
213.0	100.59268434967171	156.9376454379586	133.73601971030322	97.84	152.56	130.3	103.36	161.28	137.20000000000002	161134.0
214.0	106.44492034221106	166.79606195269906	133.8103862470652	103.04	161.44	132.20000000000002	109.92	172.24	134.9	99237.0
215.0	124.12834910863421	175.44429536405755	136.76439999579793	122.4	170.88	133.8	125.68	179.84	139.9	95191.0
216.0	163.63671010165834	92.39945831821935	137.41597979854347	160.24	86.08	135.0	168.0	97.44	139.4	107517.0
217.0	204.88914581673308	128.18253545816734	138.74905079681275	202.56	125.04	135.5	207.36	132.0	142.3	100400.0
218.0	108.99175512363297	158.06137086255802	138.9096589717163	105.44	155.36	136.5	113.60000000000001	161.92000000000002	140.8	109639.0
219.0	117.53619074229299	162.6089142218497	139.79288348700754	114.4	156.88	137.9	120.32000000000001	167.20000000000002	141.70000000000002	107370.0
220.0	149.77316532976076	150.81117913409196	140.0827140604067	146.8	146.72	137.8	153.44	155.36	141.9	58967.0
221.0	181.75012466660078	151.05784135137802	137.09744146992003	178.64000000000001	146.08	136.0	184.24	156.32	139.8	50615.0
222.0	187.70700680197115	151.3738253095063	138.1965692489169	183.6	147.28	136.8	191.44	155.84	139.6	90709.0
223.0	197.34725189886794	167.64033377824296	142.20241979623776	194.16	161.76	139.70000000000002	199.76	172.88	144.9	104141.0
